회사명,거래소코드,회계년도,매출총이익(손실)(요약)(IFRS연결)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원),매출총이익(손실)(요약)(IFRS)(백만원),당기순이익(손실)(요약)(IFRS)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원)
(주)나노신소재,121600,2020/12,15566,1650,1464,15566,1765,1567
(주)나노신소재,121600,2021/12,21624,7430,5722,21643,8253,6414
(주)나노신소재,121600,2022/12,34261,19180,16823,33119,19007,16439
(주)나노엔텍,039860,2009/12,,,,4921,14277,1782
(주)나노엔텍,039860,2010/12,2772,-6592,-4832,2713,-6395,-1789
(주)나노엔텍,039860,2011/12,743,-12203,-11117,665,-11867,-7866
(주)나노엔텍,039860,2012/12,1148,-5883,-5329,1145,-6418,-4561
(주)나노엔텍,039860,2013/12,5177,-1237,-473,4913,333,1088
(주)나노엔텍,039860,2014/12,5459,-2464,-2592,5412,-1173,260
(주)나노엔텍,039860,2015/12,6082,-7471,-7211,3535,-4272,-3337
(주)나노엔텍,039860,2016/12,4790,-14799,-9685,2831,-17340,-8642
(주)나노엔텍,039860,2017/12,10385,-2072,1672,9434,-799,2945
(주)나노엔텍,039860,2018/12,11199,3308,2826,10011,3684,3236
(주)나노엔텍,039860,2019/12,12707,5750,3051,11072,6191,3584
(주)나노엔텍,039860,2020/12,14339,2737,3403,12429,2628,3451
(주)나노엔텍,039860,2021/12,17690,7321,5236,16447,7643,5596
(주)나노엔텍,039860,2022/12,16911,4665,4381,14535,4609,4251
(주)나노트로닉스,010670,2009/12,7865,766,3063,3766,766,791
(주)나노트로닉스,010670,2010/12,7135,-6105,-1382,6130,-3424,588
(주)나노트로닉스,010670,2011/12,5589,-1701,433,5625,-926,825
(주)나노트로닉스,010670,2012/12,9197,-3183,3338,8815,-4935,4217
(주)나래나노텍,137080,2009/12,,,,,,
(주)나래나노텍,137080,2010/12,,,,,,
(주)나래나노텍,137080,2011/12,,,,,,
(주)나래나노텍,137080,2012/12,,,,,,
(주)나래나노텍,137080,2013/12,,,,,,
(주)나래나노텍,137080,2014/12,,,,,,
(주)나래나노텍,137080,2015/12,,,,,,
(주)나래나노텍,137080,2016/12,,,,,,
(주)나래나노텍,137080,2017/12,,,,11543,-18645,4133
(주)나래나노텍,137080,2018/12,,,,14795,4968,7406
(주)나래나노텍,137080,2019/12,,,,-2525,-10895,-10292
(주)나래나노텍,137080,2020/12,15184,2233,5650,15090,2273,5660
(주)나래나노텍,137080,2021/12,34731,17472,23123,34186,17412,23001
(주)나래나노텍,137080,2022/12,12369,2522,1956,11473,2443,1806
(주)나리지*온,036850,2009/12,,,,7522,10374,5635
(주)나무가,190510,2009/12,,,,,,
(주)나무가,190510,2010/12,,,,,,
(주)나무가,190510,2011/12,,,,,,
(주)나무가,190510,2012/12,11866,1139,3646,5402,-1891,498
(주)나무가,190510,2013/12,15879,2143,5351,9820,188,2625
(주)나무가,190510,2014/12,15349,1822,1779,14400,5313,4971
(주)나무가,190510,2015/12,49213,8485,25666,37336,7764,22633
(주)나무가,190510,2016/12,16804,-4188,-670,9978,-3614,-1785
(주)나무가,190510,2017/12,-12296,-40919,-31480,3937,-43568,-22689
(주)나무가,190510,2018/12,18546,3585,1857,10936,10339,8216
(주)나무가,190510,2019/12,20330,-586,2666,17702,3215,2906
(주)나무가,190510,2020/12,15867,-7891,-2262,17776,-1498,2016
(주)나무가,190510,2021/12,42648,15990,22967,20813,8361,3621
(주)나무가,190510,2022/12,52025,31338,32377,36551,34197,18901
(주)나스미디어,089600,2009/12,,,,,,
(주)나스미디어,089600,2010/12,,,,18877,4507,6070
(주)나스미디어,089600,2011/12,,,,21718,6004,7809
(주)나스미디어,089600,2012/12,,,,23463,6454,7613
(주)나스미디어,089600,2013/12,,,,24754,5615,6058
(주)나스미디어,089600,2014/12,,,,29855,7956,8602
(주)나스미디어,089600,2015/12,,,,45490,9916,11693
(주)나스미디어,089600,2016/12,69943,11972,15433,61750,11500,14615
(주)나스미디어,089600,2017/12,120275,26676,34298,84283,20238,25654
(주)나스미디어,089600,2018/12,106607,20596,24946,71878,15458,19351
(주)나스미디어,089600,2019/12,117007,22484,30559,78373,18656,23389
(주)나스미디어,089600,2020/12,111641,23134,26968,82058,22452,27301
(주)나스미디어,089600,2021/12,124161,27120,32875,88726,24383,30606
(주)나스미디어,089600,2022/12,152394,28918,33053,107977,24055,28636
(주)나이벡,138610,2009/12,,,,3352,61,449
(주)나이벡,138610,2010/12,,,,3375,-107,506
(주)나이벡,138610,2011/12,,,,335,-1835,-1956
(주)나이벡,138610,2012/12,,,,1019,-1407,-805
(주)나이벡,138610,2013/12,,,,-297,-3850,-2637
(주)나이벡,138610,2014/12,,,,916,-3621,-3025
(주)나이벡,138610,2015/12,,,,933,-2426,-1584
(주)나이벡,138610,2016/12,,,,800,-3027,-2500
(주)나이벡,138610,2017/12,,,,1956,-2568,-1129
(주)나이벡,138610,2018/12,,,,462,-4146,-3402
(주)나이벡,138610,2019/12,,,,3978,-2727,-960
(주)나이벡,138610,2020/12,,,,1741,-3638,-3012
(주)나이벡,138610,2021/12,,,,7021,-5740,-2108
(주)나이벡,138610,2022/12,,,,13035,-3787,646
(주)나이스디앤비,130580,2009/12,,,,14316,2028,2372
(주)나이스디앤비,130580,2010/12,,,,16299,1875,2189
(주)나이스디앤비,130580,2011/12,,,,17447,2483,2855
(주)나이스디앤비,130580,2012/12,,,,19285,3025,3200
(주)나이스디앤비,130580,2013/12,,,,19592,3013,3313
(주)나이스디앤비,130580,2014/12,,,,21139,3626,4103
(주)나이스디앤비,130580,2015/12,25675,4367,4943,23686,4270,4929
(주)나이스디앤비,130580,2016/12,33965,5729,6465,24018,4342,4752
(주)나이스디앤비,130580,2017/12,42283,6414,8454,32327,4961,6644
(주)나이스디앤비,130580,2018/12,52041,9300,10423,42167,7840,8817
(주)나이스디앤비,130580,2019/12,77330,11280,12798,50281,9098,10084
(주)나이스디앤비,130580,2020/12,82196,11291,14088,60301,10451,11862
(주)나이스디앤비,130580,2021/12,88684,14027,16937,64717,11989,13895
(주)나이스디앤비,130580,2022/12,92190,14261,15496,63246,9608,11420
(주)나이코,192240,2012/12,,,,,,
(주)나이코,192240,2013/12,,,,,,
(주)나이코,192240,2014/12,,,,,,
(주)나이코,192240,2015/12,,,,,,
(주)나인테크,267320,2017/12,,,,,,
(주)나인테크,267320,2018/12,,,,,,
(주)나인테크,267320,2019/12,,,,,,
(주)나인테크,267320,2020/12,,,,8633,-1231,3293
(주)나인테크,267320,2021/12,,,,-28,-5897,-7634
(주)나인테크,267320,2022/12,11858,418,5225,8575,31,2894
(주)내츄럴엔도텍,168330,2012/12,,,,12253,4394,5119
(주)내츄럴엔도텍,168330,2013/12,,,,59825,19280,24104
(주)내츄럴엔도텍,168330,2014/12,,,,84495,20761,25887
(주)내츄럴엔도텍,168330,2015/12,30601,-15645,-10891,30601,-16897,-10595
(주)내츄럴엔도텍,168330,2016/12,2306,-13177,-9391,2306,-12887,-9347
(주)내츄럴엔도텍,168330,2017/12,3329,-8861,-5391,3329,-9645,-5338
(주)내츄럴엔도텍,168330,2018/12,-3104,-23238,-13587,-1129,-16506,-9689
(주)내츄럴엔도텍,168330,2019/12,-3375,-16008,-11130,-1741,-15323,-8440
(주)내츄럴엔도텍,168330,2020/12,6642,-2997,-316,6961,-2166,1245
(주)내츄럴엔도텍,168330,2021/12,5126,-6989,-5912,6707,-3584,-3434
(주)내츄럴엔도텍,168330,2022/12,1490,-10692,-8437,1235,-9804,-7491
(주)네오리진,094860,2009/12,,,,4511,-1757,93
(주)네오리진,094860,2010/12,4932,-4660,-4696,5163,-2939,-2988
(주)네오리진,094860,2011/12,7293,650,1434,6229,667,1287
(주)네오리진,094860,2012/12,,,,7015,-2792,1514
(주)네오리진,094860,2013/12,,,,10198,-12397,-1799
(주)네오리진,094860,2014/12,,,,6154,-18212,-5817
(주)네오리진,094860,2015/12,,,,5019,-3378,-2808
(주)네오리진,094860,2016/12,,,,5357,675,811
(주)네오리진,094860,2017/12,5149,166,169,5003,219,222
(주)네오리진,094860,2018/12,,,,3941,-3781,-772
(주)네오리진,094860,2019/12,,,,4711,-2727,258
(주)네오리진,094860,2020/12,,,,3951,-1801,-1701
(주)네오리진,094860,2021/12,6046,-2035,-2455,5686,-2364,-2605
(주)네오리진,094860,2022/12,7976,-2425,-2374,9306,685,763
(주)네오셈,253590,2016/12,,,,,,
(주)네오셈,253590,2017/12,,,,,,
(주)네오셈,253590,2018/12,,,,,,
(주)네오셈,253590,2019/12,13268,-1570,-3334,11656,-1741,-3351
(주)네오셈,253590,2020/12,28049,8076,12009,26908,5220,8100
(주)네오셈,253590,2021/12,20492,5644,4849,18718,3924,2754
(주)네오셈,253590,2022/12,28131,9999,8365,28136,8995,7406
(주)네오오토,212560,2010/12,,,,,,
(주)네오오토,212560,2011/12,,,,,,
(주)네오오토,212560,2012/12,,,,,,
(주)네오오토,212560,2013/12,,,,17714,9231,9989
(주)네오오토,212560,2014/12,,,,14377,6831,8264
(주)네오오토,212560,2015/12,,,,14691,7651,9233
(주)네오오토,212560,2016/12,,,,16211,7883,10052
(주)네오오토,212560,2017/12,,,,8548,4136,1606
(주)네오오토,212560,2018/12,,,,9978,5798,2422
(주)네오오토,212560,2019/12,,,,9122,2498,795
(주)네오오토,212560,2020/12,,,,10789,3545,2957
(주)네오오토,212560,2021/12,,,,15271,6568,5923
(주)네오오토,212560,2022/12,,,,16956,7851,7970
(주)네오위즈,095660,2009/12,183215,50294,79843,117548,45193,76713
(주)네오위즈,095660,2010/12,169552,25209,26893,169351,33206,32510
(주)네오위즈,095660,2011/12,262913,72509,106795,223865,79218,110682
(주)네오위즈,095660,2012/12,247915,5785,110534,213125,3779,128102
(주)네오위즈,095660,2013/12,195803,46864,95811,170844,52818,99213
(주)네오위즈,095660,2014/12,103816,-8177,29526,81360,1273,39156
(주)네오위즈,095660,2015/12,101069,-21852,15802,77625,-3654,27180
(주)네오위즈,095660,2016/12,100646,9853,23471,68347,3632,21204
(주)네오위즈,095660,2017/12,82108,-2144,10873,58767,-25873,10187
(주)네오위즈,095660,2018/12,111173,33524,22556,75067,-4753,11081
(주)네오위즈,095660,2019/12,140204,27623,32567,103642,6496,16644
(주)네오위즈,095660,2020/12,289606,62168,60336,224298,46436,41115
(주)네오위즈,095660,2021/12,261200,56662,21250,216097,67297,23335
(주)네오위즈,095660,2022/12,294567,13202,19559,219055,4936,20768
(주)네오위즈홀딩스,042420,2009/12,196411,50615,78196,10279,7195,8390
(주)네오위즈홀딩스,042420,2010/12,198647,40782,38725,10488,22804,23509
(주)네오위즈홀딩스,042420,2011/12,282026,76477,116011,13098,25371,30166
(주)네오위즈홀딩스,042420,2012/12,260260,13920,108651,19093,23061,9343
(주)네오위즈홀딩스,042420,2013/12,222394,59898,101248,3583,-2833,144
(주)네오위즈홀딩스,042420,2014/12,126755,57501,39319,1582,6542,575
(주)네오위즈홀딩스,042420,2015/12,104601,49970,14453,635,64723,-385
(주)네오위즈홀딩스,042420,2016/12,104915,-8386,22360,543,-6840,-304
(주)네오위즈홀딩스,042420,2017/12,86406,-6799,10628,552,-10240,-260
(주)네오위즈홀딩스,042420,2018/12,116151,43566,21139,694,-4970,-485
(주)네오위즈홀딩스,042420,2019/12,139719,40858,29418,1861,5768,180
(주)네오위즈홀딩스,042420,2020/12,289246,94962,57750,990,-3503,-738
(주)네오위즈홀딩스,042420,2021/12,269322,103676,19381,836,5060,-1165
(주)네오위즈홀딩스,042420,2022/12,297977,-61331,7005,769,-205,-1399
(주)네오이뮨텍,950220,2019/12,0,-14198,-16224,0,-14000,-16037
(주)네오이뮨텍,950220,2020/12,0,-30456,-31270,0,-30044,-30901
(주)네오이뮨텍,950220,2021/12,0,-52482,-51906,0,-48103,-47709
(주)네오이뮨텍,950220,2022/12,0,-60406,-58182,0,-64169,-52351
(주)네오크레마,311390,2016/12,,,,,,
(주)네오크레마,311390,2017/12,,,,,,
(주)네오크레마,311390,2018/12,,,,6065,3562,3266
(주)네오크레마,311390,2019/12,4554,1026,665,4131,1259,777
(주)네오크레마,311390,2020/12,7891,1367,1259,6390,2271,3104
(주)네오크레마,311390,2021/12,8024,1793,1369,6073,985,1969
(주)네오크레마,311390,2022/12,6749,-780,1420,5814,-889,1550
(주)네오티스,085910,2009/12,,,,6262,3340,2814
(주)네오티스,085910,2010/12,7041,1446,409,5903,2591,2803
(주)네오티스,085910,2011/12,,,,6917,3976,5733
(주)네오티스,085910,2012/12,,,,8352,4314,3904
(주)네오티스,085910,2013/12,8487,2426,3432,7752,2231,2989
(주)네오티스,085910,2014/12,9156,3063,3996,7794,2581,3130
(주)네오티스,085910,2015/12,7006,-3593,2008,6272,-4379,1584
(주)네오티스,085910,2016/12,8499,-1601,2531,7599,-1561,2036
(주)네오티스,085910,2017/12,9190,-7249,3266,7827,-7270,2393
(주)네오티스,085910,2018/12,10057,3178,4693,8496,3000,3513
(주)네오티스,085910,2019/12,8907,1457,3357,7760,1372,2646
(주)네오티스,085910,2020/12,8819,371,3743,7404,152,2827
(주)네오티스,085910,2021/12,18168,7719,9652,10359,4168,4616
(주)네오티스,085910,2022/12,22995,6717,11682,11862,3092,4955
(주)네오팜,092730,2009/12,,,,11698,2055,1960
(주)네오팜,092730,2010/12,,,,11390,1236,841
(주)네오팜,092730,2011/12,,,,12504,904,1199
(주)네오팜,092730,2012/12,,,,14195,648,209
(주)네오팜,092730,2013/12,,,,15063,1895,2148
(주)네오팜,092730,2014/12,,,,18750,2568,5003
(주)네오팜,092730,2015/12,,,,26569,3407,6258
(주)네오팜,092730,2016/12,31877,7742,9553,31837,8191,10035
(주)네오팜,092730,2017/12,40143,11559,14038,40128,12153,14632
(주)네오팜,092730,2018/12,48336,15370,19162,48169,15804,19588
(주)네오팜,092730,2019/12,60104,19245,22961,59773,18154,23348
(주)네오팜,092730,2020/12,58642,18131,21902,58447,17381,21391
(주)네오팜,092730,2021/12,62386,17713,22431,61926,16630,21462
(주)네오팜,092730,2022/12,58380,17027,21439,58190,17948,22363
(주)네오퍼플,028090,2009/12,,,,7352,-8601,821
(주)네오퍼플,028090,2010/12,5591,-2225,1645,5591,-2131,1739
(주)네오퍼플,028090,2011/12,4503,-5277,-3667,4503,-5193,-3583
(주)네오퍼플,028090,2012/12,3564,-13254,-4589,3566,-12614,-4157
(주)네오펙트,290660,2017/12,2882,-4389,-4222,5089,160,387
(주)네오펙트,290660,2018/12,4176,-9634,-5239,3005,-9666,-2053
(주)네오펙트,290660,2019/12,3227,-15875,-13649,2526,-17139,-5149
(주)네오펙트,290660,2020/12,2525,-15103,-14204,1087,-9418,-7488
(주)네오펙트,290660,2021/12,6247,-4863,-7666,1900,-5313,-4246
(주)네오펙트,290660,2022/12,7490,-9622,-7537,1156,-9989,-5010
(주)네온테크,306620,2018/12,,,,,,
(주)네온테크,306620,2019/12,,,,,,
(주)네온테크,306620,2020/12,9454,-4795,1426,8142,-5316,871
(주)네온테크,306620,2021/12,9284,-4461,-2899,7438,-4879,-3432
(주)네온테크,306620,2022/12,9128,-8055,-3759,6933,-8425,-4176
(주)네이블커뮤니케이션즈,153460,2009/12,,,,,,
(주)네이블커뮤니케이션즈,153460,2010/12,,,,8800,1812,1933
(주)네이블커뮤니케이션즈,153460,2011/12,,,,10475,3690,4082
(주)네이블커뮤니케이션즈,153460,2012/12,,,,16218,5755,5102
(주)네이블커뮤니케이션즈,153460,2013/12,,,,12513,1182,39
(주)네이블커뮤니케이션즈,153460,2014/12,11847,487,132,11966,513,554
(주)네이블커뮤니케이션즈,153460,2015/12,,,,10905,394,254
(주)네이블커뮤니케이션즈,153460,2016/12,,,,11031,151,195
(주)네이블커뮤니케이션즈,153460,2017/12,,,,5336,-6336,-6481
(주)네이블커뮤니케이션즈,153460,2018/12,,,,7024,-2346,-2389
(주)네이블커뮤니케이션즈,153460,2019/12,,,,6773,-373,-485
(주)네이블커뮤니케이션즈,153460,2020/12,,,,6062,577,400
(주)네이블커뮤니케이션즈,153460,2021/12,,,,8997,2738,2475
(주)네이블커뮤니케이션즈,153460,2022/12,,,,10053,5278,3362
(주)네이처셀,007390,2009/12,4619,-18575,2322,4619,-8236,2615
(주)네이처셀,007390,2010/12,,,,2859,-265,717
(주)네이처셀,007390,2011/12,,,,1488,-1623,-859
(주)네이처셀,007390,2012/12,,,,2690,-1899,-457
(주)네이처셀,007390,2013/12,,,,3525,-3509,1139
(주)네이처셀,007390,2014/12,,,,1396,1895,-1304
(주)네이처셀,007390,2015/12,,,,3194,-1335,-1164
(주)네이처셀,007390,2016/12,,,,3934,-3223,-3630
(주)네이처셀,007390,2017/12,,,,7622,-461,-526
(주)네이처셀,007390,2018/12,,,,10983,2235,1227
(주)네이처셀,007390,2019/12,,,,12902,902,1761
(주)네이처셀,007390,2020/12,,,,7600,-18870,-6411
(주)네이처셀,007390,2021/12,,,,9374,-32031,-9498
(주)네이처셀,007390,2022/12,9346,-6814,-9502,9346,-8090,-9502
(주)네이쳐글로벌,088020,2009/12,,,,2082,-7710,-1885
(주)네패스,033640,2009/12,51835,19450,26454,43733,19847,25049
(주)네패스,033640,2010/12,53158,12174,29064,44731,16945,26164
(주)네패스,033640,2011/12,46854,-2296,19032,42970,15313,22141
(주)네패스,033640,2012/12,77558,11959,41459,67676,19309,35757
(주)네패스,033640,2013/12,40458,-45808,-920,48870,-18713,17528
(주)네패스,033640,2014/12,45967,-11628,6851,34594,-35343,6130
(주)네패스,033640,2015/12,53525,-16324,3877,52506,8781,21328
(주)네패스,033640,2016/12,47123,17966,8242,43302,6876,13605
(주)네패스,033640,2017/12,62104,3942,19305,59830,6297,24168
(주)네패스,033640,2018/12,63216,22949,22029,63170,21916,22900
(주)네패스,033640,2019/12,113723,31092,61591,87512,22314,42722
(주)네패스,033640,2020/12,60249,-62661,-3567,53435,18540,16595
(주)네패스,033640,2021/12,92156,-29152,-16401,65460,19208,18048
(주)네패스,033640,2022/12,123990,94546,-6714,71986,12225,22039
(주)네패스아크,330860,2019/12,,,,24447,4653,18212
(주)네패스아크,330860,2020/12,,,,12360,-35149,8652
(주)네패스아크,330860,2021/12,,,,32071,24596,26919
(주)네패스아크,330860,2022/12,,,,29079,25695,22528
(주)넥스지,081970,2009/12,,,,7642,2919,2615
(주)넥스지,081970,2010/12,,,,8851,2911,2774
(주)넥스지,081970,2011/12,,,,8418,3088,3259
(주)넥스지,081970,2012/12,,,,7931,2658,2475
(주)넥스지,081970,2013/12,7700,1450,1227,7685,1453,1711
(주)넥스지,081970,2014/12,,,,9060,1039,866
(주)넥스지,081970,2015/12,,,,9809,443,312
(주)넥스지,081970,2016/12,,,,9755,458,-409
(주)넥스지,081970,2017/12,9709,2117,-598,10007,940,-127
(주)넥스턴바이오사이언스,089140,2009/12,,,,3049,1096,975
(주)넥스턴바이오사이언스,089140,2010/12,,,,5980,2533,3063
(주)넥스턴바이오사이언스,089140,2011/12,,,,7177,3079,4030
(주)넥스턴바이오사이언스,089140,2012/12,,,,6218,2433,3358
(주)넥스턴바이오사이언스,089140,2013/12,,,,6525,2844,3465
(주)넥스턴바이오사이언스,089140,2014/12,,,,7152,3200,4054
(주)넥스턴바이오사이언스,089140,2015/12,,,,4990,1360,1607
(주)넥스턴바이오사이언스,089140,2016/12,,,,24636,17173,19292
(주)넥스턴바이오사이언스,089140,2017/12,,,,13555,6779,10077
(주)넥스턴바이오사이언스,089140,2018/12,,,,8605,5549,4103
(주)넥스턴바이오사이언스,089140,2019/12,,,,7592,5758,2997
(주)넥스턴바이오사이언스,089140,2020/12,,,,2168,-2436,-3018
(주)넥스턴바이오사이언스,089140,2021/12,4818,-4433,-2390,4818,-863,654
(주)넥스턴바이오사이언스,089140,2022/12,5619,-4688,-3438,4246,-1635,-314
(주)넥스트아이,137940,2010/12,,,,8081,6817,6728
(주)넥스트아이,137940,2011/12,,,,7518,4437,5083
