회사명,거래소코드,회계년도,총자본증가율(IFRS연결),유형자산증가율(IFRS연결),투자부동산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),순이익증가율(IFRS연결),정상영업이익증가율(IFRS연결)
(주)카카오,035720,2016/12,72,15.89,0,92.35,25.45,134.56,34.48,57.08,-23.78,31.1
(주)카카오게임즈,293490,2016/12,,,,,,,,,,
(주)카카오게임즈,293490,2017/12,151.8,25.47,0,92.42,188.16,0,190.18,98.71,820.91,281.57
(주)카카오게임즈,293490,2018/12,65.3,153.93,0,146.29,32.17,11.38,116.02,109.09,-69.27,22.14
(주)카카오게임즈,293490,2019/12,8.44,1.55,0,9.39,7.72,27.83,-0.72,-7.07,-42.03,-25.82
(주)카카오게임즈,293490,2020/12,121.36,347.82,0,137.97,108.51,-0.84,141.3,26.72,681.86,90.05
(주)카카오게임즈,293490,2021/12,228.65,52.48,0,413.37,65.51,412.43,109.55,104.33,514.93,68.24
(주)카카오게임즈,293490,2022/12,-10.01,23.32,0,-10.69,-8.15,104.88,-19.97,13.35,0,57.1
(주)카카오엠,016170,2011/12,,,,,,,,,,
(주)카카오엠,016170,2012/12,,,,,,,,,,
(주)카카오엠,016170,2013/12,0,0,0,0,0,0,0,0,0,0
(주)카카오엠,016170,2014/12,28.13,9.81,0,-8.9,43.56,-17.57,28.8,27.99,33.51,56.61
(주)카카오엠,016170,2015/12,19.38,-7.45,0,44.46,12.75,12.59,17.43,10.63,10.1,8.43
(주)카카오엠,016170,2016/12,25.1,213.11,0,19.84,26.88,-5.57,23.36,26.01,24.93,26
(주)카카오엠,016170,2017/12,19.67,4,0,-5.99,27.87,83.77,15.91,28.78,9.42,28.57
(주)캐로스,260490,2013/12,,,,,,,,,,
(주)캐로스,260490,2014/12,,,,,,,,,,
(주)캐로스,260490,2015/12,,,,,,,,,,
(주)캐로스,260490,2016/12,,,,,,,,,,
(주)캐리소프트,317530,2016/12,,,,,,,,,,
(주)캐리소프트,317530,2017/12,,,,,,,,,,
(주)캐리소프트,317530,2018/12,0,0,0,0,0,0,0,0,0,0
(주)캐리소프트,317530,2019/12,73.17,26.97,0,40.95,145.68,145.06,650.71,-2.45,0,0
(주)캐리소프트,317530,2020/12,-12.22,-15.51,0,-6.91,-19.07,-12.66,-24.21,-35.88,0,0
(주)캐리소프트,317530,2021/12,-8.38,-9.3,0,-1.91,-17.99,-5.66,-10.85,7.23,0,0
(주)캐리소프트,317530,2022/12,-12.06,-9.9,0,9.37,-50.14,-18.33,-8.35,50.88,0,0
(주)캐스텍코리아,071850,2011/12,0,0,0,0,0,0,0,0,0,0
(주)캐스텍코리아,071850,2012/12,-4.78,-3.94,0,-4.21,-5.4,-0.89,7.03,5.24,24.74,30.52
(주)캐스텍코리아,071850,2013/12,8.69,11.93,0,10.41,6.84,0.17,13.23,7.36,38.84,2.31
(주)캐스텍코리아,071850,2014/12,4.03,7.79,0,5.51,2.38,-1.76,27.68,0.71,-19.28,4.1
(주)캐스텍코리아,071850,2015/12,9.86,6.44,0,7.13,13.01,3.58,7.62,7.26,28.65,10.43
(주)캐스텍코리아,071850,2016/12,6.03,12.97,0,12.89,-1.45,-1.88,3.85,3.98,-24.47,-12.09
(주)캐스텍코리아,071850,2017/12,7.28,3.95,0,3.72,11.74,-0.3,-1.79,-7.53,-61.09,-51.43
(주)캐스텍코리아,071850,2018/12,11.21,18.27,0,17.14,4.33,24.36,17.49,-0.87,-63.01,-25.63
(주)캐스텍코리아,071850,2019/12,0.9,-2.85,0,3.7,-2.75,-11.53,-3.3,-8.5,-635.92,-138.85
(주)캐스텍코리아,071850,2020/12,-14.21,-12.73,0,-14.56,-13.73,-9.41,-16.69,-27.58,0,0
(주)캐스텍코리아,071850,2021/12,0.14,-0.13,0,-1.02,1.73,59.26,-6.05,2.61,0,0
(주)캐스텍코리아,071850,2022/12,2.46,-23.11,0,-17.35,28.99,10.86,-5.18,28.87,0,0
(주)캠시스,050110,2011/12,21.73,16.4,0,11.19,32.34,149.32,-4.8,7.21,0,-83.11
(주)캠시스,050110,2012/12,27.35,47.91,0,27.43,27.28,-37.99,-7.27,39.78,0,343.42
(주)캠시스,050110,2013/12,42,28.57,0,23.3,57.85,233.81,19.23,48.58,0,400.53
(주)캠시스,050110,2014/12,7.79,23.11,0,28.05,-5.6,-31.38,5.26,4.02,-69.58,-26.39
(주)캠시스,050110,2015/12,6.3,13.43,0,14.14,-0.73,66.61,6.15,6.6,-83.38,-58.82
(주)캠시스,050110,2016/12,-1.09,-6.69,0,-2.98,0.87,-7.74,-10.24,-13.38,-5395.38,-324.45
(주)캠시스,050110,2017/12,0.26,-25,0,-19.92,20.28,38.77,-26.46,16.02,0,0
(주)캠시스,050110,2018/12,26.2,13.54,0,20.22,30.15,-4.48,19.45,28.29,0,16.67
(주)캠시스,050110,2019/12,33.81,38.05,0,28.61,36.98,84.12,30.69,25.77,-82.1,-0.02
(주)캠시스,050110,2020/12,-23.92,-12.33,0,-22.58,-24.68,-49.76,-11.47,26.59,0,-28.81
(주)캠시스,050110,2021/12,4.07,0.04,0,2.93,4.74,53.16,-2.51,-39.3,0,0
(주)캠시스,050110,2022/12,2.55,4.11,0,6.72,0.13,-12.01,19.81,39.43,0,0
(주)커넥트웨이브,119860,2011/12,87.71,5.28,0,16.77,120.69,0,104.18,2.29,-35.02,-50.99
(주)커넥트웨이브,119860,2012/12,12.26,-5.91,0,-2.6,15.92,0,5.5,20.11,21.83,40.5
(주)커넥트웨이브,119860,2013/12,11.17,-13.21,0,8,11.82,0,13.22,4.51,4.74,5.45
(주)커넥트웨이브,119860,2014/12,4.06,-13.25,0,18.08,1.26,54.12,2.27,32.43,-10.47,-5.09
(주)커넥트웨이브,119860,2015/12,5.8,187.63,0,28.92,0.42,-39.57,6.88,29.24,21.72,10.18
(주)커넥트웨이브,119860,2016/12,14.3,-11.16,0,37.41,7.4,226.7,13.16,41.62,47.26,49.37
(주)커넥트웨이브,119860,2017/12,26.98,309.66,0,27.87,26.64,132.6,17.91,67.07,51.23,78.63
(주)커넥트웨이브,119860,2018/12,16.78,64.64,0,38.39,8.44,24.95,17.05,12.78,21.43,32.28
(주)커넥트웨이브,119860,2019/12,42.21,28.48,-2.3,-1.23,63.6,114.4,21.92,67.09,43.74,41.42
(주)커넥트웨이브,119860,2020/12,5.8,-43.61,-24.74,-8.19,9.95,105.74,24.74,38.93,31.18,32.46
(주)커넥트웨이브,119860,2021/12,9.5,-3.45,-2.41,-5.71,13.28,-0.2,15.61,-17.66,-6.36,-7.49
(주)커넥트웨이브,119860,2022/12,447.56,727,1336.8,2005.64,125.54,189.08,277.01,136.97,-74.57,-7.29
(주)컴투스,078340,2011/12,13.47,-2.28,0,45.43,2.33,0,12.85,17.17,0.08,14.31
(주)컴투스,078340,2012/12,33.45,60.61,0,117.43,-8.16,0,30.2,112.35,393.47,437.87
(주)컴투스,078340,2013/12,17.77,-17.3,-1.96,0,38.62,0,18.32,5.76,-4.48,-51.86
(주)컴투스,078340,2014/12,111.11,-13.89,-2,39.95,171.33,0,95.26,188.49,305.56,1208.86
(주)컴투스,078340,2015/12,133.15,16.81,-2.04,-1.73,192.02,0,141.72,84.73,58.73,63.94
(주)컴투스,078340,2016/12,22.3,-23.52,-2.08,-22.63,28.9,0,24.75,18.34,20.63,15.7
(주)컴투스,078340,2017/12,17.74,10.95,-2.12,21.87,17.38,0,19.83,-0.99,-6.19,1.39
(주)컴투스,078340,2018/12,8.47,2.69,-2.17,92.47,0.78,0,10.92,-5.16,-8.95,-24.66
(주)컴투스,078340,2019/12,10.52,392.89,-2.22,76.97,-1.09,0,8.96,-2.59,-13.72,-14.11
(주)컴투스,078340,2020/12,4.39,-9.84,-2.27,39.1,-6.46,0,5.83,8.46,-28.15,-9.4
(주)컴투스,078340,2021/12,77.18,562.37,-1.07,264.48,-9.94,0,20.61,9.76,61.07,-53.89
(주)컴투스,078340,2022/12,2.67,12.42,-97.04,7.27,-6.01,63.21,-2.97,28.36,0,0
(주)컴투스홀딩스,063080,2011/12,31.83,61.77,0,119.12,23.46,0,27.86,39.65,8.84,11.86
(주)컴투스홀딩스,063080,2012/12,27.59,208.48,0,199.79,-1.72,0,32.91,64.32,39.2,37.96
(주)컴투스홀딩스,063080,2013/12,80.36,6.14,-0.77,240.2,-2.62,0,83.39,15.63,-37.53,-49.79
(주)컴투스홀딩스,063080,2014/12,26.33,33.1,-44.68,36.59,7.72,0,16.48,78.49,65.86,-6.11
(주)컴투스홀딩스,063080,2015/12,46.59,3.12,20.19,42.14,56.82,0,9.59,5.04,-13.6,-71.52
(주)컴투스홀딩스,063080,2016/12,-1.31,8.61,1.17,19.5,-44.71,0,10.91,6.03,32.76,32.1
(주)컴투스홀딩스,063080,2017/12,3.19,10.86,-67.16,12.5,-38.77,0,3.18,-34.13,-68.01,-570.56
(주)컴투스홀딩스,063080,2018/12,4.76,-3.33,-52.08,4.89,3.69,0,-1.81,5.77,-169.37,0
(주)컴투스홀딩스,063080,2019/12,12.77,-54.57,0,15.01,-5.97,0,5.23,6.54,0,0
(주)컴투스홀딩스,063080,2020/12,8.42,-32.76,0,10.04,-8.17,0,9.64,11.65,49.09,0
(주)컴투스홀딩스,063080,2021/12,32.86,-31.27,0,34.46,13.25,0,32.8,5.78,46.18,59.6
(주)컴투스홀딩스,063080,2022/12,2.41,-3.35,0,1.76,11.96,0,-17.79,-17.89,0,0
(주)케미메디,205290,2014/12,,,,,,,,,,
(주)케미메디,205290,2015/12,,,,,,,,,,
(주)케미메디,205290,2016/12,,,,,,,,,,
(주)케미메디,205290,2017/12,,,,,,,,,,
(주)케미메디,205290,2018/12,,,,,,,,,,
(주)케스피온,079190,2011/12,16.42,27.34,0,20.76,5.28,22.83,-9.53,17.98,0,0
(주)케스피온,079190,2012/12,16.08,-2.58,0,2.34,56.45,122.32,-8.71,-13.25,0,0
(주)케스피온,079190,2013/12,,,,,,,,,,
(주)케스피온,079190,2014/12,0,0,0,0,0,0,0,0,0,0
(주)케스피온,079190,2015/12,0,0,0,0,0,0,0,0,0,0
(주)케스피온,079190,2016/12,0.72,-12.04,0,-11.04,20.86,-12.73,1.1,31.94,0,0
(주)케스피온,079190,2017/12,3.7,-0.87,0,11.89,-6.65,10.36,17.86,-17.1,-252.45,-88.49
(주)케스피온,079190,2018/12,-21.35,-42.84,0,-49.82,21.69,-71.62,-42.59,9.58,0,610.9
(주)케스피온,079190,2019/12,-43.22,4.94,0,0.12,-70.24,-25.44,0.38,-21.67,0,-67.7
(주)케스피온,079190,2020/12,8.93,1.59,0,9.23,8.3,-37.07,-6.2,-54.58,0,0
(주)케스피온,079190,2021/12,9.59,-6.53,-0.05,-6.79,44.23,133.54,-14.29,39.64,0,0
(주)케스피온,079190,2022/12,-12.7,-11.83,-0.05,-10.53,-15.67,7.93,-36.38,42.68,0,0
(주)케어랩스,263700,2016/12,,,,,,,,,,
(주)케어랩스,263700,2017/12,0,0,0,0,0,0,0,0,0,0
(주)케어랩스,263700,2018/12,212.93,379.12,0,204.6,225.74,4766.29,154.58,38.24,-25.76,-18.92
(주)케어랩스,263700,2019/12,2.01,11.84,-11.36,8.28,-7.01,256.21,4.2,25.6,-83.61,-28.71
(주)케어랩스,263700,2020/12,3.79,2.66,-12.57,-11.79,29.89,-15.87,57.51,12.25,643.07,64.84
(주)케어랩스,263700,2021/12,0,0,0,0,0,0,0,0,0,0
(주)케어랩스,263700,2022/12,-9.04,-81.48,0,-42.93,43.59,-65.78,-17.29,-6.74,0,0
(주)케어젠,214370,2011/12,,,,,,,,,,
(주)케어젠,214370,2012/12,,,,,,,,,,
(주)케어젠,214370,2013/12,,,,,,,,,,
(주)케어젠,214370,2014/12,,,,,,,,,,
(주)케어젠,214370,2015/12,,,,,,,,,,
(주)케어젠,214370,2016/12,0,0,0,0,0,0,0,0,0,0
(주)케어젠,214370,2017/12,-3.84,31.12,-92.68,20.81,-10.28,4.8,-3.75,50.56,59.27,105.2
(주)케어젠,214370,2018/12,-1.3,1.08,-7.19,-8.34,1.18,50.73,-1.08,10.06,-10.51,-10
(주)케어젠,214370,2019/12,5.9,14.23,-7.74,2.77,6.89,-2,5.99,26.34,70.22,79.17
(주)케어젠,214370,2020/12,-6.6,47.27,-8.39,39.72,-20.79,19.66,-5.46,-6.81,12.14,-9.6
(주)케어젠,214370,2021/12,4.71,3.58,-9.16,1.89,6.24,-5.26,2.22,-2,-19.57,-11.8
(주)케어젠,214370,2022/12,3.22,-2.74,-10.08,-2.96,6.43,66.33,2.99,16.94,7.7,19.22
(주)케이비지,318000,2011/12,,,,,,,,,,
(주)케이비지,318000,2012/12,,,,,,,,,,
(주)케이비지,318000,2013/12,,,,,,,,,,
(주)케이비지,318000,2014/12,,,,,,,,,,
(주)케이비지,318000,2015/12,,,,,,,,,,
(주)케이비지,318000,2016/12,,,,,,,,,,
(주)케이비지,318000,2017/12,,,,,,,,,,
(주)케이비지,318000,2018/12,,,,,,,,,,
(주)케이비지,318000,2019/12,,,,,,,,,,
(주)케이비지,318000,2020/12,,,,,,,,,,
(주)케이비지,318000,2021/12,,,,,,,,,,
(주)케이비지,318000,2022/12,,,,,,,,,,
(주)케이사인,192250,2013/12,,,,,,,,,,
(주)케이사인,192250,2014/12,0,0,0,0,0,0,0,0,0,0
(주)케이사인,192250,2015/12,17.97,14.94,0,58.46,9.7,0,21.56,20.83,714.83,23.37
(주)케이사인,192250,2016/12,44.74,3.79,0,31.29,48.7,0,9.86,1.95,-34.87,-37.31
(주)케이사인,192250,2017/12,-5.7,40.64,0,40.74,-17.78,0,-11.85,-17.59,-184.57,-193.98
(주)케이사인,192250,2018/12,-3.83,31.42,0,-5.33,-3.15,0,9.28,-10.39,0,0
(주)케이사인,192250,2019/12,-4.97,13.81,0,6.75,-10.07,107.76,8.88,9.55,0,170.23
(주)케이사인,192250,2020/12,13.55,228.16,0,8.46,16.18,-47.82,14.84,35.79,18.65,30.85
(주)케이사인,192250,2021/12,7.56,18.89,0,4.82,8.89,0,8.7,5.58,32.66,29.88
(주)케이사인,192250,2022/12,70.25,692.97,0,236.72,-7.08,0,1.35,15.84,-12.82,42.56
(주)케이씨씨건설,021320,2011/12,15.5,35.19,-30.03,11.87,16.46,-10.45,6.02,-9.59,-27.73,-34.06
(주)케이씨씨건설,021320,2012/12,-3.79,-13.75,-37.37,4.7,-5.97,15.23,0.66,7.65,-75.16,-81.05
(주)케이씨씨건설,021320,2013/12,3.5,-13.66,151.72,38.73,-6.55,-7.82,-33.65,-14.47,0,0
(주)케이씨씨건설,021320,2014/12,1.09,-75.52,272.34,14.38,-4.54,-9.53,37.92,-8.26,0,0
(주)케이씨씨건설,021320,2015/12,-25.83,-43.55,-51.25,-18.52,-29.54,-28.61,-22.56,-3.06,0,0
(주)케이씨씨건설,021320,2016/12,7.72,-6.42,-38.23,-12.81,19.76,44.59,3.73,15.58,0,0
(주)케이씨씨건설,021320,2017/12,4.36,-41.75,2.17,-3.95,7.9,-11.07,9.06,18.35,35.04,104.19
(주)케이씨씨건설,021320,2018/12,2.87,9.62,-9.6,-3.39,5.26,55.16,4.57,-19.81,7.31,-33.51
(주)케이씨씨건설,021320,2019/12,,,,,,,,,,
(주)케이씨씨건설,021320,2020/12,,,,,,,,,,
(주)케이씨씨건설,021320,2021/12,,,,,,,,,,
(주)케이씨씨건설,021320,2022/12,,,,,,,,,,
(주)케이씨아이,036670,2011/12,,,,,,,,,,
(주)케이씨아이,036670,2012/12,,,,,,,,,,
(주)케이씨아이,036670,2013/12,,,,,,,,,,
(주)케이씨아이,036670,2014/12,,,,,,,,,,
(주)케이씨아이,036670,2015/12,,,,,,,,,,
(주)케이씨아이,036670,2016/12,,,,,,,,,,
(주)케이씨아이,036670,2017/12,,,,,,,,,,
(주)케이씨아이,036670,2018/12,,,,,,,,,,
(주)케이씨아이,036670,2019/12,,,,,,,,,,
(주)케이씨아이,036670,2020/12,,,,,,,,,,
(주)케이씨아이,036670,2021/12,,,,,,,,,,
(주)케이씨아이,036670,2022/12,,,,,,,,,,
(주)케이씨에스,115500,2011/12,,,,,,,,,,
(주)케이씨에스,115500,2012/12,,,,,,,,,,
(주)케이씨에스,115500,2013/12,,,,,,,,,,
(주)케이씨에스,115500,2014/12,,,,,,,,,,
(주)케이씨에스,115500,2015/12,,,,,,,,,,
(주)케이씨에스,115500,2016/12,,,,,,,,,,
(주)케이씨에스,115500,2017/12,,,,,,,,,,
(주)케이씨에스,115500,2018/12,,,,,,,,,,
(주)케이씨에스,115500,2019/12,,,,,,,,,,
(주)케이씨에스,115500,2020/12,,,,,,,,,,
(주)케이씨에스,115500,2021/12,,,,,,,,,,
(주)케이씨에스,115500,2022/12,,,,,,,,,,
(주)케이씨티,089150,2011/12,,,,,,,,,,
(주)케이씨티,089150,2012/12,,,,,,,,,,
(주)케이씨티,089150,2013/12,,,,,,,,,,
(주)케이씨티,089150,2014/12,,,,,,,,,,
(주)케이씨티,089150,2015/12,,,,,,,,,,
(주)케이씨티,089150,2016/12,,,,,,,,,,
(주)케이씨티,089150,2017/12,,,,,,,,,,
(주)케이씨티,089150,2018/12,,,,,,,,,,
(주)케이씨티,089150,2019/12,,,,,,,,,,
(주)케이씨티,089150,2020/12,,,,,,,,,,
(주)케이씨티,089150,2021/12,,,,,,,,,,
(주)케이씨티,089150,2022/12,,,,,,,,,,
(주)케이씨피드,025880,2011/12,6.01,82.73,-85.53,43.15,-7.54,28.66,5.16,1.36,-23.56,-14.5
(주)케이씨피드,025880,2012/12,35.46,53.73,-2.55,55.18,24.31,14.28,5.41,18.4,23.06,0.2
(주)케이씨피드,025880,2013/12,-4.54,6.25,884.47,7.57,-13.09,-47.25,1.22,10.14,-79.84,-1.27
(주)케이씨피드,025880,2014/12,17.2,-3.31,2.32,13.14,20.74,65.94,-5.65,-8.73,0,0
(주)케이씨피드,025880,2015/12,-19.01,-3.91,-0.26,8.51,-41.52,-40.05,-5.03,-10.18,0,0
(주)케이씨피드,025880,2016/12,6.58,0.07,4.23,-9.16,30.48,-27.78,18.04,-3.17,0,0
(주)케이씨피드,025880,2017/12,-0.72,-5.37,-8.55,-7.04,5.96,-0.88,11.61,-1.35,761.25,51.19
(주)케이씨피드,025880,2018/12,-0.3,-4.87,0,6.37,-6.49,48.07,1.23,-20.03,-85.28,-87.5
(주)케이씨피드,025880,2019/12,-3.53,-8.25,0,-8.19,1.37,8.27,-11.63,0.9,-747.9,-575.42
(주)케이씨피드,025880,2020/12,-0.06,-3.57,0,1.02,-1.1,-5.12,1.54,2.24,0,0
(주)케이씨피드,025880,2021/12,0,0,0,0,0,0,0,0,0,0
(주)케이씨피드,025880,2022/12,2.09,12.55,0,7.79,-2.73,12.19,6.55,16.81,4.32,8.78
(주)케이아이엔엑스,093320,2011/12,40.71,6.8,0,32.29,47.56,0,41.59,30.23,54.6,58.67
(주)케이아이엔엑스,093320,2012/12,12.94,6.17,0,31.94,-0.9,0,12.31,34.9,0.32,15.29
(주)케이아이엔엑스,093320,2013/12,15.52,2.67,0,6.55,24.22,0,14.68,12.41,19.44,2.5
(주)케이아이엔엑스,093320,2014/12,12.66,4.73,0,17.79,8.39,0,12.2,19.38,7.57,16.29
(주)케이아이엔엑스,093320,2015/12,9.65,-0.26,0,-10.03,27.45,0,9.6,15.42,-11.33,12.94
(주)케이아이엔엑스,093320,2016/12,14.96,-8.18,0,19.5,12.06,0,11.05,4.91,26.67,9.9
(주)케이아이엔엑스,093320,2017/12,8.35,4.45,0,5.03,10.61,0,6.49,7,12,17.34
(주)케이아이엔엑스,093320,2018/12,18.21,16.49,0,19.96,17.07,0,20.17,19.07,88.96,43.84
(주)케이아이엔엑스,093320,2019/12,35.9,152.29,0,61.27,19.11,0,19.73,14.8,23.27,25.09
(주)케이아이엔엑스,093320,2020/12,36.13,38,0,23.63,47.34,0,33.94,8.97,-0.89,7.99
(주)케이아이엔엑스,093320,2021/12,17.13,6.89,0,12.06,20.95,0,14.15,19.9,6.37,10.98
(주)케이아이엔엑스,093320,2022/12,18.08,22.69,0,22.27,15.15,0,16.75,31.34,60.73,31.07
(주)케이에스피,073010,2011/12,,,,,,,,,,
(주)케이에스피,073010,2012/12,,,,,,,,,,
(주)케이에스피,073010,2013/12,,,,,,,,,,
(주)케이에스피,073010,2014/12,,,,,,,,,,
(주)케이에스피,073010,2015/12,,,,,,,,,,
(주)케이에스피,073010,2016/12,,,,,,,,,,
(주)케이에스피,073010,2017/12,,,,,,,,,,
(주)케이에스피,073010,2018/12,,,,,,,,,,
(주)케이에스피,073010,2019/12,,,,,,,,,,
(주)케이에스피,073010,2020/12,,,,,,,,,,
(주)케이에스피,073010,2021/12,,,,,,,,,,
(주)케이에스피,073010,2022/12,,,,,,,,,,
(주)케이에이치바텍,060720,2011/12,16.96,49.23,0,32.78,6.41,33,4.66,-10.01,-23.34,-5.13
(주)케이에이치바텍,060720,2012/12,10.4,10.98,0,10.84,10.03,3.73,-3.71,12.65,0,-50.69
(주)케이에이치바텍,060720,2013/12,9.85,10.86,0,6.39,12.75,-23.1,29.79,131.57,0,770.48
(주)케이에이치바텍,060720,2014/12,29.76,7.68,0,9.24,46.01,116.11,9.13,-28.41,-54.97,-47.6
(주)케이에이치바텍,060720,2015/12,-20.98,18.32,0,20.17,-45.35,-61.63,6.14,25.07,-20.31,-11.02
(주)케이에이치바텍,060720,2016/12,-8.96,-11.28,0,-12.42,-4.45,11.64,-11.21,-48.74,-186.17,-149.22
(주)케이에이치바텍,060720,2017/12,-22.8,-21.75,0,-20.74,-25.25,-17.2,-16.75,-7.17,0,0
(주)케이에이치바텍,060720,2018/12,-6.7,-11.55,0,-12.19,0.25,-14.95,-16.26,-41.91,0,0
(주)케이에이치바텍,060720,2019/12,-5.09,1.66,0,2.02,-12.96,9.91,5.84,-0.17,0,0
(주)케이에이치바텍,060720,2020/12,4.04,-0.82,0,3.12,5.23,18.39,-4.95,-9.15,0,-49.43
(주)케이에이치바텍,060720,2021/12,29.49,3.07,0,3.17,63.02,-21.27,23.64,83.7,0,663.11
(주)케이에이치바텍,060720,2022/12,-9.71,-3.94,0,-4.47,-13.94,-23.09,5.76,7.08,-25.74,20.79
(주)케이엑스이노베이션,122450,2011/12,146.77,26.32,0,32.45,312.21,441.21,174.31,45.57,39.24,29.78
(주)케이엑스이노베이션,122450,2012/12,49.35,104.17,0,89.38,30.73,34.39,16.01,42.63,-1.6,-6.77
(주)케이엑스이노베이션,122450,2013/12,17.57,-6.79,0,12.32,21.11,10.88,2.31,44.07,-23.3,1.85
(주)케이엑스이노베이션,122450,2014/12,5.98,-0.42,-44.36,14.67,0.55,103.58,11.92,28.29,11.43,39.41
(주)케이엑스이노베이션,122450,2015/12,27.88,-13.73,-3.19,21.5,32.42,86.98,20.6,11.08,1.41,5.57
(주)케이엑스이노베이션,122450,2016/12,132.03,1026.08,-3.29,322.58,7.47,10.29,21.23,25.22,160.72,47.77
(주)케이엑스이노베이션,122450,2017/12,36.54,58.98,-3.4,38.47,31.58,45.63,22.83,28.46,15.22,34.57
(주)케이엑스이노베이션,122450,2018/12,33.33,48.02,-3.52,49.73,-11,-4.28,37.65,-5.98,50.76,-4.1
(주)케이엑스이노베이션,122450,2019/12,4.45,3.49,1851.99,3.27,9.78,117.09,7.1,33.97,-63.92,29.6
(주)케이엑스이노베이션,122450,2020/12,6,3.08,-95.25,-2.37,41.84,50.58,21.47,23.55,115.97,46.98
(주)케이엑스이노베이션,122450,2021/12,5.61,-2.56,-3.94,6.02,4.39,54.79,-11.23,-9.36,20.27,12.32
(주)케이엑스이노베이션,122450,2022/12,4.98,1.09,4880.4,5.05,4.78,14.27,6.25,12.91,-47.8,6.1
(주)케이엑스하이텍,052900,2011/12,6.05,2.83,0,1.97,15.74,76.11,-7.39,-4.71,0,0
(주)케이엑스하이텍,052900,2012/12,-7.39,-4.56,-19.86,-2.29,-18.08,10.08,-0.03,14,0,0
(주)케이엑스하이텍,052900,2013/12,-9.18,-36.19,-7.66,-34.71,54.67,-23.67,-80.39,-7.12,0,0
(주)케이엑스하이텍,052900,2014/12,-20.77,-11.05,0,-9.55,-32.63,-39.08,459.47,1.17,0,1514.74
(주)케이엑스하이텍,052900,2015/12,-8.71,-3.44,0,-2.82,-17.07,31.42,2.73,-19.24,-79.57,-86.34
(주)케이엑스하이텍,052900,2016/12,27.56,5.81,0,26.07,30.05,-19.46,30.86,-20.75,252.77,191.44
(주)케이엑스하이텍,052900,2017/12,3.65,-17.88,0,5.72,0.31,7.88,7.08,9.9,-122.79,-68.61
(주)케이엑스하이텍,052900,2018/12,17.16,-6.81,0,30.06,-4.75,30.24,26.37,18.46,0,623.71
(주)케이엑스하이텍,052900,2019/12,-2.01,-1.43,0,-12.91,23.26,-3.12,-3,-3.42,-51.83,25.25
(주)케이엑스하이텍,052900,2020/12,32.99,47.4,0,50.75,3.9,98.03,19.93,26.74,-29.69,40.15
(주)케이엑스하이텍,052900,2021/12,79.89,38.81,0,63.66,118.44,145.56,33.11,40.38,204.15,17.75
(주)케이엑스하이텍,052900,2022/12,3.79,13.67,0,0.48,9.67,12.89,9.4,49.11,203.26,41.75
(주)케이엔더블유,105330,2011/12,2.02,-1.22,0,-8.75,9.88,-5.97,2.11,-5.68,-56.77,-57.33
(주)케이엔더블유,105330,2012/12,-5.47,39.68,0,40.93,-33.59,-1.31,-8.11,-34.87,0,0
(주)케이엔더블유,105330,2013/12,0.02,-3.38,0,-5.48,7.09,14.65,1.44,68.39,0,0
(주)케이엔더블유,105330,2014/12,21.71,-4.71,0,-4.92,51.95,23.81,24,10.04,0,6262.04
(주)케이엔더블유,105330,2015/12,3.68,11.73,0,12.88,-2.86,-1.19,1.1,-9.55,-72.92,-58.28
(주)케이엔더블유,105330,2016/12,4.48,-4.36,0,-1.81,9.68,46.95,-2.33,4.94,-167.99,-107.74
(주)케이엔더블유,105330,2017/12,0.99,-2.96,0,-1.75,3.02,33.08,-8.68,37.97,0,0
(주)케이엔더블유,105330,2018/12,0.7,-8.21,0,-7.29,6.33,5.01,5.52,30.16,0,0
(주)케이엔더블유,105330,2019/12,-3.28,8.4,0,1.69,-6.34,-16.74,-15.28,-23.84,-1147.21,-504.76
(주)케이엔더블유,105330,2020/12,13.46,-15.15,0,-14.72,32.27,-10.73,30.04,-42.27,0,0
(주)케이엔더블유,105330,2021/12,104.2,219.85,0,292.37,23.21,-26.47,32.73,33.84,0,0
(주)케이엔더블유,105330,2022/12,-8.12,2.33,34.76,-1.44,-17.28,75.07,35.62,38.63,1671.29,98.02
(주)케이엔씨글로벌,068150,2011/12,,,,,,,,,,
(주)케이엔씨글로벌,068150,2012/12,0,0,0,0,0,0,0,0,0,0
(주)케이엔씨글로벌,068150,2013/12,5.05,-47.57,0,5.52,4.22,105.47,2.58,102.41,0,90.43
(주)케이엔씨글로벌,068150,2014/12,15.81,-9.84,0,19.34,9.5,-45.78,-23.59,-40.01,0,0
(주)케이엔씨글로벌,068150,2015/12,4.89,-36.99,0,-15.96,45.47,24.81,51.99,-17.79,0,0
(주)케이엔엔,058400,2011/12,10.53,-4.85,0,24.64,-16.11,-17.73,3.74,12.05,8.93,14.7
(주)케이엔엔,058400,2012/12,21.52,41.76,1.09,27.11,5.86,-98.78,16.86,1.68,206.62,-21.68
(주)케이엔엔,058400,2013/12,-3.9,-19.08,6.62,-10.08,16.89,11.98,4.7,0.83,-54.46,-53.44
(주)케이엔엔,058400,2014/12,1.55,-3.39,-5.55,6.03,-10.04,0,1.64,0.64,-52.57,113.88
(주)케이엔엔,058400,2015/12,2.88,4.39,-0.58,5.05,-3.76,0,1.91,6.09,23.15,11.72
