회사명,거래소코드,회계년도,기업가치(EV)(IFRS),EBITDA(IFRS),EBITDA/매출액(IFRS),EV/EBITDA(IFRS),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결),투자활동으로 인한 현금흐름(*)(요약)(IFRS연결),재무활동으로 인한 현금흐름(*)(요약)(IFRS연결),현금및현금성자산의 증가(요약)(IFRS연결)
제이스코홀딩스(주),023440,2016/12,59877.96,3191.41,8.43,18.76,0,0,1.68,0.63,12.34,4.67,2.55,0.96,,,,
제이스코홀딩스(주),023440,2017/12,48441.71,3983.59,12.85,12.16,27.32,16.63,0.76,0.46,0,0,1.45,0.88,,,,
제이스코홀딩스(주),023440,2018/12,52088.19,3360.16,11,15.5,393.33,77.94,2.36,0.47,29.67,5.88,4.6,0.91,,,,
제이스코홀딩스(주),023440,2019/12,77670.87,-819.47,-3.26,0,0,0,1.47,0.64,0,0,3.57,1.55,,,,
제이스코홀딩스(주),023440,2020/12,87760.27,-1124.32,-3,0,0,0,1.36,0.78,0,0,2.23,1.29,,,,
제이스코홀딩스(주),023440,2021/12,120386.05,7989.87,9.46,15.07,0,0,1.78,0.98,0,0,1.68,0.93,,,,
제이씨케미칼(주),137950,2011/12,103359.54,8697.78,7.74,11.88,20.96,8.22,3.66,1.44,39.16,15.37,1.33,0.52,,,,
제이씨케미칼(주),137950,2012/12,58993.21,2092.52,2.26,28.19,33.97,17.75,2.1,1.1,12.1,6.32,0.96,0.5,7387,7448,-14670,744
제이씨케미칼(주),137950,2013/12,65343.37,4659.76,4.59,14.02,25.26,13.88,1.42,0.78,7.06,3.88,0.6,0.33,7100,-15927,14269,8410
제이씨케미칼(주),137950,2014/12,67059.99,2013.26,2.64,33.31,0,0,1.58,0.84,0,0,0.89,0.47,-154,-17321,30596,13315
제이씨케미칼(주),137950,2015/12,81451.68,7313.08,6.64,11.14,11.5,6.13,1.05,0.56,11.69,6.24,0.57,0.3,3921,-28930,15415,-5352
제이씨케미칼(주),137950,2016/12,152575.13,20634.97,13.42,7.39,9.95,3.25,2.18,0.71,9.73,3.18,1.05,0.34,9887,-15326,-237,-6661
제이씨케미칼(주),137950,2017/12,132043.17,12196.11,7.86,10.83,22.85,15.18,1.46,0.97,186.45,123.88,0.73,0.49,-3156,-9336,9960,-3105
제이씨케미칼(주),137950,2018/12,135899.11,12496.34,7.82,10.88,11.39,6.38,1.24,0.69,11.19,6.27,0.68,0.38,13671,-18555,10966,5934
제이씨케미칼(주),137950,2019/12,224288.26,14126.97,7.98,15.88,28.73,9.2,1.62,0.52,406.03,130.03,0.95,0.31,2714,-33592,30719,-39
제이씨케미칼(주),137950,2020/12,242766.9,22446.42,9.56,10.82,20.08,5.98,1.71,0.51,156.32,46.53,0.82,0.24,5622,-12665,8715,1614
제이씨케미칼(주),137950,2021/12,312720.69,40214.41,11.43,7.78,9.21,4.19,2.04,0.93,0,0,0.81,0.37,-5309,-29108,32572,-1971
제이씨현시스템(주),033320,2011/12,27749.46,3457.48,3.04,8.03,19.48,9.99,0.85,0.44,18.63,9.55,0.39,0.2,3347,3263,-1809,4810
제이씨현시스템(주),033320,2012/12,26822.24,-783.2,-0.74,0,0,0,1.07,0.48,0,0,0.51,0.23,-171,414,2668,2886
제이씨현시스템(주),033320,2013/12,39545.93,1835.4,1.67,21.55,43.05,18.06,1.17,0.49,0,0,0.55,0.23,-1090,-3030,-212,-4350
제이씨현시스템(주),033320,2014/12,66927.56,1228.06,1.23,54.5,49.96,21.02,1.6,0.67,0,0,0.87,0.37,-837,1155,3290,3612
제이씨현시스템(주),033320,2015/12,92830.29,2562,2.16,36.23,102.66,35.05,2.4,0.82,0,0,1.13,0.38,1183,-4721,3401,-155
제이씨현시스템(주),033320,2016/12,135609.33,5924.07,3.82,22.89,121.4,50.16,3.67,1.52,216.74,89.55,1.35,0.56,4902,-3144,410,1780
제이씨현시스템(주),033320,2017/12,176569.89,11179.44,4.88,15.79,31.23,11.39,4.39,1.6,0,0,1.23,0.45,1577,-27,3744,5196
제이씨현시스템(주),033320,2018/12,104391.92,10035.79,4.37,10.4,32.76,12.01,3.36,1.23,107.69,39.49,1.04,0.38,3610,-5337,1789,-2771
제이씨현시스템(주),033320,2019/12,102801.13,736.38,0.43,139.6,735.88,383.84,1.8,0.94,16.41,8.56,0.75,0.39,11728,-4044,-5417,2232
제이씨현시스템(주),033320,2020/12,160098.95,8309.52,4.36,19.27,29.1,5.33,2.52,0.46,15.6,2.86,1.01,0.19,15495,6240,-3950,17683
제이씨현시스템(주),033320,2021/12,129812.63,12125.09,6.09,10.71,18.68,10.02,2.32,1.24,16.57,8.89,0.99,0.53,21716,-17703,-1376,2659
제이앤유글로벌,086200,2011/12,83373.75,7717.65,9.04,10.8,22.46,11.35,1.98,1,16.37,8.27,1.45,0.73,7547,-1013,-1178,5339
제이앤유글로벌,086200,2012/12,58286.82,625.46,0.91,93.19,0,0,2.1,0.98,13.51,6.32,1.83,0.86,11179,-2363,-7356,355
제이앤유글로벌,086200,2013/12,58368.61,-6237.83,-12.98,0,0,0,1.42,0.84,36.36,21.67,1.59,0.95,4245,-18798,18371,3357
제이앤유글로벌,086200,2014/12,46683.47,-6289.51,-19.04,0,0,0,1.16,0.67,0,0,1.53,0.89,-4704,1357,-6014,-9015
제이앤유글로벌,086200,2015/12,80131.62,261.92,0.61,305.94,0,0,2.13,0.78,0,0,2.09,0.76,-17932,10635,650,-6518
제이엔케이히터(주),126880,2011/12,151698.52,12814.82,13.91,11.84,24.62,9.22,3.31,1.24,0,0,2.51,0.94,-9655,-31031,35119,-5438
제이엔케이히터(주),126880,2012/12,115653.23,5902.81,5.9,19.59,19.89,10.23,2.19,1.13,0,0,1.55,0.8,-26889,3211,29263,5516
제이엔케이히터(주),126880,2013/12,83209.42,878.88,1.2,94.68,128.52,67.7,1.38,0.73,7.86,4.14,1.33,0.7,9018,-7699,-4641,-3299
제이엔케이히터(주),126880,2014/12,66494.44,2853.91,2.69,23.3,0,0,1.31,0.67,0,0,0.64,0.33,-2783,4750,14831,16738
제이엔케이히터(주),126880,2015/12,70114.24,8942.26,7.55,7.84,19.94,11.28,1.17,0.66,4.51,2.55,0.54,0.31,21928,-11075,-4587,6262
제이엔케이히터(주),126880,2016/12,76437.44,2756.16,2.58,27.73,0,0,1.97,0.62,0,0,1.22,0.39,-19935,-1616,22803,1005
제이엔케이히터(주),126880,2017/12,92450.02,6247.76,6.46,14.8,0,0,1.47,0.88,0,0,0.8,0.48,-8571,-13458,-1438,-22690
제이엔케이히터(주),126880,2018/12,128073.22,4902.85,4.28,26.12,0,0,2.24,0.86,7.28,2.79,0.94,0.36,15243,-11758,13600,17071
제이엔케이히터(주),126880,2019/12,109586.39,16396.5,8.3,6.68,42.36,17.38,2.71,1.11,15.34,6.29,1.12,0.46,11220,-5131,-6195,-188
제이엔케이히터(주),126880,2020/12,194358.28,6470.23,3.9,30.04,84.5,18.27,2.58,0.56,0,0,1.48,0.32,1781,-3595,10326,8443
제이엔케이히터(주),126880,2021/12,116424.22,3086.5,2.68,37.72,48.41,26.32,2.41,1.31,8.12,4.41,2.08,1.13,27356,-6868,2152,22584
제이엠아이(주),033050,2011/12,72240.63,-2363.69,-6.87,0,0,0,1.22,0.49,44.58,17.94,3.5,1.41,-3438,-487,-152,-3732
제이엠아이(주),033050,2012/12,47093.66,-3921.29,-13.97,0,0,0,1.39,0.59,0,0,3.66,1.56,-10373,2985,2871,-4865
제이엠아이(주),033050,2013/12,35666.86,-4723.94,-26.62,0,0,0,1.3,0.66,17.09,8.63,3.78,1.91,-4676,1649,7767,4655
제이엠아이(주),033050,2014/12,36131.36,3255.24,15.44,11.1,37.35,25.18,0.96,0.65,19.27,12.99,2.4,1.61,19117,-5522,-15402,-2106
제이엠아이(주),033050,2015/12,45039.49,626.93,4.49,71.84,0,0,1.3,0.72,0,0,4.84,2.69,-4047,5266,-6209,-4777
제이엠아이(주),033050,2016/12,43429.9,3058.77,18.33,14.2,0,0,1.41,0.88,24.22,15.02,3.57,2.22,13398,-1978,-5875,5877
제이엠아이(주),033050,2017/12,29311.73,3433.25,22.67,8.54,51.5,33.59,1.14,0.74,9.24,6.03,3.25,2.12,5549,1076,-4581,989
제이엠아이(주),033050,2018/12,31131.18,-586.65,-5.2,0,32.03,18.24,1.25,0.71,0,0,5,2.85,-4492,3028,-2974,-4094
제이엠아이(주),033050,2019/12,42419.71,636.71,5.33,66.62,0,0,1.53,0.57,0,0,5.18,1.91,-68,-4047,-555,-4526
제이엠아이(주),033050,2020/12,37051.35,453.87,3.55,81.63,0,0,2.52,0.73,43.35,12.55,8.12,2.35,4529,1581,-4649,1104
제이엠아이(주),033050,2021/12,42355.56,1389.7,8.18,30.48,146.11,48.4,2.49,0.82,119.09,39.45,6.14,2.03,1640,377,-3374,-1176
제이엠티(주),094970,2011/12,49964.36,6762.29,6.94,7.39,19.28,9.72,1.02,0.51,5.78,2.92,0.39,0.2,-1654,-13520,7994,-7217
제이엠티(주),094970,2012/12,50834.48,13724.35,8.7,3.7,0,0,2.13,0.76,6.16,2.18,0.5,0.18,13788,-10806,-4816,-1612
제이엠티(주),094970,2013/12,44342.16,15229.51,10.09,2.91,21.86,11.26,1.55,0.8,3.8,1.96,0.4,0.21,16169,-6873,-3557,5594
제이엠티(주),094970,2014/12,31433.78,17612.51,11.35,1.78,12.4,6.93,1.39,0.78,2.74,1.53,0.38,0.21,21366,-3981,-11286,5650
제이엠티(주),094970,2015/12,30589.72,3691.84,4.15,8.29,0,0,1.28,0.66,0,0,0.54,0.28,-1912,3898,-7586,-5463
제이엠티(주),094970,2016/12,55947.24,5195.08,5.22,10.77,14.98,7.32,1.44,0.7,0,0,0.6,0.29,350,-8306,2897,-5056
제이엠티(주),094970,2017/12,128592.87,2592.05,2.25,49.61,122.57,40.7,3.12,1.04,0,0,1.16,0.38,-3720,-12999,20506,2269
제이엠티(주),094970,2018/12,32344.72,3145.13,3.06,10.28,24.42,7.73,2.44,0.77,3.66,1.16,1.07,0.34,34840,-27,-22753,12245
제이엠티(주),094970,2019/12,51557.54,3388.86,6.18,15.21,39.09,13.48,1.98,0.68,100.27,34.57,1.69,0.58,7788,-7198,-4134,-3966
제이엠티(주),094970,2020/12,33791.62,-1083.94,-3.78,0,0,0,1.66,0.51,10.55,3.27,2.35,0.73,12544,-37997,25641,33
제이엠티(주),094970,2021/12,66887.04,-519.56,-3.89,0,151.16,84.28,2.12,1.18,13.38,7.46,6.26,3.49,25381,-9568,-18532,-2844
제일전기공업(주),199820,2011/12,,,,,,,,,,,,,,,,
제일전기공업(주),199820,2012/12,,,,,,,,,,,,,,,,
제일전기공업(주),199820,2013/12,,,,,,,,,,,,,,,,
제일전기공업(주),199820,2014/12,,,,,,,,,,,,,,,,
제일전기공업(주),199820,2015/12,,,,,,,,,,,,,,,,
제일전기공업(주),199820,2016/12,,,,,,,,,,,,,,,,
제일전기공업(주),199820,2017/12,,,,,,,,,,,,,,,,
제일전기공업(주),199820,2018/12,18428.74,16298.21,12.71,1.13,0,0,0,0,0,0,0,0,,,,
제일전기공업(주),199820,2019/12,14648.38,18994.83,13,0.77,0,0,0,0,0,0,0,0,,,,
제일전기공업(주),199820,2020/12,293408.49,21811.92,14.41,13.45,28.01,14.47,4.01,2.07,27.25,14.08,2.66,1.38,,,,
제일전기공업(주),199820,2021/12,201190.38,15866.44,10.78,12.68,28.53,14.72,3.35,1.73,24.85,12.82,2.5,1.29,,,,
제주맥주(주),276730,2016/12,,,,,,,,,,,,,,,,
제주맥주(주),276730,2017/12,,,,,,,,,,,,,,,,
제주맥주(주),276730,2018/12,,,,,,,,,,,,,,,,
제주맥주(주),276730,2019/12,,,,,,,,,,,,,,,,
제주맥주(주),276730,2020/12,17444.91,-1930.38,-8.97,0,0,0,0,0,0,0,0,0,2356,-20930,19497,922
제주맥주(주),276730,2021/12,156226.63,-4426.71,-15.54,0,0,0,5.43,2.05,0,0,10.05,3.79,-6212,-15183,30152,8759
조광아이엘아이(주),044060,2011/12,19266.1,3602.97,20.31,5.35,0,0,1.1,0.52,16.7,7.92,1.91,0.91,2319,-2455,-982,-1083
조광아이엘아이(주),044060,2012/12,25729.34,3042.5,13.75,8.46,0,0,1.24,0.64,18.13,9.37,1.66,0.86,1684,-2350,866,101
조광아이엘아이(주),044060,2013/12,20618.73,2956.09,14.36,6.98,9.95,6.96,0.78,0.55,8.87,6.2,1.18,0.83,2810,-643,-490,1574
조광아이엘아이(주),044060,2014/12,30176.04,6406.47,24.07,4.71,5.46,3.71,0.79,0.54,10.24,6.96,1.06,0.72,2788,-7459,4360,-302
조광아이엘아이(주),044060,2015/12,46860.36,9033.24,28.92,5.19,5.97,2.84,1.03,0.49,12.89,6.13,1.35,0.64,3640,-8207,5134,571
조광아이엘아이(주),044060,2016/12,62275.06,4424.01,18.06,14.08,20.4,8.95,1.6,0.7,8.73,3.83,3.12,1.37,8743,2947,-4708,7185
조광아이엘아이(주),044060,2017/12,43692.03,4742.81,23.33,9.21,22.62,9.56,1.54,0.65,17.38,7.35,3.77,1.6,4433,-2264,-6409,-4375
조광아이엘아이(주),044060,2018/12,46280.55,6434.73,26.16,7.19,21.77,8.28,2,0.76,32.33,12.29,4.28,1.63,3236,-4663,-731,-2164
조광아이엘아이(주),044060,2019/12,89702.98,5038.08,20.53,17.8,25.45,9.29,2.06,0.75,17.71,6.46,4.82,1.76,7865,-26156,21990,2425
조광아이엘아이(주),044060,2020/12,143878.24,7871.11,22.85,18.28,0,0,1.4,0.41,51.71,15.32,3.1,0.92,2054,-24352,16208,-7262
조광아이엘아이(주),044060,2021/12,147366.05,5989.16,19.04,24.61,103.4,56.21,2.17,1.18,103.41,56.21,6.01,3.27,1812,-13743,13076,-6
조아제약(주),034940,2011/12,163348.56,2916.25,7.49,56.01,118.35,70.22,4.01,2.38,64.4,38.21,4.87,2.89,,,,
조아제약(주),034940,2012/12,129793.65,1796.99,4.38,72.23,182.64,88.24,4.82,2.33,99.83,48.23,5.73,2.77,,,,
조아제약(주),034940,2013/12,91187.51,3323.82,7.68,27.43,73.04,42.74,2.75,1.61,40.01,23.41,3.26,1.91,3532,-3416,1900,2021
조아제약(주),034940,2014/12,110005.8,-2554.98,-6.13,0,0,0,2.77,1.89,324.78,222.05,3.13,2.14,626,-7993,5729,-1558
조아제약(주),034940,2015/12,134926.58,2296.96,4.72,58.74,166.07,89.46,3.78,2.03,167.84,90.41,3.76,2.02,1187,-786,-149,243
조아제약(주),034940,2016/12,142151.09,2181.91,4.04,65.15,919.52,410.34,5.23,2.33,292.2,130.39,4.68,2.09,930,-1868,-598,-1514
조아제약(주),034940,2017/12,137677.25,3007.61,5.26,45.78,76.22,55.91,2.81,2.06,0,0,2.71,1.99,-676,824,7851,7912
조아제약(주),034940,2018/12,130724.1,3597.96,5.84,36.33,318.39,162.14,3.9,1.98,141.68,72.15,3.47,1.77,2044,-1420,-1200,-442
조아제약(주),034940,2019/12,114626.6,2766.47,4.16,41.43,0,0,2.84,1.56,32.6,17.92,2.32,1.27,4157,-2371,-2092,-100
조아제약(주),034940,2020/12,159805.98,1858.68,2.9,85.98,0,0,3.44,1.12,106.03,34.65,3.22,1.05,1922,-4037,-3832,-5873
조아제약(주),034940,2021/12,126987.37,-4491.27,-7.94,0,0,0,3.45,2,0,0,3.06,1.77,-1480,-1866,4825,1585
주성엔지니어링(주),036930,2011/12,577560.38,11994.33,3.94,48.15,0,0,3.49,1.17,0,0,2.48,0.83,-76614,-10163,95968,9240
주성엔지니어링(주),036930,2012/12,356357.38,-70933.01,-92.32,0,0,0,3.59,1.1,226.93,69.87,6.02,1.85,-721,-11256,11087,-840
주성엔지니어링(주),036930,2013/12,413481.25,11928.6,7.87,34.66,0,0,3.37,2.03,17.81,10.73,2.05,1.24,16476,4097,-20812,-253
주성엔지니어링(주),036930,2014/12,291419.9,20560.47,14.64,14.17,0,0,2.81,1.27,6.65,3.01,1.92,0.87,40226,-5868,-43864,-9534
주성엔지니어링(주),036930,2015/12,445517.95,24931.74,14.19,17.87,59.87,23.52,3.95,1.55,12.84,5.04,2.24,0.88,30271,-5407,-10420,14867
주성엔지니어링(주),036930,2016/12,507405.1,48331.67,18.1,10.5,18.27,10.77,4.18,2.46,12.54,7.39,2.1,1.24,44731,-4489,-38120,1908
주성엔지니어링(주),036930,2017/12,622630.13,51863.27,19.03,12.01,21.72,11.24,5.13,2.65,15.45,7.99,3.23,1.67,57148,-15192,-24001,17760
주성엔지니어링(주),036930,2018/12,361869.67,51992.88,19.79,6.96,15.91,7.07,3.62,1.61,0,0,2.59,1.15,-34932,-49135,45465,-38603
주성엔지니어링(주),036930,2019/12,478259.4,38596.43,15.17,12.39,16.23,9.52,1.93,1.13,7.62,4.47,1.73,1.01,57319,-93362,39281,3099
주성엔지니어링(주),036930,2020/12,496137.45,-10879.02,-9.18,0,0,0,1.95,0.87,338.64,151.52,3.64,1.63,1572,-84577,87559,4801
주성엔지니어링(주),036930,2021/12,986445.9,117310.59,31.12,8.41,7.52,2.59,3.07,1.06,9.8,3.37,2.89,1,110704,6948,-18027,100667
줌인터넷(주),229480,2015/12,,,,,,,,,,,,,,,,
줌인터넷(주),239340,2016/12,,,,,,,,,,,,,,,,
줌인터넷(주),229480,2016/12,-627.28,2631.98,13.64,-0.24,0,0,0,0,0,0,0,0,,,,
줌인터넷(주),229480,2017/12,-36.34,2709.47,12.11,-0.01,0,0,0,0,0,0,0,0,,,,
줌인터넷(주),239340,2017/12,,,,,,,,,,,,,,,,
줌인터넷(주),239340,2018/12,,,,,,,,,,,,,,,,
줌인터넷(주),229480,2018/12,-4428.76,3425.55,14.12,-1.29,0,0,0,0,0,0,0,0,,,,
줌인터넷(주),239340,2019/12,114276.5,2217.91,8.99,51.52,0,0,11.76,2.1,107.72,19.2,12.48,2.23,2850,-8727,10047,4170
줌인터넷(주),239340,2020/12,155726.36,2779.91,11.67,56.02,126.65,35.45,7.73,2.16,69.85,19.55,9.15,2.56,2597,-1013,-533,1051
줌인터넷(주),239340,2021/12,130670.36,4264.44,18.04,30.64,220.32,113.68,7.91,4.08,47.59,24.55,10,5.16,4687,-1636,1040,383
중국식품포장유한공사,900060,2011/03,,,,,,,,,,,,,4210,-21121,23313,6738
중국식품포장유한공사,900060,2012/03,,,,,,,,,,,,,17220,-42512,19941,-5340
지나인제약(주),078650,2011/12,64245.83,5251.16,10.22,12.23,0,0,1.66,0.61,2.27,0.83,0.55,0.2,11109,-25573,12763,-1698
지나인제약(주),078650,2012/12,91430.16,16745.74,19.16,5.46,10.99,3.73,1.97,0.67,3.41,1.15,0.52,0.18,14419,-14304,452,566
지나인제약(주),078650,2013/12,114605.97,26674.24,20.55,4.3,8.16,3.92,2.09,1,3.76,1.81,0.59,0.28,22247,-37402,17513,2358
지나인제약(주),078650,2014/12,93444.18,5713.76,6.83,16.35,0,0,2.38,0.85,30.34,10.87,0.85,0.3,10647,-24839,13907,-339
지나인제약(주),078650,2015/12,125768.61,6633.87,7.4,18.96,0,0,2.83,1.14,7.85,3.15,0.69,0.28,15926,-22676,4676,-1979
지나인제약(주),078650,2016/12,107666.86,-20.08,-0.02,0,0,0,6.79,2.01,19.13,5.65,1.2,0.35,10107,-5268,-5077,-254
지나인제약(주),078650,2017/12,65801.76,497.72,0.59,132.21,0,0,3.54,0.84,0,0,0.95,0.23,1628,6037,-3619,3805
지나인제약(주),078650,2018/12,49900.26,13178.67,16.56,3.79,7.24,3.68,1.87,0.95,4.18,2.13,0.73,0.37,19218,-15414,-199,1849
지나인제약(주),078650,2019/12,101481.25,9006.7,12.85,11.27,0,0,2.05,1.07,46.85,24.58,1.42,0.75,10800,-25899,8864,-6171
지나인제약(주),078650,2020/12,92697.33,-15665.79,-37.36,0,0,0,4.11,1.35,0,0,2.28,0.75,-20089,2715,21895,4617
지나인제약(주),078650,2021/12,49338.7,-9217.45,-39.92,0,0,0,3609.1,119.91,0,0,28.82,0.96,-5713,-847,2069,-4561
지니너스(주),389030,2020/12,,,,,,,,,,,,,,,,
지니너스(주),389030,2021/12,94065.73,-6483.04,-79.7,0,0,0,3.37,2.05,0,0,21.21,12.92,,,,
지니언스(주),263860,2012/12,,,,,,,,,,,,,,,,
지니언스(주),263860,2013/12,,,,,,,,,,,,,,,,
지니언스(주),263860,2014/12,,,,,,,,,,,,,,,,
지니언스(주),263860,2015/12,-821.06,3758.8,24.29,-0.22,0,0,0,0,0,0,0,0,2632,-8328,4822,-873
지니언스(주),263860,2016/12,-5139.55,4393.29,21.31,-1.17,0,0,0,0,0,0,0,0,5101,-664,-1454,2981
지니언스(주),263860,2017/12,57413.59,4928.87,23.68,11.65,5.98,3.08,0.82,0.42,8.35,4.3,1.23,0.63,2309,-12170,8139,-1753
지니언스(주),263860,2018/12,46225.31,3673.71,17.21,12.58,47.05,10.53,5.09,1.14,41.67,9.32,7.92,1.77,3118,-947,-2262,-54
지니언스(주),263860,2019/12,45416.03,3782.49,15.21,12.01,19.6,12.37,1.85,1.17,24.14,15.24,2.53,1.6,1828,-836,-1335,-344
지니언스(주),263860,2020/12,59986.24,4040.87,15.27,14.84,24.35,6.49,2.36,0.63,18.48,4.93,3.17,0.84,3924,-2269,-2105,-484
지니언스(주),263860,2021/12,116253.11,7132.48,22.67,16.3,22.31,8.93,3.52,1.41,22.81,9.12,4.35,1.74,5706,-4325,-268,1159
지더블유바이텍(주),036180,2011/12,37566.08,1384.51,8.73,27.13,414.71,158.76,5.6,2.14,0,0,5.15,1.97,,,,
지더블유바이텍(주),036180,2012/12,38594.05,-1500.9,-9.73,0,0,0,4.61,2.2,359.17,170.98,3.79,1.81,,,,
지더블유바이텍(주),036180,2013/12,33399.83,472.66,2.68,70.66,85.54,48.27,3.7,2.09,40.79,23.02,3.21,1.81,,,,
지더블유바이텍(주),036180,2014/12,31648.66,495.23,2.68,63.91,216.88,126.57,3.37,1.97,184.36,107.59,2.85,1.66,,,,
지더블유바이텍(주),036180,2015/12,102198.22,919.72,3.74,111.12,110.54,21.74,9.65,1.9,0,0,6.71,1.32,,,,
지더블유바이텍(주),036180,2016/12,91230.97,1342.36,4.66,67.96,119.92,52.46,7.76,3.4,214.79,93.96,5.81,2.54,,,,
지더블유바이텍(주),036180,2017/12,71902.28,1644.46,4.7,43.72,25.09,15.38,4.15,2.55,51.2,31.39,3.07,1.88,,,,
지더블유바이텍(주),036180,2018/12,92395.15,1819.27,4.67,50.79,71.73,26.05,6.33,2.3,73.58,26.73,4.61,1.67,,,,
지더블유바이텍(주),036180,2019/12,136533.54,845.23,1.9,161.54,0,0,48.18,12.37,606.44,155.63,6.1,1.57,151,-74296,66300,-7845
지더블유바이텍(주),036180,2020/12,46639.26,532.4,1.01,87.6,0,0,8.25,1.78,0,0,1.88,0.4,-769,-5640,6910,501
지더블유바이텍(주),036180,2021/12,78498.87,-1352.75,-2.57,0,0,0,8.1,1.88,125.55,29.09,2.91,0.67,1219,6804,-5580,2442
지스마트글로벌(주),114570,2011/12,22717.18,-7454.17,-13.36,0,0,0,3.5,1.28,5.39,1.98,0.43,0.16,,,,
지스마트글로벌(주),114570,2012/12,30883.89,2659.63,6.36,11.61,0,0,1.8,0.91,4.05,2.05,0.61,0.31,,,,
지스마트글로벌(주),114570,2013/12,25191.43,-1981.99,-7.71,0,0,0,3.75,1.55,4.93,2.04,1.86,0.77,,,,
지스마트글로벌(주),114570,2014/12,73402,3598.76,13.76,20.4,69.41,27.91,4.35,1.75,0,0,3.23,1.3,,,,
지스마트글로벌(주),114570,2015/12,444500.9,10183.48,21.61,43.65,52.11,7.3,10.87,1.52,0,0,11.29,1.58,,,,
지스마트글로벌(주),114570,2016/12,302242.76,20805.01,23.08,14.53,53.83,20.03,9.62,3.58,0,0,7.94,2.96,,,,
지스마트글로벌(주),114570,2017/12,307787.43,22556.93,23.46,13.64,23.05,16.14,3.25,2.28,0,0,3.35,2.34,,,,
지스마트글로벌(주),114570,2018/12,182297.12,-7034.9,-22.29,0,0,0,14.81,1.61,2710.61,293.87,42.67,4.63,,,,
지스마트글로벌(주),114570,2019/12,66527.79,-65110.52,-549.47,0,0,0,5.45,0.76,70.42,9.87,17.81,2.5,,,,
지에이치신소재(주),130500,2011/12,5483.74,4905.4,10.8,1.12,0,0,0,0,0,0,0,0,5071,-5459,2255,1625
지에이치신소재(주),130500,2012/12,4576.63,4334.41,10.22,1.06,0,0,0,0,0,0,0,0,999,-1885,-64,-707
지에이치신소재(주),130500,2013/12,28853.98,3381.03,7.58,8.53,28.24,9.7,2.31,0.8,31.19,10.71,1.45,0.5,2022,-508,6087,7620
지에이치신소재(주),130500,2014/12,18979.23,2459.76,5.69,7.72,19.72,10.51,1.26,0.67,29.76,15.87,0.85,0.46,1911,-1455,-1201,-742
지에이치신소재(주),130500,2015/12,32647.11,2533.86,5.56,12.88,25.79,8.55,1.76,0.58,30.47,10.1,1.19,0.39,3121,-359,-6004,-3234
지에이치신소재(주),130500,2016/12,28321.72,3084.75,6.75,9.18,25.33,11.23,1.83,0.81,14.24,6.31,1.3,0.58,4386,-3149,2310,3504
지에이치신소재(주),130500,2017/12,17716.53,2250.54,5.22,7.87,43.81,18.98,1.43,0.62,17.42,7.54,1.59,0.69,4899,-1394,9399,12767
지에이치신소재(주),130500,2018/12,48334.24,1448.08,2.68,33.38,696.5,274.93,1.5,0.59,0,0,1.16,0.46,854,-25658,7308,-17553
지에이치신소재(주),130500,2019/12,56438.04,2921.03,5.2,19.32,59.63,26.66,1.24,0.56,37.61,16.82,0.96,0.43,3234,-2477,-3241,-2419
지에이치신소재(주),130500,2020/12,116852.12,1763.96,3.62,66.24,0,0,3.16,0.52,0,0,2.8,0.46,335,-2840,2380,-175
지에이치신소재(주),130500,2021/12,126518.64,3014.52,5.64,41.97,61.79,28.04,1.8,0.82,0,0,2.2,1,399,-15834,15944,547
지엔원에너지(주),270520,2017/12,,,,,,,,,,,,,,,,
지엔원에너지(주),270520,2018/12,,,,,,,,,,,,,,,,
지엔원에너지(주),270520,2019/12,,,,,,,,,,,,,,,,
지엔원에너지(주),270520,2020/12,61586.81,1238.46,4.08,49.73,0,0,3.75,0.79,461.38,97.61,3.73,0.79,,,,
지엔원에너지(주),270520,2021/12,66887.66,-1002.98,-3.99,0,0,0,5.85,2.52,40.54,17.47,6.83,2.94,,,,
지엘팜텍(주),204840,2014/12,,,,,,,,,,,,,,,,
지엘팜텍(주),204840,2015/12,,,,,,,,,,,,,,,,
지엘팜텍(주),204840,2016/12,126815.63,-2489.92,-53.71,0,0,0,35.41,7.01,0,0,64.54,12.78,,,,
지엘팜텍(주),204840,2017/12,121593.89,-3846.63,-159.36,0,0,0,24.48,11.42,0,0,58.79,27.42,,,,
지엘팜텍(주),204840,2018/12,138633.9,-1748.5,-46.48,0,0,0,28.27,9.81,0,0,69.4,24.07,-3802,698,4474,1370
지엘팜텍(주),204840,2019/12,49927.26,-667.72,-15.52,0,0,0,25.35,5.74,0,0,36.56,8.29,-1072,-16,-320,-1408
지엘팜텍(주),204840,2020/12,66888.54,-1851.02,-64.24,0,0,0,5.82,0.95,0,0,36.97,6.03,-2666,809,11023,9166
지엘팜텍(주),204840,2021/12,74299.59,-2291.39,-123.01,0,0,0,5.9,2.17,0,0,66.43,24.49,-2271,-1897,868,-3301
지투파워(주),388050,2020/12,,,,,,,,,,,,,,,,
지투파워(주),388050,2021/12,-9863.4,3262.58,8.73,-3.02,0,0,0,0,0,0,0,0,,,,
