회사명,거래소코드,회계년도,총자본증가율(IFRS연결),유형자산증가율(IFRS연결),투자부동산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),자기자본증가율(IFRS연결),매출액증가율(IFRS연결),순이익증가율(IFRS연결),정상영업이익증가율(IFRS연결)
무림페이퍼(주),009200,2015/12,0.57,-0.13,-0.57,-0.38,-9.1,14.46,3.22,-1.8,0,146.46
무림페이퍼(주),009200,2016/12,-12.24,-4.66,-0.58,-3.32,-24.44,-23.89,0.45,-2.19,0,-41.92
무림페이퍼(주),009200,2017/12,0.59,-3.93,-0.58,-2.58,24.08,8.52,6.68,-8.56,11632.55,65.91
무림페이퍼(주),009200,2018/12,5.14,-1.45,-0.58,-0.09,7.05,20.66,9.39,7.2,30.01,77.81
무림페이퍼(주),009200,2019/12,7.16,18.59,-0.59,14.56,-11.16,-12.01,-2.44,1.32,-127.73,-44.54
무림페이퍼(주),009200,2020/12,1.69,-0.25,-0.59,-1.95,7.83,-17.66,-9.09,-15.49,0,-60.38
무림페이퍼(주),009200,2021/12,4.07,-2.24,-15.55,1.91,5.15,17.39,-1.04,11.12,0,9.33
무림페이퍼(주),009200,2022/12,6.33,-3.75,-0.69,-3.78,34.69,46.88,5.71,32.59,0,223.09
무림피앤피(주),009580,2011/12,21.14,12.85,0,13.57,55.07,74.04,-0.3,49.37,-79.01,-39.38
무림피앤피(주),009580,2012/12,1.55,-0.82,0,-0.58,8.51,25.69,2.03,28.91,119.94,-1.47
무림피앤피(주),009580,2013/12,-0.53,-1.98,0,-1.87,3.5,1.44,2.73,8.22,3.45,57.4
무림피앤피(주),009580,2014/12,-6.61,-4.45,0,-3.53,-15.39,-15.37,-4.83,-1.01,0,-74.57
무림피앤피(주),009580,2015/12,1.59,-0.4,0,-0.24,7.56,12.53,-0.12,-1.7,0,178.31
무림피앤피(주),009580,2016/12,-6.23,-4.29,0,-4.34,-11.9,-18.65,-2.26,-4.76,-106.81,-62.87
무림피앤피(주),009580,2017/12,0.65,-3.03,0,-2.22,10.05,-7.24,5.46,1.55,0,229.22
무림피앤피(주),009580,2018/12,23,-0.3,0,9.81,22.76,10.02,9.53,7.12,91.25,128.58
무림피앤피(주),009580,2019/12,-0.42,-4.62,0,6.49,12.91,6.64,-0.48,-3.06,-85.52,-51.67
무림피앤피(주),009580,2020/12,5.93,0.71,0,-5.85,-7.5,-23.98,-3.26,-16.37,0,-87.22
무림피앤피(주),009580,2021/12,3.72,-1.32,0,4.63,-5.12,2.78,2.8,16.25,0,365.42
무림피앤피(주),009580,2022/12,8.12,-2.82,0,5.55,76.76,47.72,7.12,26.14,141.73,132.39
문배철강(주),008420,2011/12,,,,,,,,,,
문배철강(주),008420,2012/12,,,,,,,,,,
문배철강(주),008420,2013/12,,,,,,,,,,
문배철강(주),008420,2014/12,,,,,,,,,,
문배철강(주),008420,2015/12,,,,,,,,,,
문배철강(주),008420,2016/12,,,,,,,,,,
문배철강(주),008420,2017/12,,,,,,,,,,
문배철강(주),008420,2018/12,,,,,,,,,,
문배철강(주),008420,2019/12,,,,,,,,,,
문배철강(주),008420,2020/12,,,,,,,,,,
문배철강(주),008420,2021/12,,,,,,,,,,
문배철강(주),008420,2022/12,,,,,,,,,,
미래산업(주),025560,2011/12,0,0,0,0,0,0,0,0,0,0
미래산업(주),025560,2012/12,0,0,0,0,0,0,0,0,0,0
미래산업(주),025560,2013/12,-21.02,-42.19,-11.96,-28.24,-0.51,-2.48,-19.63,3.03,0,0
미래산업(주),025560,2014/12,-14.74,-4,2.93,-8.91,-26.69,-6.44,23.94,-30.71,0,0
미래산업(주),025560,2015/12,8.25,-1,0,-32.23,111.28,47.01,27.19,5.99,0,0
미래산업(주),025560,2016/12,20.53,-2.08,0,-12.59,47.57,1.14,51.73,-8.76,-547.07,0
미래산업(주),025560,2017/12,-0.06,-1.37,0,-4.73,2.2,52.49,-17.07,47.91,0,0
미래산업(주),025560,2018/12,-18.71,-3.92,0,-19.01,-18.58,-50.2,-21.47,0.06,0,0
미래산업(주),025560,2019/12,8.97,-4,0,8.8,9.05,-3.8,39.25,-19.73,0,0
미래산업(주),025560,2020/12,28,39.78,-8.05,142.26,-23.12,13.61,-3.33,50.08,0,0
미래산업(주),025560,2021/12,22.94,-31.25,87.47,-14.92,76.31,68.31,32.1,16.31,0,570.67
미래산업(주),025560,2022/12,14.18,-7.03,-13.49,23.73,7.68,25.21,10.31,16.21,7.12,-5.68
미원상사(주),002840,2011/12,-10.94,30.42,0,37.95,-40.11,22.69,17.02,21.93,-31.44,24.65
미원상사(주),002840,2012/12,22.39,23.47,0,28.79,13.59,9.57,24.97,30.57,30.19,8.97
미원상사(주),002840,2013/12,24.79,36.01,0,22.4,28.52,31.34,16.89,28.98,-21.88,-5.25
미원상사(주),002840,2014/12,0.97,1.72,0,-0.81,3.6,5.94,6.2,5.1,-28.36,-2.2
미원상사(주),002840,2015/12,1.12,-10.03,0,0.66,1.78,-6.95,12.63,-3.15,45.33,4.09
미원상사(주),002840,2016/12,42.55,52.73,-2.13,37.13,50.17,22.25,25.57,26.02,52.98,23.49
미원상사(주),002840,2017/12,-11.98,-11.83,0,-6,-19.64,-9.2,-1.31,5.6,24.53,-51.74
미원상사(주),002840,2018/12,-15.36,-34.23,0,-23.13,-3.7,-5.47,9.18,3.14,-20.9,147.09
미원상사(주),002840,2019/12,14.31,41.24,0,19.89,7.63,29.42,13.59,-23.93,44.56,18.73
미원상사(주),002840,2020/12,17.19,24.76,0,19.19,14.53,1.77,19.16,18,66.59,32.93
미원상사(주),002840,2021/12,13.21,3.62,0,5.02,24.6,37.23,10.62,21.97,11.37,33.28
미원상사(주),002840,2022/12,11.6,10.29,0,8.75,14.94,20.13,15.49,21.79,25.06,34.75
미원스페셜티케미칼(주),268280,2017/12,,,,,,,,,,
미원스페셜티케미칼(주),268280,2018/12,,,,,,,,,,
미원스페셜티케미칼(주),268280,2019/12,0,0,0,0,0,0,0,0,0,0
미원스페셜티케미칼(주),268280,2020/12,4.89,4.14,0,2.02,6.4,-11.03,4.72,-1.55,-12.38,5.62
미원스페셜티케미칼(주),268280,2021/12,0,0,0,0,0,0,0,0,0,0
미원스페셜티케미칼(주),268280,2022/12,8.58,26.18,0,22.17,1.82,5.47,16.03,15.11,-18.87,-14.92
미원홀딩스(주),107590,2011/12,28.5,43.01,0,48.31,20.53,30.5,22.35,10.68,-19.79,-18.37
미원홀딩스(주),107590,2012/12,24.69,45.08,0,42.03,16.11,25.4,32.15,17.88,74.53,70.25
미원홀딩스(주),107590,2013/12,23.42,22.94,0,21.86,24.37,19.49,27.19,10.29,11.12,7.86
미원홀딩스(주),107590,2014/12,11.5,7.94,0,7.78,13.69,23.19,13.94,4.02,-15.75,-12.66
미원홀딩스(주),107590,2015/12,10.23,13.62,0,12.21,9.11,-3.73,11.57,-1.28,17.19,10.49
미원홀딩스(주),107590,2016/12,13.59,18.8,0,19.96,9.92,-7.93,12.51,6.4,12.56,9.66
미원홀딩스(주),107590,2017/12,-35.71,-64.67,0,15.71,-68.15,-61.11,-43.52,-59.14,-63.14,-77.33
미원홀딩스(주),107590,2018/12,35.52,0.35,0,34.71,37.38,51.21,7.89,20.76,-23.78,-60.62
미원홀딩스(주),107590,2019/12,41.96,206.91,0,44.66,35.9,20.57,11.25,32.69,58.65,114.9
미원홀딩스(주),107590,2020/12,5.1,-4.22,-0.54,5.76,3.52,-12.83,10.86,53.4,14.24,180.77
미원홀딩스(주),107590,2021/12,28.84,-19.47,813.08,24.11,40.41,52.46,24.27,45.82,88.75,36.36
미원홀딩스(주),107590,2022/12,13.84,28.02,-1.97,12.19,17.4,55.52,9.33,18.49,-39.1,-23.16
미원화학(주),134380,2011/12,,,,,,,,,,
미원화학(주),134380,2012/12,,,,,,,,,,
미원화학(주),134380,2013/12,,,,,,,,,,
미원화학(주),134380,2014/12,,,,,,,,,,
미원화학(주),134380,2015/12,,,,,,,,,,
미원화학(주),134380,2016/12,,,,,,,,,,
미원화학(주),134380,2017/12,,,,,,,,,,
미원화학(주),134380,2018/12,,,,,,,,,,
미원화학(주),134380,2019/12,,,,,,,,,,
미원화학(주),134380,2020/12,,,,,,,,,,
미원화학(주),134380,2021/12,,,,,,,,,,
미원화학(주),134380,2022/12,,,,,,,,,,
미창석유공업(주),003650,2011/12,,,,,,,,,,
미창석유공업(주),003650,2012/12,,,,,,,,,,
미창석유공업(주),003650,2013/12,,,,,,,,,,
미창석유공업(주),003650,2014/12,,,,,,,,,,
미창석유공업(주),003650,2015/12,,,,,,,,,,
미창석유공업(주),003650,2016/12,,,,,,,,,,
미창석유공업(주),003650,2017/12,,,,,,,,,,
미창석유공업(주),003650,2018/12,,,,,,,,,,
미창석유공업(주),003650,2019/12,0,0,0,0,0,0,0,0,0,0
미창석유공업(주),003650,2020/12,5.57,2.77,-0.42,7.95,4.59,-20.75,7.44,-14.26,11.02,7.09
미창석유공업(주),003650,2021/12,11.48,-3.11,-0.42,-5.97,18.86,13.98,8.97,46.37,68.4,89.38
미창석유공업(주),003650,2022/12,2.8,-4.43,-0.43,4.18,2.34,21.03,6.35,3.08,-29.44,24.13
백광산업(주),001340,2011/12,14.6,31.75,-0.2,25.96,-8.41,-9.89,2.22,8.03,-63.29,-40.34
백광산업(주),001340,2012/12,,,,,,,,,,
백광산업(주),001340,2013/12,,,,,,,,,,
백광산업(주),001340,2014/12,,,,,,,,,,
백광산업(주),001340,2015/12,,,,,,,,,,
백광산업(주),001340,2016/12,,,,,,,,,,
백광산업(주),001340,2017/12,,,,,,,,,,
백광산업(주),001340,2018/12,,,,,,,,,,
백광산업(주),001340,2019/12,0,0,0,0,0,0,0,0,0,0
백광산업(주),001340,2020/12,-1.85,4.53,0,4.57,-27.22,5.15,5.91,1.74,-36.7,-40.95
백광산업(주),001340,2021/12,11.3,10.9,0,10.98,13.13,34.18,6.94,11.55,46.82,43.19
백광산업(주),001340,2022/12,12.26,13.39,0,13.33,6.31,34.41,10.44,21.77,45.48,55.48
범양건영(주),002410,2011/12,-39.43,-50.85,52.23,-10.77,-56.92,-57.67,-98.88,-52.77,0,0
범양건영(주),002410,2012/12,-39.44,-9.15,-0.13,-44.69,-32.8,-81.97,371.31,-53.18,0,0
범양건영(주),002410,2013/12,,,,,,,,,,
범양건영(주),002410,2014/12,,,,,,,,,,
범양건영(주),002410,2015/12,0,0,0,0,0,0,0,0,0,0
범양건영(주),002410,2016/12,53.97,0.09,0,28.31,82.6,0,-2.07,66.27,0,1919.86
범양건영(주),002410,2017/12,1.67,-0.46,-1.33,0.83,2.33,0,1.53,25.59,0,118.83
범양건영(주),002410,2018/12,-4.54,0,-0.67,-1.32,-7.03,0,16.01,13.75,392.16,159.88
범양건영(주),002410,2019/12,16.99,7.13,-0.68,26.78,8.96,0,39.58,77.4,263.33,68.12
범양건영(주),002410,2020/12,14.2,27.26,-0.68,15.77,12.7,-39.19,15.98,-47.72,-44.37,4.85
범양건영(주),002410,2021/12,25.53,-0.65,89.33,-2.74,53.24,224.72,5.71,-22.48,-55.93,-74.81
범양건영(주),002410,2022/12,11.15,50.53,-21.62,85.4,-35.04,1857.61,-10.74,7.01,0,0
벽산건설(주),002530,2011/12,-15.39,-64.84,-47.32,-32.09,-3.37,-31.01,-80.57,-50.39,0,0
벽산건설(주),002530,2012/12,-54.73,-4.43,-15.44,-37.86,-63.26,-47.74,168.95,-37.07,0,0
보해양조(주),000890,2011/12,-60.14,-14.09,-75.93,-28.75,-72.69,-8.79,0,0.45,0,0
보해양조(주),000890,2012/12,-3.47,-1.42,109.85,1.05,-8.19,-2.63,-10.26,-7.16,0,0
보해양조(주),000890,2013/12,-9.66,-0.66,4.46,0.52,-21.34,13.95,9.29,-1.02,0,0.42
보해양조(주),000890,2014/12,-1.45,3.76,-4.64,3.19,-8.27,-8.43,54.82,2.29,108.17,7.07
보해양조(주),000890,2015/12,4.08,6.61,-57.45,-2.75,15.37,-0.16,29.21,1.1,75.56,-12.56
보해양조(주),000890,2016/12,0.21,12.19,-10.62,12.38,-16.73,-0.5,-3.74,-6.68,-182.15,-173.89
보해양조(주),000890,2017/12,-0.5,0.5,0.22,6.22,-13.11,-40.41,0.21,-13.81,0,0
보해양조(주),000890,2018/12,-7.97,-20.26,-2.71,-17.5,13.9,0.3,-30.37,-17.64,-359.06,-629.2
보해양조(주),000890,2019/12,-18.65,-12.64,-10.79,-16.14,-22.83,-40.21,10.09,-7.31,0,0
보해양조(주),000890,2020/12,-10.85,-7.41,-21.13,-5.95,-19.19,-16.81,-1.7,3.36,0,0
보해양조(주),000890,2021/12,2.68,-11.4,189.42,-5.76,19.39,-19.04,7.12,6.6,0,-39.7
보해양조(주),000890,2022/12,-3.74,-5.07,-1.38,-4.16,-3.08,14.23,-2.13,8.49,0,-94.13
부광약품(주),003000,2011/03,,,,,,,,,,
부광약품(주),003000,2012/12,,,,,,,,,,
부광약품(주),003000,2013/12,,,,,,,,,,
부광약품(주),003000,2014/12,0,0,0,0,0,0,0,0,0,0
부광약품(주),003000,2015/12,0,0,0,0,0,0,0,0,0,0
부광약품(주),003000,2016/12,-6.32,-1.31,0,1.69,-11.69,2.72,-4.67,-2.47,-37.12,-63.33
부광약품(주),003000,2017/12,-0.59,-1.17,0,7.99,-7.23,0.66,-1.55,8.75,-29.84,-10.11
부광약품(주),003000,2018/12,108.96,113.41,0,143.06,78.26,-13.62,95.65,28.84,1213.45,357.62
부광약품(주),003000,2019/12,-21.29,0.21,0,-25.68,-15.9,28.98,-21.08,-13.4,-105.09,-72.85
부광약품(주),003000,2020/12,3.2,-18.78,0,-24.43,33.16,16.4,-20.77,0.87,0,-57.76
부광약품(주),003000,2021/12,0,0,0,0,0,0,0,0,0,0
부광약품(주),003000,2022/12,0.88,-0.83,0,2.74,-0.62,-1.75,-2.37,4.61,0,0
부국철강(주),026940,2011/12,,,,,,,,,,
부국철강(주),026940,2012/12,,,,,,,,,,
부국철강(주),026940,2013/12,,,,,,,,,,
부국철강(주),026940,2014/12,,,,,,,,,,
부국철강(주),026940,2015/12,,,,,,,,,,
부국철강(주),026940,2016/12,,,,,,,,,,
부국철강(주),026940,2017/12,,,,,,,,,,
부국철강(주),026940,2018/12,,,,,,,,,,
부국철강(주),026940,2019/12,,,,,,,,,,
부국철강(주),026940,2020/12,,,,,,,,,,
부국철강(주),026940,2021/12,,,,,,,,,,
부국철강(주),026940,2022/12,,,,,,,,,,
부산산업(주),011390,2011/12,16.65,16.06,0,7.33,34.51,-30.84,-2.37,16.7,0,-0.7
부산산업(주),011390,2012/12,-4.67,6.39,0,4.16,-18.17,81.85,-2.43,-20.7,0,0
부산산업(주),011390,2013/12,10.73,0.6,0,1.26,29.15,-7.85,13.11,81.79,0,0
부산산업(주),011390,2014/12,-0.24,0.71,0,0.9,-1.98,9.96,9,-17.07,-33.5,-30.56
부산산업(주),011390,2015/12,0.25,-0.45,0,-0.56,1.52,15.37,11.99,20.72,68.01,71.46
부산산업(주),011390,2016/12,7.33,0.21,0,0.57,17.71,41.17,12.8,12.46,15.69,16.27
부산산업(주),011390,2017/12,2.26,1.21,0,0.95,3.97,14.46,5.81,-4.2,-44.39,-47.83
부산산업(주),011390,2018/12,6.57,-3.58,0,-2.48,18.11,15.34,4.63,1.37,-3.19,-32.79
부산산업(주),011390,2019/12,1.76,-0.89,0,-0.46,4.09,-22.5,6.58,18.06,28.47,90.24
부산산업(주),011390,2020/12,-5.1,1.52,0,0.55,-10.8,-1.33,4.13,-17.97,-36.67,-35.96
부산산업(주),011390,2021/12,3.7,1.91,0,4.28,3.05,47.3,-4.38,10.7,0,-92.82
부산산업(주),011390,2022/12,0.66,1.01,0,1.9,-0.76,-4.35,4.63,19.21,0,1222.23
부산주공(주),005030,2011/12,,,,,,,,,,
부산주공(주),005030,2012/12,,,,,,,,,,
부산주공(주),005030,2013/12,,,,,,,,,,
부산주공(주),005030,2014/12,,,,,,,,,,
부산주공(주),005030,2015/12,,,,,,,,,,
부산주공(주),005030,2016/12,,,,,,,,,,
부산주공(주),005030,2017/12,,,,,,,,,,
부산주공(주),005030,2018/12,,,,,,,,,,
부산주공(주),005030,2019/12,,,,,,,,,,
부산주공(주),005030,2020/12,,,,,,,,,,
부산주공(주),005030,2021/12,,,,,,,,,,
부산주공(주),005030,2022/12,,,,,,,,,,
비케이탑스(주),030790,2011/12,,,,,,,,,,
비케이탑스(주),030790,2012/12,0,0,0,0,0,0,0,0,0,0
비케이탑스(주),030790,2013/12,-37.17,-75.16,578.53,-11.37,-63,175.89,-640.33,52.7,0,0
비케이탑스(주),030790,2014/12,-42.89,-78.18,0,-76.22,37.01,-76.35,0,-70.91,0,0
비케이탑스(주),030790,2015/12,-23.75,-40.51,0,11.97,-38.63,-63.82,40.88,-21.47,0,0
비케이탑스(주),030790,2016/12,-1.05,-26.9,0,-31.63,22.17,-99.36,-17.58,-16.23,0,0
비케이탑스(주),030790,2017/12,5.61,-26.25,0,-1.74,8.74,1082.4,91.93,-8.32,0,0
비케이탑스(주),030790,2018/12,87.19,-72.01,0,220.52,35.98,3035.15,6.89,-18.86,0,0
비케이탑스(주),030790,2019/12,,,,,,,,,,
비케이탑스(주),030790,2020/12,0,0,0,0,0,0,0,0,0,0
비케이탑스(주),030790,2021/12,56.14,83.22,0,10.57,259.94,4769.86,-78.18,151.55,0,0
비케이탑스(주),030790,2022/12,-9.84,-22.28,-1.58,-54.26,51.19,-11.19,50.19,28.69,0,0
사조동아원(주),008040,2011/12,14,14.38,-1,12.12,17.12,-0.48,15.99,11.31,0,0
사조동아원(주),008040,2012/12,8.2,5.03,-1.01,4.42,14.19,7.59,-1.1,16.84,0,0
사조동아원(주),008040,2013/12,0.3,10.51,-11.45,6.66,-8.92,-29.17,-15.01,4.02,0,-57.96
사조동아원(주),008040,2014/12,0.49,5.25,-1.4,5.77,-8.46,63.6,-51,1.79,0,0
사조동아원(주),008040,2015/12,-25.74,-28.47,0,-27.9,-21.49,-42.76,-28.66,-23.59,0,0
사조동아원(주),008040,2016/12,-13.31,-6.03,0,-8.36,-22.25,-30.42,19.05,-16.13,0,1336.24
사조동아원(주),008040,2017/12,4.77,13.32,0,5.28,3.7,40.88,174.96,-4.7,574.14,10.44
사조동아원(주),008040,2018/12,-4.42,-16.12,0,-14.3,16.89,1.49,9.46,6.93,-45.78,-11.88
사조동아원(주),008040,2019/12,-0.28,-3.63,0,-1.91,2.3,7.53,10.47,-2.43,-94.26,-51.73
사조동아원(주),008040,2020/12,-4.38,-3.86,0,-4.14,-4.74,-4.71,5.43,-3.88,951.29,33.6
사조동아원(주),008040,2021/12,0.53,-9.65,0,-5.71,10.04,31.27,2.11,4.02,-75.4,14.85
사조동아원(주),008040,2022/12,7.33,-2.82,0,-1.32,18.62,51.33,9.08,53.24,-56.07,-20.19
사조산업(주),007160,2011/12,27.32,16.67,-0.47,26.7,28.65,29.84,22.5,21.09,12.93,27.1
사조산업(주),007160,2012/12,7.67,6.13,-1.71,4.62,14.12,12.52,-1.28,6.57,-76.79,-45.97
사조산업(주),007160,2013/12,19.01,18.87,7.4,10.85,34.81,50.04,-9.82,43.94,0,-38.52
사조산업(주),007160,2014/12,-16.89,-13.4,-19.89,-7.95,-31.09,-40.18,12.29,-16.72,0,102.29
사조산업(주),007160,2015/12,-25.52,-20.39,-13.6,-19.89,-37.47,-38.51,8.83,-30.64,-12.14,-41.04
사조산업(주),007160,2016/12,11.92,5.28,-0.43,14.19,5.72,10.07,8.57,-22.43,38.26,44.5
사조산업(주),007160,2017/12,4.61,4.71,0.05,4.19,5.83,16.24,13.75,16.22,65.64,20.05
사조산업(주),007160,2018/12,11.23,8.37,-0.36,4.43,30.9,37.14,9.24,-4.16,-18.59,-8.15
사조산업(주),007160,2019/12,-3.28,-1.18,-0.66,-1.08,-8.36,-26.76,-4.32,-5.97,-135.89,-66.42
사조산업(주),007160,2020/12,-4.4,-6.81,-0.36,-3.85,-5.76,-24.56,-0.24,-15.43,0,20.19
사조산업(주),007160,2021/12,2.43,-1.71,-2.57,1.63,4.48,3.29,12.75,-5.07,506.07,124.65
사조산업(주),007160,2022/12,4.74,0.46,-0.31,4.45,5.45,49.02,14.26,11.96,55.88,12.06
사조씨푸드(주),014710,2011/12,13,35.9,-0.45,11.16,18.15,11.56,9.84,27.76,80.8,64.17
사조씨푸드(주),014710,2012/12,16.04,-3.92,-0.5,-7.54,78.17,38.13,49.85,0.42,-37.28,-25.7
사조씨푸드(주),014710,2013/12,-4.5,0.02,-0.5,1.44,-12.62,-24.44,1.78,-10.03,-54.12,-54.32
사조씨푸드(주),014710,2014/12,-10.97,-3.91,-0.37,-0.88,-27,4.57,6.24,3.76,81.47,24.97
사조씨푸드(주),014710,2015/12,3.76,-2.63,-0.51,3.05,5.29,-9.87,7.58,7.34,-35.12,-20.24
사조씨푸드(주),014710,2016/12,,,,,,,,,,
사조씨푸드(주),014710,2017/12,,,,,,,,,,
사조씨푸드(주),014710,2018/12,,,,,,,,,,
사조씨푸드(주),014710,2019/12,,,,,,,,,,
사조씨푸드(주),014710,2020/12,,,,,,,,,,
사조씨푸드(주),014710,2021/12,,,,,,,,,,
사조씨푸드(주),014710,2022/12,,,,,,,,,,
삼부토건(주),001470,2011/12,14.33,100.31,-0.53,58.2,-16.51,10.68,-55.28,-24.31,0,0
삼부토건(주),001470,2012/12,-5.89,0.39,-79.42,-30.74,27.2,-26.74,-27.58,-15.68,0,0
삼부토건(주),001470,2013/12,1.96,33.18,79.74,13.36,-6.31,-6.32,-20,-2.51,0,0
삼부토건(주),001470,2014/12,38.77,-14.77,-70.16,-27.9,97.29,-23.21,310.91,1.57,0,0
삼부토건(주),001470,2015/12,-19.44,-8.8,-15.56,-12.75,-21.58,-40.14,-138.44,-13.12,0,0
삼부토건(주),001470,2016/12,-76.17,-94.46,-82.09,-77.44,-75.72,0.6,0,-26.08,0,0
삼부토건(주),001470,2017/12,-8.29,-11.29,111.44,10.12,-14.4,-37.19,7.78,-28.16,-112.46,0
삼부토건(주),001470,2018/12,-1.7,74.57,0,17.33,-9.82,-13.22,-25.69,-36.73,0,0
삼부토건(주),001470,2019/12,1.98,2.24,69.88,17.93,-6.87,12.42,6.36,27.54,0,0
삼부토건(주),001470,2020/12,17.4,-73.19,0.25,-38.12,56.42,287.67,-8.74,67.65,0,0
삼부토건(주),001470,2021/12,12.98,145.51,-23.18,5.05,15.19,-7.5,27.07,-5.88,0,0
삼부토건(주),001470,2022/12,-1.39,-5.3,-9.17,-5.77,-0.28,43.73,-10.91,29.72,0,0
삼성SDI(주),006400,2011/12,7.49,5.8,-6.61,12.43,-3.56,20.56,1.11,6.24,-10.11,-28.97
삼성SDI(주),006400,2012/12,27.77,7.88,-37.76,37.59,2.15,-4.31,20.51,6.01,359.69,-8.27
삼성SDI(주),006400,2013/12,-3.12,-9.29,4.27,0.14,-14.56,-5.85,0.07,-13.08,-91.12,0
삼성SDI(주),006400,2014/12,51.28,85.96,374.84,46.4,71.36,46.18,57.04,9.13,0,0
삼성SDI(주),006400,2015/12,1.61,-2.88,35.24,-7.89,35.02,-2.42,-4.96,38.27,0,0
삼성SDI(주),006400,2016/12,-8.17,-22.46,-36.15,-4.45,-17.08,-2.79,-2.63,-31.29,307.47,0
삼성SDI(주),006400,2017/12,5.71,17.04,2.9,11.01,-8.92,32.58,4.99,21.55,199.55,0
삼성SDI(주),006400,2018/12,22.84,57.26,-0.13,13.86,53.1,80.6,6.01,44.87,6.68,511.64
삼성SDI(주),006400,2019/12,2.6,17.76,2.63,6.08,-6.12,-2.16,3.28,10.25,-49.15,-35.36
삼성SDI(주),006400,2020/12,8.47,12.92,-2.05,8.22,9.19,6.02,5.3,11.86,61.19,45.26
삼성SDI(주),006400,2021/12,0,0,0,0,0,0,0,0,0,0
삼성SDI(주),006400,2022/12,17.13,17.41,-1.9,12.06,29.64,28.83,12.12,48.48,66.88,69.36
삼성공조(주),006660,2011/12,23.61,118.47,-4.18,92.62,8.19,54.03,3.44,41.18,-50.43,7.16
삼성공조(주),006660,2012/12,-4.19,-38.89,-4.36,-21.57,2.73,-2.11,1.96,-15.48,-35.01,-38.95
삼성공조(주),006660,2013/12,0.63,3.22,-62.44,22.44,-6,-11.62,7.53,-16.32,218.81,-27.38
삼성공조(주),006660,2014/12,0.82,-5.01,-1.21,44.1,-16.31,-3.92,3.82,-14.99,-17.59,-77.69
삼성공조(주),006660,2015/12,-3.38,-3.44,-1.21,-28.59,13.79,10.85,4.5,-8.2,-16.41,285.41
삼성공조(주),006660,2016/12,3.52,-9.32,46.81,-30.47,18.05,-14.99,3.36,-8.36,-10.67,-40.29
삼성공조(주),006660,2017/12,4.1,8.27,-0.92,103,-20.82,19.3,4.88,8.36,45.52,128.92
삼성공조(주),006660,2018/12,-1.11,-3.56,-0.92,11.12,-9.01,44.1,2.71,-11.88,-44.13,-126.49
삼성공조(주),006660,2019/12,-0.67,3.17,-0.93,14.85,-12.9,-12.71,2.13,-6.97,-24.06,0
삼성공조(주),006660,2020/12,-0.09,-6.93,-0.87,-20.92,21.58,-11.26,1.83,-15.23,13.51,0
삼성공조(주),006660,2021/12,-0.27,-16.69,-0.09,-5.35,3.17,12.9,-1.35,24.79,0,0
삼성공조(주),006660,2022/12,19.86,275.35,-0.09,8.54,26.89,41.89,17.94,20.32,0,646.35
삼성물산(주),028260,2011/12,,,,,,,,,,
삼성물산(주),000830,2011/12,19.55,6,-27.55,19.31,19.93,20.48,9.82,21.34,-17.21,-5.54
삼성물산(주),028260,2012/12,0,0,0,0,0,0,0,0,0,0
삼성물산(주),000830,2012/12,24.1,23.8,-38.31,27.29,19.09,95.3,23.47,17.55,12.08,-17.85
삼성물산(주),028260,2013/12,28.78,21.42,118.21,15.02,140.32,990.37,3.73,7.4,-67.91,-16.77
삼성물산(주),000830,2013/12,-1.92,-7.27,-27.99,-5.28,3.71,0.88,-5.23,12.27,-46.2,-11.63
삼성물산(주),028260,2014/12,11.19,0.66,-1.03,10.74,12.96,18.52,33.87,59,907.72,92.1
삼성물산(주),000830,2014/12,15.86,55.14,-1.42,18.53,11.78,-29.38,19.88,0.04,11.72,50.56
삼성물산(주),028260,2015/12,345.37,139.14,1501.93,295.95,533.36,158.81,212.35,160.15,502.84,-82.6
삼성물산(주),028260,2016/12,4.95,3.59,-12.6,4.29,6.52,-5.28,10.91,110.59,-96.09,275.69
삼성물산(주),028260,2017/12,10.33,-5.59,477.62,18.1,-7.77,16.77,23.25,4.19,495.95,531.62
삼성물산(주),028260,2018/12,-13.54,0.77,-93.9,-21.76,10.96,10.85,-11.57,6.41,167.71,25.26
삼성물산(주),028260,2019/12,8.25,-1.96,259.83,18.85,-14.03,11.66,20.8,-1.27,-38.69,-21.48
삼성물산(주),028260,2020/12,18.36,-1.52,-5.38,21.25,9.95,6.42,25.32,-1.77,-1.39,-1.12
삼성물산(주),028260,2021/12,0,0,0,0,0,0,0,0,0,0
삼성물산(주),028260,2022/12,6.76,22.35,15.4,-3.57,34.13,46.2,-12.25,25.27,25.02,111.42
삼성바이오로직스(주),207940,2012/12,,,,,,,,,,
삼성바이오로직스(주),207940,2013/12,0,0,0,0,0,0,0,0,0,0
삼성바이오로직스(주),207940,2014/12,107.72,101.59,0,126.3,34.84,117.64,70.08,140.93,0,0
삼성바이오로직스(주),207940,2015/12,,,,,,,,,,
삼성바이오로직스(주),207940,2016/12,,,,,,,,,,
삼성바이오로직스(주),207940,2017/12,,,,,,,,,,
삼성바이오로직스(주),207940,2018/12,,,,,,,,,,
삼성바이오로직스(주),207940,2019/12,,,,,,,,,,
삼성바이오로직스(주),207940,2020/12,0,0,0,0,0,0,0,0,0,0
