회사명,거래소코드,회계년도,총자본회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결)
(주)금화피에스시,036190,2011/12,,,,,,,,,,
(주)금화피에스시,036190,2012/12,,,,,,,,,,
(주)금화피에스시,036190,2013/12,1.16,1.41,6.56,127.94,1.85,1.86,784,5.98,10.69,1.49
(주)금화피에스시,036190,2014/12,1.26,1.51,7.61,74.42,2.08,2.09,439.64,5.85,10.89,1.69
(주)금화피에스시,036190,2015/12,1.36,1.67,7.32,44.12,2.21,2.22,385.84,5.6,10.75,1.76
(주)금화피에스시,036190,2016/12,1.16,1.48,5.45,44.02,1.77,1.78,334.63,5.05,9.18,1.38
(주)금화피에스시,036190,2017/12,0.92,1.17,4.39,64.05,1.36,1.37,220.32,5.86,7.92,1.07
(주)금화피에스시,036190,2018/12,0.94,1.15,5.23,85.65,1.39,1.4,214.5,9.8,9.16,1.13
(주)금화피에스시,036190,2019/12,0.77,0.91,4.98,74.9,1.16,1.16,177.69,8.7,8.46,0.96
(주)금화피에스시,036190,2020/12,0.82,0.95,5.97,75.57,1.33,1.34,187.51,11.35,9.71,1.12
(주)금화피에스시,036190,2021/12,0.78,0.87,7.16,126.94,1.44,1.46,148.57,13.54,8.77,1.26
(주)금화피에스시,036190,2022/12,0.7,0.87,3.66,49.31,1.32,1.33,155.51,9.32,5.81,1.07
(주)기가레인,049080,2013/12,0.77,1.52,1.58,13.9,1.8,2.26,8.86,5.18,1.87,1.04
(주)기가레인,049080,2014/12,0.75,1.39,1.64,20.93,2,2.61,8.63,6.94,1.64,1.15
(주)기가레인,049080,2015/12,0.43,0.87,0.87,21.71,1.39,1.78,6.27,5.03,0.89,0.69
(주)기가레인,049080,2016/12,0.49,1.22,0.82,11.53,1.64,1.99,9.45,4.7,1.04,0.69
(주)기가레인,049080,2017/12,0.59,1.37,1.05,10.89,1.69,2.32,6.24,6.21,1.43,0.75
(주)기가레인,049080,2018/12,0.69,1.59,1.23,9.58,1.47,2.31,4.05,4.51,2,0.76
(주)기가레인,049080,2019/12,0.49,1.51,0.73,5.85,0.92,1.42,2.65,2.39,1.39,0.49
(주)기가레인,049080,2020/12,0.4,1.13,0.62,6.15,0.73,0.94,3.27,2.33,1.05,0.41
(주)기가레인,049080,2021/12,0.71,1.27,1.58,12.57,1.22,1.48,7.01,4.36,1.95,0.81
(주)기가레인,049080,2022/12,0.57,0.89,1.62,12.39,1.02,1.35,4.11,4.63,1.6,0.68
(주)기산텔레콤,035460,2011/12,0.72,1.65,1.27,6.09,1.09,1.59,3.45,3.46,4.67,0.64
(주)기산텔레콤,035460,2012/12,0.93,2.27,1.58,8.1,1.34,1.88,4.64,4.9,9.16,0.78
(주)기산텔레콤,035460,2013/12,1.05,2.34,1.89,7.14,1.33,1.75,5.59,3.71,34.94,0.83
(주)기산텔레콤,035460,2014/12,0.95,1.99,1.82,4.72,1.16,1.63,4.01,2.74,34.67,0.75
(주)기산텔레콤,035460,2015/12,1.03,1.97,2.17,5.58,1.23,1.79,3.97,3.38,37.38,0.84
(주)기산텔레콤,035460,2016/12,0.79,1.44,1.74,5.31,0.93,1.29,3.33,2.65,27.64,0.64
(주)기산텔레콤,035460,2017/12,0.88,1.7,1.83,13.85,1.05,1.53,3.29,3.24,28.83,0.72
(주)기산텔레콤,035460,2018/12,0.89,1.69,1.89,19.69,1.08,1.76,2.78,3.69,28.66,0.75
(주)기산텔레콤,035460,2019/12,1.09,2.02,2.37,12.23,1.4,2.39,3.39,5.41,12.03,0.97
(주)기산텔레콤,035460,2020/12,1,1.97,2.03,10.44,1.31,2.08,3.54,5.59,7.59,0.9
(주)기산텔레콤,035460,2021/12,0.88,1.78,1.72,8.84,1.13,1.67,3.46,4.6,7,0.77
(주)기산텔레콤,035460,2022/12,0.93,1.83,1.91,9.58,1.22,1.89,3.44,4.89,7.42,0.83
(주)까스텔바작,308100,2016/12,,,,,,,,,,
(주)까스텔바작,308100,2017/12,1.31,1.73,5.4,42.79,1.85,6.74,2.54,24.65,30.38,1.39
(주)까스텔바작,308100,2018/12,1.28,1.61,6.27,28.13,1.67,4.51,2.64,18.57,39.96,1.34
(주)까스텔바작,308100,2019/12,0.97,1.17,5.65,23.42,1.26,2.85,2.26,15.99,34.4,1.06
(주)까스텔바작,308100,2020/12,0.7,0.85,3.9,34.46,0.99,2.1,1.86,11.96,24.39,0.86
(주)까스텔바작,308100,2021/12,0.68,0.99,2.19,27.62,1.06,1.93,2.34,9.35,18.04,0.81
(주)까스텔바작,308100,2022/12,0.53,0.94,1.19,24.64,0.98,1.75,2.21,9.58,5.59,0.62
(주)꿈비,407400,2021/12,,,,,,,,,,
(주)꿈비,407400,2022/12,1.7,3.37,3.44,35.18,3.03,5.91,6.21,9.28,4.34,1.83
(주)나노,187790,2014/12,,,,,,,,,,
(주)나노,187790,2015/12,0.3,0.7,0.53,2.62,0.6,1,1.5,1.4,0.68,0.34
(주)나노,187790,2016/12,0.53,1.25,0.91,5.66,1.15,2,2.69,2.99,1.06,0.59
(주)나노,187790,2017/12,0.84,1.85,1.53,11.7,1.9,3.64,3.96,6.79,1.58,0.95
(주)나노,187790,2018/12,0.82,1.57,1.72,8.3,1.74,3.31,3.69,7.2,1.71,0.94
(주)나노,187790,2019/12,0.66,1.21,1.43,7.75,1.47,2.67,3.28,6.09,1.5,0.79
(주)나노,187790,2020/12,0.42,0.83,0.85,9.25,0.77,1.02,3.07,4.97,1.23,0.43
(주)나노,187790,2021/12,0.57,1.19,1.09,11.16,0.91,1.1,5.24,7.08,1.75,0.5
(주)나노,187790,2022/12,0.95,2.24,1.64,9.79,1.61,2.35,5.12,8.19,2.58,0.82
(주)나노브릭,286750,2015/12,,,,,,,,,,
(주)나노브릭,286750,2016/12,,,,,,,,,,
(주)나노브릭,286750,2017/12,0.33,8.15,0.34,0,2.51,5.13,4.92,7.13,0.53,0.44
(주)나노브릭,286750,2018/12,0.39,6.36,0.42,2493.21,2,3.29,5.12,9.64,0.59,0.49
(주)나노브릭,286750,2019/12,0.36,0.99,0.58,59.83,0.94,1.2,4.43,4,0.62,0.43
(주)나노브릭,286750,2020/12,,,,,,,,,,
(주)나노브릭,286750,2021/12,,,,,,,,,,
(주)나노브릭,286750,2022/12,0.25,0.7,0.4,46.45,0.45,0.53,2.96,7.65,0.67,0.22
(주)나노신소재,121600,2011/12,0.55,0.8,1.73,329.1,0.89,2.03,1.58,5.88,1.61,0.7
(주)나노신소재,121600,2012/12,0.33,0.41,1.78,204.74,0.53,1.34,0.88,7.4,1.08,0.44
(주)나노신소재,121600,2013/12,0.4,0.47,2.52,133.35,0.64,1.74,1,5.7,1.31,0.55
(주)나노신소재,121600,2014/12,0.4,0.47,2.83,136.61,0.61,1.67,0.96,3.96,1.46,0.55
(주)나노신소재,121600,2015/12,0.56,0.64,4.39,181.49,0.79,1.74,1.43,4.72,2.27,0.7
(주)나노신소재,121600,2016/12,0.49,0.54,5.07,161.44,0.67,1.27,1.4,4.01,2.16,0.61
(주)나노신소재,121600,2017/12,0.53,0.57,7.18,187.11,0.73,1.44,1.5,4.36,2.36,0.69
(주)나노신소재,121600,2018/12,0.56,0.61,6.67,109.78,0.79,1.7,1.47,4.51,2.55,0.73
(주)나노신소재,121600,2019/12,0.49,0.54,5.51,86.41,0.67,1.45,1.26,4.73,2.37,0.62
(주)나노신소재,121600,2020/12,0.47,0.52,4.3,41.58,0.68,1.3,1.42,4.94,1.94,0.62
(주)나노신소재,121600,2021/12,0.54,0.64,3.4,39.97,0.81,1.38,1.94,5.97,2.03,0.69
(주)나노신소재,121600,2022/12,0.48,0.54,4.4,66.79,0.65,0.91,2.28,8.41,2.15,0.58
(주)나노엔텍,039860,2011/12,0.26,0.46,0.63,9.26,0.36,0.4,3.48,2.39,1.34,0.31
(주)나노엔텍,039860,2012/12,0.3,0.58,0.63,10.62,0.51,0.63,2.85,2.69,1.03,0.42
(주)나노엔텍,039860,2013/12,0.43,0.82,0.89,14.87,0.75,0.92,3.98,3.61,1.49,0.62
(주)나노엔텍,039860,2014/12,0.44,0.66,1.35,11.94,0.81,1.03,3.74,3.08,1.59,0.67
(주)나노엔텍,039860,2015/12,0.52,0.67,2.25,11.82,1.03,1.34,4.39,2.73,1.86,0.81
(주)나노엔텍,039860,2016/12,0.45,0.69,1.29,11.61,0.94,1.28,3.6,2.62,1.47,0.73
(주)나노엔텍,039860,2017/12,0.54,0.97,1.23,17.4,1.07,1.48,3.82,3.92,1.61,0.71
(주)나노엔텍,039860,2018/12,0.61,0.88,2.01,23.01,1.12,1.53,4.24,3.22,1.88,0.76
(주)나노엔텍,039860,2019/12,0.59,0.69,4.16,27.89,1.04,1.4,4,2.76,2.01,0.89
(주)나노엔텍,039860,2020/12,0.59,0.68,4.55,24.29,0.97,1.31,3.84,3.2,2.32,0.86
(주)나노엔텍,039860,2021/12,0.62,0.73,4.1,26.26,1,1.32,4.17,4.29,2.45,0.86
(주)나노엔텍,039860,2022/12,0.56,0.64,4.47,34.01,0.89,1.17,3.78,5.39,2.17,0.77
(주)나노트로닉스,010670,2011/12,0.36,0.81,0.66,5.26,0.52,0.57,5.31,0.87,17.03,0.33
(주)나노트로닉스,010670,2012/12,0.39,0.9,0.68,6.06,0.54,0.59,5.84,0.88,32.19,0.3
(주)나래나노텍,137080,2011/12,,,,,,,,,,
(주)나래나노텍,137080,2012/12,,,,,,,,,,
(주)나래나노텍,137080,2013/12,,,,,,,,,,
(주)나래나노텍,137080,2014/12,,,,,,,,,,
(주)나래나노텍,137080,2015/12,,,,,,,,,,
(주)나래나노텍,137080,2016/12,,,,,,,,,,
(주)나래나노텍,137080,2017/12,,,,,,,,,,
(주)나래나노텍,137080,2018/12,,,,,,,,,,
(주)나래나노텍,137080,2019/12,,,,,,,,,,
(주)나래나노텍,137080,2020/12,0.65,1.8,1.02,8.62,1.69,2.81,4.22,4.11,1.22,0.65
(주)나래나노텍,137080,2021/12,0.98,2.49,1.61,17.4,2.47,3.21,10.63,7.01,1.89,1
(주)나래나노텍,137080,2022/12,0.53,1.03,1.07,12.42,1.25,1.42,10.05,6.79,1.05,0.6
(주)나무가,190510,2011/12,,,,,,,,,,
(주)나무가,190510,2012/12,1.33,47.41,1.37,3.23,1.7,2.43,5.61,4.22,7.75,0.77
(주)나무가,190510,2013/12,2.82,23.64,3.21,6.83,3.61,5.04,12.79,10.11,15.24,1.74
(주)나무가,190510,2014/12,1.93,12.09,2.29,4.78,2.62,3.81,8.41,7.76,7.92,1.31
(주)나무가,190510,2015/12,2.38,10.14,3.11,6.53,3.24,4.44,12,10.75,9.48,1.71
(주)나무가,190510,2016/12,1.46,4.43,2.19,4.81,2.03,2.58,9.53,9.32,5.48,1.13
(주)나무가,190510,2017/12,1.52,5.04,2.18,5.31,2.37,3.13,9.65,11.57,4.51,1.25
(주)나무가,190510,2018/12,2.4,9.48,3.21,7.42,4.17,5.52,17.01,13.94,5.98,1.97
(주)나무가,190510,2019/12,2.31,9.09,3.1,5.76,4.02,5.58,14.35,12.72,5.74,1.83
(주)나무가,190510,2020/12,2.71,12.39,3.47,6.07,4.97,7.66,14.16,12.18,6.24,2.11
(주)나무가,190510,2021/12,2.9,8.8,4.32,9.9,5.68,10.79,12,15.48,6.13,2.47
(주)나무가,190510,2022/12,2.64,5.72,4.92,9.37,4.51,6.53,14.54,15.55,6.72,2.36
(주)나스미디어,089600,2011/12,,,,,,,,,,
(주)나스미디어,089600,2012/12,,,,,,,,,,
(주)나스미디어,089600,2013/12,,,,,,,,,,
(주)나스미디어,089600,2014/12,,,,,,,,,,
(주)나스미디어,089600,2015/12,,,,,,,,,,
(주)나스미디어,089600,2016/12,0.27,0.67,0.44,0.57,0.37,0.37,0,2.23,5.8,0.21
(주)나스미디어,089600,2017/12,0.41,1.04,0.69,0.91,0.56,0.56,0,3.35,10.11,0.32
(주)나스미디어,089600,2018/12,0.34,0.79,0.61,0.81,0.45,0.45,0,3.08,9,0.27
(주)나스미디어,089600,2019/12,0.35,0.79,0.64,0.83,0.46,0.46,0,3.77,10.12,0.28
(주)나스미디어,089600,2020/12,0.29,0.63,0.53,0.67,0.35,0.35,752.87,3.58,9.79,0.21
(주)나스미디어,089600,2021/12,0.27,0.59,0.51,0.66,0.32,0.32,388.07,4.41,10.11,0.2
(주)나스미디어,089600,2022/12,0.3,0.66,0.56,0.73,0.36,0.36,186.26,5.19,11.04,0.22
(주)나이벡,138610,2011/12,,,,,,,,,,
(주)나이벡,138610,2012/12,,,,,,,,,,
(주)나이벡,138610,2013/12,,,,,,,,,,
(주)나이벡,138610,2014/12,,,,,,,,,,
(주)나이벡,138610,2015/12,,,,,,,,,,
(주)나이벡,138610,2016/12,,,,,,,,,,
(주)나이벡,138610,2017/12,,,,,,,,,,
(주)나이벡,138610,2018/12,,,,,,,,,,
(주)나이벡,138610,2019/12,,,,,,,,,,
(주)나이벡,138610,2020/12,,,,,,,,,,
(주)나이벡,138610,2021/12,,,,,,,,,,
(주)나이벡,138610,2022/12,,,,,,,,,,
(주)나이스디앤비,130580,2011/12,,,,,,,,,,
(주)나이스디앤비,130580,2012/12,,,,,,,,,,
(주)나이스디앤비,130580,2013/12,,,,,,,,,,
(주)나이스디앤비,130580,2014/12,,,,,,,,,,
(주)나이스디앤비,130580,2015/12,0.69,0.86,3.53,2248.65,0.87,0.87,3346.6,8.93,36.84,0.71
(주)나이스디앤비,130580,2016/12,0.87,1.07,4.85,5851.98,1.14,1.14,7374.06,12.55,40.85,0.94
(주)나이스디앤비,130580,2017/12,0.97,1.17,5.59,304193.86,1.43,1.43,21479.78,11.94,40.8,1.15
(주)나이스디앤비,130580,2018/12,1,1.24,5.24,1182748.38,1.59,1.59,27225.18,10.52,46.99,1.24
(주)나이스디앤비,130580,2019/12,1.14,1.47,5.15,0,1.72,1.72,54228.91,9.93,25.07,1.31
(주)나이스디앤비,130580,2020/12,0.99,1.28,4.4,0,1.41,1.41,115282.19,8.23,19.49,1.08
(주)나이스디앤비,130580,2021/12,0.93,1.2,4.14,0,1.29,1.29,0,8.54,21.09,1
(주)나이스디앤비,130580,2022/12,0.88,1.13,3.94,0,1.25,1.25,0,8.67,17.51,0.97
(주)나이코,192240,2012/12,,,,,,,,,,
(주)나이코,192240,2013/12,,,,,,,,,,
(주)나이코,192240,2014/12,,,,,,,,,,
(주)나이코,192240,2015/12,,,,,,,,,,
(주)나인테크,267320,2017/12,,,,,,,,,,
(주)나인테크,267320,2018/12,,,,,,,,,,
(주)나인테크,267320,2019/12,,,,,,,,,,
(주)나인테크,267320,2020/12,,,,,,,,,,
(주)나인테크,267320,2021/12,,,,,,,,,,
(주)나인테크,267320,2022/12,0.62,3.07,0.77,2.77,0.96,1.77,2.1,5.42,2.81,0.49
(주)내츄럴엔도텍,168330,2012/12,,,,,,,,,,
(주)내츄럴엔도텍,168330,2013/12,,,,,,,,,,
(주)내츄럴엔도텍,168330,2014/12,,,,,,,,,,
(주)내츄럴엔도텍,168330,2015/12,0.64,0.88,2.35,4.03,2.37,3.36,8.06,21.11,1.39,1.25
(주)내츄럴엔도텍,168330,2016/12,0.08,0.13,0.23,1.05,0.19,0.23,1.1,3.53,0.21,0.14
(주)내츄럴엔도텍,168330,2017/12,0.11,0.18,0.27,5.6,0.2,0.24,1.16,6.4,0.27,0.18
(주)내츄럴엔도텍,168330,2018/12,0.12,0.2,0.32,6.68,0.27,0.35,1.2,8.71,0.26,0.19
(주)내츄럴엔도텍,168330,2019/12,0.12,0.23,0.25,9.78,0.33,0.41,1.67,7.63,0.21,0.2
(주)내츄럴엔도텍,168330,2020/12,0.27,0.73,0.42,24.32,0.73,0.9,3.8,8.95,0.45,0.38
(주)내츄럴엔도텍,168330,2021/12,0.29,0.32,2.73,18.29,0.7,0.97,2.5,11.98,0.53,0.57
(주)내츄럴엔도텍,168330,2022/12,0.31,0.34,3.24,17.26,0.82,1.14,2.92,11.11,0.53,0.68
(주)네오리진,094860,2011/12,1.02,1.62,2.75,33.97,1.83,2.57,6.33,4.72,4.8,1.16
(주)네오리진,094860,2012/12,,,,,,,,,,
(주)네오리진,094860,2013/12,,,,,,,,,,
(주)네오리진,094860,2014/12,,,,,,,,,,
(주)네오리진,094860,2015/12,,,,,,,,,,
(주)네오리진,094860,2016/12,,,,,,,,,,
(주)네오리진,094860,2017/12,0.52,0.64,2.95,11.88,1.18,1.38,8.09,2.85,13.96,0.92
(주)네오리진,094860,2018/12,,,,,,,,,,
(주)네오리진,094860,2019/12,,,,,,,,,,
(주)네오리진,094860,2020/12,,,,,,,,,,
(주)네오리진,094860,2021/12,0.39,0.49,2.01,9.04,0.54,0.55,37.87,4.24,39.28,0.43
(주)네오리진,094860,2022/12,0.73,0.91,3.73,15.15,1.13,1.16,50.99,8.5,75.99,0.88
(주)네오셈,253590,2016/12,,,,,,,,,,
(주)네오셈,253590,2017/12,,,,,,,,,,
(주)네오셈,253590,2018/12,,,,,,,,,,
(주)네오셈,253590,2019/12,0.42,0.73,1.02,9.48,0.71,0.81,5.58,3.29,2.2,0.52
(주)네오셈,253590,2020/12,0.76,1.21,2.05,17.04,1.23,1.4,10.35,6.94,4.11,0.92
(주)네오셈,253590,2021/12,0.49,0.79,1.27,12.98,0.74,0.83,7.39,3.4,3.01,0.61
(주)네오셈,253590,2022/12,0.68,1.32,1.4,15.23,0.93,1.4,2.8,5.63,4.81,0.64
(주)네오오토,212560,2011/12,,,,,,,,,,
(주)네오오토,212560,2012/12,,,,,,,,,,
(주)네오오토,212560,2013/12,,,,,,,,,,
(주)네오오토,212560,2014/12,,,,,,,,,,
(주)네오오토,212560,2015/12,,,,,,,,,,
(주)네오오토,212560,2016/12,,,,,,,,,,
(주)네오오토,212560,2017/12,,,,,,,,,,
(주)네오오토,212560,2018/12,,,,,,,,,,
(주)네오오토,212560,2019/12,,,,,,,,,,
(주)네오오토,212560,2020/12,,,,,,,,,,
(주)네오오토,212560,2021/12,,,,,,,,,,
(주)네오오토,212560,2022/12,,,,,,,,,,
(주)네오위즈,095660,2011/12,1.26,2.62,2.43,11.11,3.5,3.5,2219.28,7.87,9.48,1.73
(주)네오위즈,095660,2012/12,1.08,2.4,1.95,9.18,2.41,2.41,2643.51,5.95,5.93,1.4
(주)네오위즈,095660,2013/12,0.78,1.52,1.62,10.56,1.82,1.83,2499.12,6.01,4.1,1.11
(주)네오위즈,095660,2014/12,0.43,0.69,1.15,22.11,1.1,1.11,731.71,5.9,3.62,0.77
(주)네오위즈,095660,2015/12,0.48,0.69,1.53,20.96,0.81,0.81,1450.23,5.81,42.76,0.61
(주)네오위즈,095660,2016/12,0.55,0.71,2.44,20.16,0.82,0.82,28603.49,7.13,45.44,0.63
(주)네오위즈,095660,2017/12,0.56,0.65,4.05,20.85,0.9,0.9,22241.58,8.1,31.51,0.76
(주)네오위즈,095660,2018/12,0.64,0.76,4.01,25.99,1.25,1.25,17228.64,9.25,7.51,1.01
(주)네오위즈,095660,2019/12,0.67,0.81,3.72,29.08,1.47,1.47,13439.69,10.02,3.98,1.15
(주)네오위즈,095660,2020/12,0.66,0.8,3.79,30.55,1.32,1.32,12360.91,10.64,3.62,1.07
(주)네오위즈,095660,2021/12,0.5,0.6,2.76,25.24,1,1,11512.74,8.64,3.19,0.81
(주)네오위즈,095660,2022/12,0.52,0.64,2.84,33.92,1.12,1.12,10872.14,18.46,3.54,0.87
(주)네오위즈홀딩스,042420,2011/12,1.09,1.86,2.65,10.42,2.55,2.55,1811.41,7.76,8.08,1.44
(주)네오위즈홀딩스,042420,2012/12,1.07,1.95,2.36,8.99,2.13,2.13,1577.03,6.13,8.04,1.3
(주)네오위즈홀딩스,042420,2013/12,0.8,1.28,2.15,10.25,1.67,1.67,1261.35,6.27,5.85,1.06
(주)네오위즈홀딩스,042420,2014/12,0.45,0.59,1.88,16.5,1,1,703.89,6.31,5.51,0.73
(주)네오위즈홀딩스,042420,2015/12,0.35,0.42,2.16,16.45,0.59,0.59,966.43,5.39,30.07,0.49
(주)네오위즈홀딩스,042420,2016/12,0.37,0.42,3.05,21.05,0.55,0.55,2838.52,7.12,43.22,0.48
(주)네오위즈홀딩스,042420,2017/12,0.35,0.39,3.6,21.93,0.55,0.55,2963,8.03,31.49,0.49
(주)네오위즈홀딩스,042420,2018/12,0.41,0.46,3.72,27.26,0.72,0.72,3342.09,9.47,7.51,0.63
(주)네오위즈홀딩스,042420,2019/12,0.42,0.48,3.45,28.88,0.83,0.83,3595.39,20.36,3.8,0.72
(주)네오위즈홀딩스,042420,2020/12,0.43,0.49,3.42,30.51,0.85,0.85,4100.26,0,3.52,0.74
(주)네오위즈홀딩스,042420,2021/12,0.33,0.39,2.34,26.02,0.71,0.71,3847.31,0,3.23,0.61
(주)네오위즈홀딩스,042420,2022/12,0.35,0.42,2.12,34.31,0.8,0.8,4032.66,0,3.51,0.63
(주)네오이뮨텍,950220,2019/12,,,,,,,,,,
(주)네오이뮨텍,950220,2020/12,0,0,0,0,0,0,0,0,0,0
(주)네오이뮨텍,950220,2021/12,0,0,0,0,0,0,0,0,0,0
(주)네오이뮨텍,950220,2022/12,0,0,0,0,0,0,0,0,0,0
(주)네오크레마,311390,2016/12,,,,,,,,,,
(주)네오크레마,311390,2017/12,,,,,,,,,,
(주)네오크레마,311390,2018/12,,,,,,,,,,
(주)네오크레마,311390,2019/12,0.42,0.52,2.12,18.46,0.83,1.19,2.75,5.36,0.91,0.75
(주)네오크레마,311390,2020/12,0.62,0.77,3.18,32.43,1.22,1.73,4.16,8.92,1.37,1.1
(주)네오크레마,311390,2021/12,0.59,0.73,3.15,44.86,1.13,1.59,3.97,8.44,1.39,0.96
(주)네오크레마,311390,2022/12,0.41,0.59,1.36,36.74,0.82,1.04,3.81,7.27,1.29,0.53
(주)네오티스,085910,2011/12,,,,,,,,,,
(주)네오티스,085910,2012/12,,,,,,,,,,
(주)네오티스,085910,2013/12,0.42,0.6,1.47,17.36,0.97,1.07,9.62,3.74,0.97,0.6
(주)네오티스,085910,2014/12,0.44,0.59,1.82,18.51,1.61,1.97,8.84,4.13,1.1,0.9
(주)네오티스,085910,2015/12,0.42,0.58,1.56,14.1,1.32,1.58,8.08,3.94,1.07,0.77
(주)네오티스,085910,2016/12,0.47,0.69,1.5,13.5,1.26,1.48,8.34,3.61,1.29,0.76
(주)네오티스,085910,2017/12,0.52,0.85,1.37,13.59,1.34,1.57,9.07,3.26,1.46,0.75
(주)네오티스,085910,2018/12,0.54,1,1.17,13.93,1.31,1.55,8.38,3.3,1.57,0.69
(주)네오티스,085910,2019/12,0.49,0.96,0.99,14.86,1.14,1.35,7.37,3.05,1.4,0.6
(주)네오티스,085910,2020/12,0.4,0.88,0.73,16.78,0.86,0.98,7.39,2.98,1.09,0.45
(주)네오티스,085910,2021/12,0.46,0.89,0.95,9.58,0.98,1.19,5.52,2.76,1.23,0.54
(주)네오티스,085910,2022/12,0.56,1.06,1.18,13.07,1.14,1.44,5.39,3.33,1.51,0.62
(주)네오팜,092730,2011/12,,,,,,,,,,
(주)네오팜,092730,2012/12,,,,,,,,,,
(주)네오팜,092730,2013/12,,,,,,,,,,
(주)네오팜,092730,2014/12,,,,,,,,,,
(주)네오팜,092730,2015/12,,,,,,,,,,
(주)네오팜,092730,2016/12,0.91,1.1,5.34,18.72,1.26,1.43,10.19,9.49,4.91,1.02
(주)네오팜,092730,2017/12,1.04,1.25,6.29,21.36,1.38,1.56,11.92,9.26,6.11,1.13
(주)네오팜,092730,2018/12,1.02,1.24,5.83,21.3,1.29,1.45,11.34,8.36,6.85,1.06
(주)네오팜,092730,2019/12,0.85,1.01,5.42,25.09,1.04,1.13,13.12,9.44,8.05,0.89
(주)네오팜,092730,2020/12,0.64,0.73,5.05,22.16,0.76,0.81,11.72,9.48,8.13,0.67
(주)네오팜,092730,2021/12,0.61,0.67,6.71,20.23,0.72,0.77,11.03,11.7,9.55,0.65
(주)네오팜,092730,2022/12,0.57,0.62,6.48,21.13,0.67,0.72,10.17,12.1,9.37,0.61
(주)네오퍼플,028090,2011/12,0.75,1.99,1.21,11.68,1.5,1.83,8.27,6.08,2.6,0.69
(주)네오퍼플,028090,2012/12,0.62,1.88,0.92,25.25,0.94,1.1,6.71,14.7,5.46,0.47
(주)네오펙트,290660,2017/12,,,,,,,,,,
(주)네오펙트,290660,2018/12,0.16,0.2,0.74,45.41,0.19,0.21,2.56,1.41,1.13,0.16
(주)네오펙트,290660,2019/12,0.3,0.6,0.58,50.44,0.5,0.56,4.97,3.04,1.37,0.3
(주)네오펙트,290660,2020/12,0.36,1.22,0.5,38.5,0.87,1.03,5.47,5.12,1.28,0.39
(주)네오펙트,290660,2021/12,0.42,1.39,0.6,38.58,1.2,1.54,5.5,6.51,1.33,0.52
(주)네오펙트,290660,2022/12,0.51,2.1,0.67,37.46,1.87,2.68,6.13,6.07,1.34,0.64
(주)네온테크,306620,2018/12,,,,,,,,,,
(주)네온테크,306620,2019/12,,,,,,,,,,
(주)네온테크,306620,2020/12,0.63,1.38,1.17,8.48,1.42,1.7,8.65,4.31,1.7,0.74
(주)네온테크,306620,2021/12,0.74,1.57,1.38,6.56,1.51,2.23,4.7,5.6,2.05,0.82
(주)네온테크,306620,2022/12,0.64,1.32,1.26,5.01,1.34,2.32,3.19,5.69,1.44,0.73
(주)네이블커뮤니케이션즈,153460,2011/12,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2012/12,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2013/12,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2014/12,0.78,0.96,4.23,11.31,1.19,1.24,35.51,2.77,3.01,0.93
(주)네이블커뮤니케이션즈,153460,2015/12,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2016/12,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2017/12,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2018/12,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2019/12,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2020/12,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2021/12,,,,,,,,,,
(주)네이블커뮤니케이션즈,153460,2022/12,,,,,,,,,,
(주)네이처셀,007390,2011/12,,,,,,,,,,
(주)네이처셀,007390,2012/12,,,,,,,,,,
(주)네이처셀,007390,2013/12,,,,,,,,,,
(주)네이처셀,007390,2014/12,,,,,,,,,,
(주)네이처셀,007390,2015/12,,,,,,,,,,
(주)네이처셀,007390,2016/12,,,,,,,,,,
(주)네이처셀,007390,2017/12,,,,,,,,,,
(주)네이처셀,007390,2018/12,,,,,,,,,,
(주)네이처셀,007390,2019/12,,,,,,,,,,
(주)네이처셀,007390,2020/12,,,,,,,,,,
(주)네이처셀,007390,2021/12,,,,,,,,,,
(주)네이처셀,007390,2022/12,0.23,0.38,0.58,20.15,0.32,0.34,7.07,2.51,2.51,0.21
(주)네패스,033640,2011/12,0.85,1.9,1.55,13.44,2.42,2.82,17.09,6.62,1.51,1.32
(주)네패스,033640,2012/12,0.88,1.94,1.62,15.28,2.9,3.57,15.52,6.36,1.43,1.58
(주)네패스,033640,2013/12,0.99,2.66,1.58,17.99,3.11,3.85,16.24,8.54,1.66,1.53
(주)네패스,033640,2014/12,0.84,2.47,1.28,16.01,2.29,2.67,16,8.44,1.57,1.2
(주)네패스,033640,2015/12,0.75,1.94,1.23,15.13,2.17,2.46,18.04,7.59,1.39,1.16
(주)네패스,033640,2016/12,0.78,2,1.27,15.06,2.47,2.8,20.97,7.48,1.43,1.13
