회사명,거래소코드,회계년도,총자본증가율(IFRS),유형자산증가율(IFRS),투자부동산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),자기자본증가율(IFRS),매출액증가율(IFRS),순이익증가율(IFRS),정상영업이익증가율(IFRS)
KISCO홀딩스(주),001940,2011/12,-0.73,-49.99,0,-4.09,108.63,0,-1.22,-6.71,0,0
KISCO홀딩스(주),001940,2012/12,0.33,-85.27,0,-0.01,5.38,0,0.87,-4.58,0,0
KISCO홀딩스(주),001940,2013/12,1.08,-79.98,0,-0.01,16.52,0,2.34,18.4,10.17,31.13
KISCO홀딩스(주),001940,2014/12,1.14,1709.12,0,0.15,13.2,0,0,-1.64,6.37,-11.85
KISCO홀딩스(주),001940,2015/12,3.4,-26.67,-76.82,-0.7,47.51,0,5.24,1.81,109.62,0.89
KISCO홀딩스(주),001940,2016/12,1.82,50.51,0,0,15.01,0,1.85,4.63,-40.46,34.37
KISCO홀딩스(주),001940,2017/12,1.57,-38.59,1.22,0,11.48,0,1.64,-6.06,1.44,-2.34
KISCO홀딩스(주),001940,2018/12,1.39,-52.99,0.71,0,9.26,0,1.4,-1.87,-0.87,-2.21
KISCO홀딩스(주),001940,2019/12,1.56,-49.99,-0.51,0.66,6.17,0,1.5,6.73,8.78,8.1
KISCO홀딩스(주),001940,2020/12,0.59,-99.92,0,-0.09,3.93,0,0.61,0.58,-2.56,-1.14
KISCO홀딩스(주),001940,2021/12,-1.81,0,0,0.38,-12.15,0,-1.94,2.78,-7.62,6.36
KISCO홀딩스(주),001940,2022/12,0.38,1170138.67,-0.05,6.84,-34.4,0,0.36,14.21,0.18,-5.21
LG이노텍(주),011070,2011/12,6.17,-1.81,0,1.44,14.98,2.01,-12.01,15.9,0,0
LG이노텍(주),011070,2012/12,9.92,0.28,0,3.14,21.06,19.31,-4.44,17.66,0,0
LG이노텍(주),011070,2013/12,-8.74,-12.2,0,-8.28,-9.38,-27.62,-1.42,8.52,0,0
LG이노텍(주),011070,2014/12,-3.66,-10.61,0,-8.47,3.15,-3.14,26.26,6.11,0,749.56
LG이노텍(주),011070,2015/12,-12.32,-11.32,0,-8.44,-17.2,-13.89,1.25,-2.55,-25.97,-25.35
LG이노텍(주),011070,2016/12,11.77,6.69,0,6.48,19.1,46.66,1.78,-6.49,-72.08,-61.28
LG이노텍(주),011070,2017/12,34.04,48.58,0,35.73,31.94,65.81,12.88,34.35,1382.95,273.56
LG이노텍(주),011070,2018/12,-6.09,-1.13,0,2.79,-17.43,-23.49,7.23,6.4,-28.99,-34.03
LG이노텍(주),011070,2019/12,0.14,-10.2,0,-7.83,12.81,-10.65,2.82,5.72,-37.04,63.76
LG이노텍(주),011070,2020/12,8.33,-9.4,0,-8.49,30.16,97.75,9.66,15.51,131.2,95.09
LG이노텍(주),011070,2021/12,27.26,33.7,0,23.29,30.89,61.65,33.64,57.1,323.48,97.05
LG이노텍(주),011070,2022/12,24.02,36.51,0,39.31,10.86,40.26,23.01,30.82,-8.78,-8.12
LS일렉트릭(주),010120,2011/12,6.05,9.06,0,7.52,3.85,8.93,3.29,-0.55,-49.31,-31.79
LS일렉트릭(주),010120,2012/12,16.19,1.91,0,2.49,37.45,0.91,9.16,17.77,71.49,35.95
LS일렉트릭(주),010120,2013/12,4,0.09,0,0.15,8.45,-8.66,10.57,6.95,9.81,12.53
LS일렉트릭(주),010120,2014/12,9.68,4.72,0,2.08,17.8,-39.97,5.95,3.5,-15.23,-8.83
LS일렉트릭(주),010120,2015/12,-2.01,-2.21,0,-2.18,-1.85,8.79,1.96,-4.08,-26.04,-4.67
LS일렉트릭(주),010120,2016/12,-0.6,-4.69,0,-0.83,-0.38,-2.39,3.12,-2.32,-16.66,-34.14
LS일렉트릭(주),010120,2017/12,-0.4,-5.19,0,-2.15,1.2,14.78,7.55,5.55,63.8,46.89
LS일렉트릭(주),010120,2018/12,5.98,-4.59,0,4.26,7.51,24.57,12.76,5.4,25.93,22.19
LS일렉트릭(주),010120,2019/12,5.28,-3.01,0,-2.09,11.62,-8.64,5.63,-4.99,-8.4,-11.51
LS일렉트릭(주),010120,2020/12,0.98,-0.91,0,1.6,0.5,-20.15,5.65,2.46,-2.89,-26.81
LS일렉트릭(주),010120,2021/12,5.45,-1.96,0,5.8,5.19,42.49,3.37,1.23,-33.14,1.27
LS일렉트릭(주),010120,2022/12,11.31,4,0,13.52,9.61,109.45,4.03,21.63,-5.06,20.51
OCI(주),010060,2011/12,33.68,31.36,-7.71,29.67,45.39,66.66,64.5,30.72,25.93,27.08
OCI(주),010060,2012/12,4.87,-3.65,-16.86,9.44,-7.03,18.47,-0.23,-29.29,-92.8,0
OCI(주),010060,2013/12,-3.76,-10.36,-1.51,-1.84,-9.64,-23.08,-9.78,-8.88,0,0
OCI(주),010060,2014/12,-4.27,-10.55,-18.38,-4.11,-4.79,37.17,0.54,5.14,0,0
OCI(주),010060,2015/12,-4.43,-9.8,13.66,-5.92,0.58,-29.98,-6.83,-5.77,0,0
OCI(주),010060,2016/12,-1.35,-14.1,2.85,-2.76,3.06,-27.72,12.22,3.25,0,0
OCI(주),010060,2017/12,2.12,-6.79,-3.73,-0.39,9.55,-0.49,4.91,11.09,-51.41,115.41
OCI(주),010060,2018/12,-9.69,-6.86,-6.08,-10.75,-6.85,71.63,0.56,-8.74,-58.13,-50.57
OCI(주),010060,2019/12,-20.2,-49.77,-18.94,-19.03,-23.23,-18.61,-22.35,-22.39,0,0
OCI(주),010060,2020/12,-11.27,-30.36,-27.32,-7.16,-22.42,-37.97,-10.14,-30.83,0,0
OCI(주),010060,2021/12,4.59,-1.49,11.28,-2.48,27.59,51.84,7.62,27.86,0,0
OCI(주),010060,2022/12,7.19,4.04,-2.18,7.18,7.2,10.76,2.35,37.42,-24.31,3.5
SK이노베이션(주),096770,2011/12,-46.01,-88.22,0,-8.93,-85.54,-99.04,13.42,-96.52,93.15,-71.26
SK이노베이션(주),096770,2012/12,2.81,22.4,0,2.06,7.81,-12.07,5.4,53.96,-44.01,198.25
SK이노베이션(주),096770,2013/12,-5.34,8,0,2.22,-53.33,66.52,-0.55,-36.43,-75.15,-70.55
SK이노베이션(주),096770,2014/12,0.15,-0.97,0,2.55,-33.17,-5.41,-1.36,6.42,-41.52,-1.3
SK이노베이션(주),096770,2015/12,-0.24,-13.74,0,-5.3,107.78,-9.9,0.03,4.87,0,8.71
SK이노베이션(주),096770,2016/12,-6.3,-7.64,0,-3.24,-36.15,85.11,-6.05,-28.04,0,-82.28
SK이노베이션(주),096770,2017/12,9.09,26.32,0,3.98,84.52,7.17,7.18,158.67,0,2407.51
SK이노베이션(주),096770,2018/12,7.11,10.13,0,8.64,-5.59,20.73,-0.66,18.57,4.69,20.08
SK이노베이션(주),096770,2019/12,3.21,-20.78,0,4.52,-9.31,84.63,0.59,-18.31,-52.71,-37.01
SK이노베이션(주),096770,2020/12,8.39,-13.74,0,6.9,24.8,21.18,7.31,26.68,100.98,2.84
SK이노베이션(주),096770,2021/12,4.17,-71.96,-0.2,7.05,-22.99,-95.48,10.23,4.67,-17.27,-48.92
SK이노베이션(주),096770,2022/12,5.87,9.03,-0.53,7.65,-17.54,4.43,3.24,-50.24,-65.59,-9.97
SNT모티브(주),064960,2011/12,5.42,4.03,0,3.75,7.32,23.5,5.83,17.71,19.98,28.64
SNT모티브(주),064960,2012/12,2.24,2.68,0,0.66,3.99,-4.05,3.71,-0.69,-39.37,-31.63
SNT모티브(주),064960,2013/12,5.45,-1,0,15.69,-5.49,8.78,8.55,-1.6,41.6,24.84
SNT모티브(주),064960,2014/12,2.21,1.39,0,-1.31,6.81,4.92,6.44,4.77,32.58,6.73
SNT모티브(주),064960,2015/12,4.44,-1.03,0,-2.39,12.69,-4.11,14.76,11.86,70.84,61.08
SNT모티브(주),064960,2016/12,3.61,-1.1,0,0.06,7.32,-1.61,3.2,-7.1,-58.17,-23.97
SNT모티브(주),064960,2017/12,0.84,-0.68,0,1.72,-0.02,-9.47,4.99,4.91,46.32,8.8
SNT모티브(주),064960,2018/12,-0.39,1.18,0,1.68,-2.44,3.77,-0.29,-3.53,11.42,-27.61
SNT모티브(주),064960,2019/12,7.43,3.78,0,-10.03,25.48,3.05,10.31,8.27,16.18,66.16
SNT모티브(주),064960,2020/12,5.4,0.08,0,7.29,4.01,0.67,3.21,-1.42,-13.25,1.31
SNT모티브(주),064960,2021/12,5.65,-1.57,0,7.03,4.59,17.12,12.42,2.53,52.72,5.5
SNT모티브(주),064960,2022/12,7.29,1.51,0,-1.15,13.9,21.19,3.05,11.7,11.38,20.56
SNT중공업(주),003570,2011/12,6.26,3.76,-0.33,5.78,6.92,-2.2,4.13,10.28,2.78,3.97
SNT중공업(주),003570,2012/12,-0.44,-1.47,-0.86,4.12,-6.66,9.3,5.54,-4.86,-41.58,-53.35
SNT중공업(주),003570,2013/12,-1.53,1.01,-0.87,-9.45,10.52,19.62,-0.75,-7.39,-87.97,-52.05
SNT중공업(주),003570,2014/12,-2.5,-2.75,44.04,0.36,-6.07,-13.19,-3.12,-6.29,-79.59,0
SNT중공업(주),003570,2015/12,0.35,-1.5,-0.15,-4.27,6.51,-2.45,3.45,-12.16,4052.87,0
SNT중공업(주),003570,2016/12,-3.34,-3.37,-0.98,-5.37,-0.92,-25.13,-3.4,-9.97,0,0
SNT중공업(주),003570,2017/12,-5.45,-3.53,-0.99,-5.6,-5.28,-8.93,-7,-7.15,0,0
SNT중공업(주),003570,2018/12,0.76,-2.37,-1,-0.87,2.62,1.01,-0.09,-10.47,0,0
SNT중공업(주),003570,2019/12,0.19,-2.09,-0.15,2.53,-2.38,4.05,2.06,-10.8,18.65,22.54
SNT중공업(주),003570,2020/12,-0.7,-24.66,213.6,4.43,-6.64,-1.16,-3.13,-22.99,-53.86,-17.87
SNT중공업(주),003570,2021/12,5.82,-0.25,-22.31,-3.13,17.41,-3.95,9.44,13.68,590.85,50.99
SNT중공업(주),003570,2022/12,5.91,1.37,-0.3,6.54,5.24,55.69,0.98,23.7,-63.04,13.79
STX엔진(주),077970,2011/12,13.56,-0.92,-2.09,5.09,26.14,51.71,7.39,6.12,9.56,2.03
STX엔진(주),077970,2012/12,-2.83,-8.54,28.55,-22.07,20.98,1.84,-8.26,-17.02,0,-59.39
STX엔진(주),077970,2013/12,-40.81,-3.31,-2.23,-50.59,-33.01,-23.83,0,-34.42,0,0
STX엔진(주),077970,2014/12,-17.21,-13,27.7,-17.2,-17.21,12.46,0,0.81,0,0
STX엔진(주),077970,2015/12,-6.05,-3.18,-2.45,-1.08,-8.97,-6.11,0,-10.9,0,-37.98
STX엔진(주),077970,2016/12,-12.02,6.41,-2.51,4.49,-22.57,-15.19,-11.38,-16.34,0,-18.41
STX엔진(주),077970,2017/12,-0.16,0.57,-2.57,0.47,-0.7,-18.74,-2.38,-13.8,0,293.84
STX엔진(주),077970,2018/12,5.73,-1.81,-2.64,-3.16,13.48,44.03,110.99,24.03,0,75.34
STX엔진(주),077970,2019/12,-5.76,-2.6,-2.71,4.93,-13.72,-6.38,5.2,1.94,-35.84,-11.66
STX엔진(주),077970,2020/12,-2.17,-0.41,-3.15,-4.81,0.22,-23.2,10.32,-3.41,63.42,-54.13
STX엔진(주),077970,2021/12,2.97,8.37,-2.88,12.87,-5.55,22.96,5.48,-17.84,0,-97.94
STX엔진(주),077970,2022/12,1.76,-6.07,-2.97,-7.81,11.59,3.34,-9.05,12.32,0,0
STX조선해양(주),067250,2011/12,-7.47,7.8,0,9.02,-27.05,-7.22,0.57,8.35,0,-44.01
STX조선해양(주),067250,2012/12,-4.33,-0.23,0,-9.71,5.2,23.25,-34.69,-20.38,0,0
STX조선해양(주),067250,2013/12,-43.34,-3.16,0,-48.03,-36.21,-17.26,0,-49.62,0,0
STX중공업(주),071970,2011/12,6.15,-0.73,0,2.34,9.02,-11.3,2.19,16.56,-21.17,39.06
STX중공업(주),071970,2012/12,-7.81,0.25,0,1.28,-14.23,-39.67,-0.26,-20.17,-64.72,-5.96
STX중공업(주),071970,2013/12,61.67,78.09,0,100.52,29.25,5.3,-64.4,22.07,0,0
STX중공업(주),071970,2014/12,-11.99,-11.73,-1.17,-11.06,-13.2,0.36,0,-7.59,0,0
STX중공업(주),071970,2015/12,-4.49,1.71,-1.19,0.14,-10.62,-7.33,0,4.59,0,0
STX중공업(주),071970,2016/12,-40.24,-37.24,-9.45,-33.72,-49.94,-18.43,0,-61.07,0,0
STX중공업(주),071970,2017/12,-12.06,-8.47,-0.86,-7.23,-21.55,-34.44,0,-39.55,0,0
STX중공업(주),071970,2018/12,-23.82,-40.59,0,-52.72,43.41,7.62,5.02,-12.94,0,0
STX중공업(주),071970,2019/12,-21.1,-6.97,0,-8.01,-31.14,5.75,-15.5,18.24,0,0
STX중공업(주),071970,2020/12,-3.22,16.37,0,32.99,-40.31,-42.88,31.45,-10.83,0,0
STX중공업(주),071970,2021/12,-8.65,-26.4,0,-23.24,24.67,-2.03,-12.04,-41.06,0,0
STX중공업(주),071970,2022/12,-0.89,15.79,0,1.28,-3.94,48.2,26.49,31.03,0,0
가온전선(주),000500,2011/12,5.07,-1.58,0,-0.61,9.75,-13.71,-6.7,31.52,0,-66.22
가온전선(주),000500,2012/12,1.88,-1.29,0,0.67,2.78,27.5,2.81,-2.59,0,177.53
가온전선(주),000500,2013/12,-1.22,-0.87,-50.78,3.17,-4.44,-16.12,2.56,-12.34,57.74,26.11
가온전선(주),000500,2014/12,-5.37,-4.21,7491.16,-0.08,-9.55,8.72,-1.96,-6.19,-95.2,-50.53
가온전선(주),000500,2015/12,0.78,-1.21,-2,-2.22,3.41,-8.23,-2.92,-13.39,191.52,-13.59
가온전선(주),000500,2016/12,-0.67,-0.47,-1.6,-1.69,0.17,-7.55,0.12,-3.22,50.69,85.77
가온전선(주),000500,2017/12,3.97,-0.22,-1.56,7.01,1.5,21.21,-1.71,8.71,-63.19,-61.59
가온전선(주),000500,2018/12,-2.28,-0.44,-1.57,0.85,-4.96,-7.24,0.06,-0.16,-56.86,-37.65
가온전선(주),000500,2019/12,-1.81,2.9,-1.6,0.44,-3.85,-14.36,-0.92,0.61,1513.6,44.4
가온전선(주),000500,2020/12,2.75,-2.12,-1.62,1.86,3.6,13.89,2.19,1.88,32.73,119.53
가온전선(주),000500,2021/12,21.1,5.03,-99.33,2.21,38.71,53.13,2.35,17.45,12.83,10.52
가온전선(주),000500,2022/12,14.69,1.32,1394.61,0.48,24.45,22.78,11.36,30.98,-19.92,75.71
강남제비스코(주),000860,2011/12,4.02,-0.61,-1,1.93,6.05,-5.13,5.98,16.49,9.99,6.53
강남제비스코(주),000860,2012/12,6.94,-2.7,-1.25,0.57,12.87,12.31,8.16,6.81,28.72,6.52
강남제비스코(주),000860,2013/12,7.84,-1.58,-1.18,0.23,14.15,-11.03,9.24,-1.04,5.12,17.27
강남제비스코(주),000860,2014/12,5.28,5.17,43.54,4.92,5.54,-3.6,8.45,-2.59,16.68,3.72
강남제비스코(주),000860,2015/12,4.67,1.56,-0.88,2.39,6.33,-5.74,7.37,-13.52,-3.1,-0.33
강남제비스코(주),000860,2016/12,6.4,15.05,-0.89,10.56,3.5,4.44,5.73,-2.5,-14.19,-8.76
강남제비스코(주),000860,2017/12,5.03,36.28,-0.75,28.29,-12.31,1.31,4.55,3.47,-25.55,-46.52
강남제비스코(주),000860,2018/12,-1.27,27.68,-0.92,21.68,-26.31,6.09,0.25,-4.86,-80.14,0
강남제비스코(주),000860,2019/12,-1.21,4.18,-6.39,3.52,-9.72,9.72,-1.27,-1.61,-83.02,0
강남제비스코(주),000860,2020/12,5.79,1.23,-1.63,1,15.69,-9.87,0.92,1.94,1209.28,0
강남제비스코(주),000860,2021/12,1.47,-0.55,-2.36,2.93,-1.15,30.65,-10.3,14.21,0,0
강남제비스코(주),000860,2022/12,4.33,-7.74,116.25,3.39,6.08,13.41,-10.79,12.03,0,0
경남기업(주),000800,2011/12,1.58,-13.96,0,10.83,-3.7,-41.8,-0.73,-11.31,-11.05,-29.23
경남기업(주),000800,2012/12,-4.86,-21.9,-15.67,-8.73,-2.32,-20.15,-12.18,-19.86,0,-9.79
경남기업(주),000800,2013/12,-9.62,-25.54,-24.83,-1.63,-14.53,-9.05,-65.43,-33.96,0,0
경남기업(주),000800,2014/12,-16.35,-53.15,-74,-24.51,-10.59,-44.95,0,21.54,0,0
경남에너지(주),008020,2011/12,11.96,5.47,15.8,6.44,23.04,111.51,9.89,15.46,40.15,29.57
경남에너지(주),008020,2012/12,13.5,5.29,-12.19,7.36,24.17,-53.74,8.41,12.51,-7.13,-26.22
경남에너지(주),008020,2013/12,4.38,4.6,6.18,8.22,-1.39,9.79,5.45,5.98,-28.78,-28.79
경남에너지(주),008020,2014/12,7.34,3.95,-23.5,2,16.14,219.26,-2.46,7.05,34.8,-8.59
경남에너지(주),008020,2015/12,-10.68,5.18,-1.18,-1.01,-24.67,10.82,13.69,-18.55,-1.08,16.39
경인전자(주),009140,2011/12,0.97,-76.25,207.92,4.05,-2.66,13.28,-1.11,2.46,-42.57,-80.64
경인전자(주),009140,2012/12,0.53,51.44,33.13,4.47,-4.44,-55.2,0.41,65.91,-52.25,26.76
경인전자(주),009140,2013/12,-0.92,-2.11,-0.23,-1.72,0.18,34.56,0.08,4.44,56.26,15.39
경인전자(주),009140,2014/12,-1.93,11.14,-25,11.35,-19.88,-32.28,0.12,-8.52,-67.3,25.21
경인전자(주),009140,2015/12,0.03,-3.73,-9.39,0.26,-0.4,-69.94,1.74,-23.54,329.42,-70.25
경인전자(주),009140,2016/12,-1.7,-4.74,-1.99,-21.18,35.13,75.82,-1.36,-2.86,0,-34.59
경인전자(주),009140,2017/12,-0.68,-3.64,-2.03,-13.6,13.56,56.74,0.58,-42.55,0,0
경인전자(주),009140,2018/12,-2.41,-5.01,-2.08,2.16,-6.25,22.34,-1.7,-10.38,0,0
경인전자(주),009140,2019/12,-0.36,-1.57,-2.12,-3.98,2.95,-3.76,-0.83,-33.42,178.9,0
경인전자(주),009140,2020/12,-1.58,-25.36,5.46,-1.32,-1.8,57.06,-3.57,101.58,0,0
경인전자(주),009140,2021/12,7.18,4.14,6.87,13.63,1.65,52.86,3.53,46.29,0,786.81
경인전자(주),009140,2022/12,7.74,24.91,-8.58,-8.04,22.85,-5.4,10.65,-35.58,100.83,0
계룡건설산업(주),013580,2011/12,8.44,-1.94,18.98,6.74,9.17,-39.63,0.68,7.99,24.62,43.53
계룡건설산업(주),013580,2012/12,-3.15,7.67,-5.26,4.89,-6.51,14.67,-0.14,-17.35,-53.16,-15.1
계룡건설산업(주),013580,2013/12,-10.07,59.3,-2.82,8.88,-18.97,-5.39,-19.99,-0.57,0,0
계룡건설산업(주),013580,2014/12,-16.78,-49.29,-23.81,-3.39,-25.24,-43.88,-34.14,2.28,0,0
계룡건설산업(주),013580,2015/12,-1.14,-2.62,-1.74,0.02,-2.08,87.95,4.52,4.63,0,0
계룡건설산업(주),013580,2016/12,16.7,-2.78,-5.02,6.45,25.25,17.06,6.35,26.14,70.63,108.17
계룡건설산업(주),013580,2017/12,5.91,4.16,-5.89,11.85,1.71,104.65,15.82,4.45,153.21,29.1
계룡건설산업(주),013580,2018/12,8.58,-2.32,90.27,11.48,6.32,8.35,10.05,3.51,43.64,26.34
계룡건설산업(주),013580,2019/12,16.25,-2.08,-26.76,3.26,26.86,49.5,21.99,7.56,30.23,17.61
계룡건설산업(주),013580,2020/12,0.33,-0.26,-12.32,0.41,0.28,0.23,25.14,-4.73,22.55,29.99
계룡건설산업(주),013580,2021/12,11.88,-2.22,-18.07,2.79,17.93,3.68,27.13,19.06,47.03,33.97
계룡건설산업(주),013580,2022/12,4.5,-9.72,2.82,13.3,-0.6,15.67,7.06,9.71,-61.11,-52.67
계양전기(주),012200,2011/12,5.66,6.82,0,5.14,6.01,9.49,3.95,20.17,65.48,65.67
계양전기(주),012200,2012/12,5.75,2.96,0,0.85,8.93,-14.52,7.13,4.86,-0.11,-40.26
계양전기(주),012200,2013/12,3.77,5.82,0,2.75,4.39,9.57,4.45,5.06,-6.41,34.61
계양전기(주),012200,2014/12,11.2,16,0,40,-5.84,25.64,1.57,12.07,-32.49,-35.62
계양전기(주),012200,2015/12,2.84,32.28,0,21.56,-13.63,-15.09,2.87,3.57,81.51,46.04
계양전기(주),012200,2016/12,11.8,14.95,0,8.04,16.45,5.1,9.84,12.74,79.49,79.19
계양전기(주),012200,2017/12,6.76,1.46,0,6.3,7.29,6.27,1.84,1.98,-57.53,-21.18
계양전기(주),012200,2018/12,4.9,-2.03,0,6.13,3.51,12.86,1.59,9.25,0.84,10.7
계양전기(주),012200,2019/12,2.01,-12.12,0,-3.1,7.98,-1.49,-2.59,3.41,0,-61.86
계양전기(주),012200,2020/12,5.06,-7.9,0,-0.13,10.5,-9.64,4.4,-0.65,0,-13.99
계양전기(주),012200,2021/12,-3.52,-7.82,0,0.65,-7.41,25.61,-5.49,3.59,0,-35.99
계양전기(주),012200,2022/12,2.63,-42.8,0,-47.17,53.16,-9.28,-31.16,-3.53,0,0
고려개발(주),004200,2011/12,-5.33,-13.81,0,-13.3,-3.46,-16.58,-65.67,-1.76,0,0
고려개발(주),004200,2012/12,-14.99,-4.5,0,38.54,-26.28,-27.97,-2.18,13.51,0,0
고려개발(주),004200,2013/12,-10.12,-16.49,0,6.81,-16.83,-36.18,-0.94,7.22,0,70.95
고려개발(주),004200,2014/12,-7.04,-15.92,0,-3.23,-8.98,-22.3,-52.22,-7.73,0,-63.8
고려개발(주),004200,2015/12,-16.51,-14.69,0,-6.92,-21.71,-7.34,0,-11.61,0,0
고려개발(주),004200,2016/12,-5.1,-8.17,0,2.94,-10.28,-8.11,0,2.77,0,0
고려개발(주),004200,2017/12,9.26,3.25,0,2.66,14.14,-25.52,265.11,6.29,0,113.7
고려개발(주),004200,2018/12,-10.52,-1.87,-55.49,-10.59,-10.48,-1.56,74.05,-16.44,-89.14,-29.02
고려개발(주),004200,2019/12,3.45,-68.71,-2.12,-14.43,15.31,-8.19,24.17,23.62,5423.77,57.91
고려산업(주),002140,2011/12,4.43,-0.83,9.68,2.69,6.28,32.56,7.81,12.9,-34.31,-12.69
고려산업(주),002140,2012/12,16.61,0.37,0.75,0.66,32.9,17.63,7.08,5.73,12.88,-0.09
고려산업(주),002140,2013/12,-0.82,2.65,-0.99,1.92,-2.94,-15.51,5.51,6.49,-19.93,-24.25
고려산업(주),002140,2014/12,3.7,4.27,-2.67,3.19,4.12,5.69,11.74,-9.17,118.42,111.79
고려산업(주),002140,2015/12,-1.72,2.66,-1,5.77,-7.76,-24.91,4.26,0.46,-41.56,-31.31
고려산업(주),002140,2016/12,1.02,0.6,-2.22,0.43,1.56,-22.67,5.24,-8.99,1.7,-13.9
고려산업(주),002140,2017/12,15.17,5.26,-0.41,12.86,17.29,16.01,9.21,1.58,4.99,-4.94
고려산업(주),002140,2018/12,17.21,25.79,7.23,17.19,17.22,61.28,3.06,-10.04,-40.63,-24.89
고려산업(주),002140,2019/12,-3.26,-0.93,5.62,-0.59,-5.62,14.64,3.88,23.28,34.74,14.99
고려산업(주),002140,2020/12,4.34,-0.59,28.3,32.27,-21.5,3.3,6.14,-1.21,43.21,44.19
고려산업(주),002140,2021/12,10.53,6.26,-22.23,16.42,1.35,4.45,2.17,10.64,-52.17,-55.25
고려산업(주),002140,2022/12,14.29,18.07,18.01,4.92,31.08,60.63,0.22,33.81,-33.98,72.47
고려아연(주),010130,2011/12,16.28,14.16,-3.58,11.2,21.94,-3.61,23.95,55.24,31.09,42.95
고려아연(주),010130,2012/12,15.02,14.75,-3.71,16.34,13.66,10.29,15.94,1.42,-11.88,-12.97
고려아연(주),010130,2013/12,4.54,13.2,-3.86,9.8,-0.92,2.31,8.92,-14.09,-21.58,-19.86
고려아연(주),010130,2014/12,9.54,18.14,-4.01,13.85,4.57,31.17,9.47,-0.41,-1.12,3.41
고려아연(주),010130,2015/12,5.56,17.95,-4.18,14.48,-5.66,-17.9,8.62,-3.03,5.98,0.45
고려아연(주),010130,2016/12,8.41,-1.9,-4.36,6.26,11.67,13.81,7.58,23.44,9.67,8.07
고려아연(주),010130,2017/12,7.22,6.24,-4.56,-9.33,31.22,8.82,7.69,8.08,-1.27,10.58
고려아연(주),010130,2018/12,2.38,-1.29,-4.78,-0.16,4.94,-3.39,3.87,1.38,-13.21,-14.94
고려아연(주),010130,2019/12,7.56,-1.88,-5.02,0.88,13.93,19.8,6.15,-5.59,23.12,12.62
고려아연(주),010130,2020/12,8.26,5.5,-5.28,11.09,5.86,44.12,5,8.3,-1.02,7.07
고려아연(주),010130,2021/12,10.72,-1.28,-5.58,9.8,11.53,21.63,7.48,26.72,34.33,18.42
고려아연(주),010130,2022/12,21.27,-3.93,-5.76,39.43,5.43,-3.07,17.32,12.83,-12.97,0.73
고려제강(주),002240,2011/12,7.68,23.09,-1.24,6.03,13.97,9.01,2.87,13.26,-16.8,-8.38
고려제강(주),002240,2012/12,7.76,15.07,-1.26,12.31,-8.44,-12,8.27,4.11,170.31,-49.6
고려제강(주),002240,2013/12,4.03,-1.95,-1.27,1.6,14.66,6.1,2.25,-0.67,-73.37,-25.05
고려제강(주),002240,2014/12,3.8,-5.95,-1.29,4.45,1.3,8.12,0.8,2.53,-42.1,112.13
고려제강(주),002240,2015/12,-3.74,-5.29,-6.12,-1.51,-12.62,-21.65,0.22,-8.51,33.16,-21.68
고려제강(주),002240,2016/12,3.5,-9.39,27.2,3.61,3.01,-9.91,2.45,-11.8,68.54,-15.63
고려제강(주),002240,2017/12,-1.44,-7.72,7.33,-0.51,-5.63,3.15,1.39,2.13,-39.64,-4.98
고려제강(주),002240,2018/12,-0.52,-5.76,-0.11,-1.27,3.06,11.98,1.16,1.74,1.99,20.98
고려제강(주),002240,2019/12,2.12,-6.51,2.88,1.91,3.06,1.8,0.73,6.1,5,13.09
고려제강(주),002240,2020/12,-3.33,-4.74,14.05,0.38,-20.07,-25.08,1.08,-11.82,-41.97,-5.54
고려제강(주),002240,2021/12,3.04,-6.45,6.63,-0.61,23.75,33.79,4.4,13.67,274.82,28.99
고려제강(주),002240,2022/12,2.04,-2,0.28,1.3,5.39,11.21,3.56,12.55,2.67,17.05
광동제약(주),009290,2011/12,5.17,22.25,-3.37,17.96,-4.56,12.2,9.31,8.24,10.62,-2.3
광동제약(주),009290,2012/12,21.73,22.91,-3.49,25.4,18.28,27.96,6.69,5.91,-8.1,-6.75
광동제약(주),009290,2013/12,9.09,0.08,-3.62,0.29,17.85,19.2,8.78,40.87,-19.65,24.41
광동제약(주),009290,2014/12,3.64,7.49,-3.75,6.18,1.48,1.6,7.96,11.46,60.87,13.99
광동제약(주),009290,2015/12,18.44,10.94,-3.9,37.82,1.27,5.83,11.46,9.84,-3.25,-3.57
광동제약(주),009290,2016/12,6.64,4.63,-32.23,2.78,11.3,16.08,6.99,11.19,-12.57,-6.04
광동제약(주),009290,2017/12,7.06,0.79,-78.56,3.63,10.87,21.85,4.96,8.21,-18.23,-19.37
광동제약(주),009290,2018/12,0.87,-3.6,-4.42,-0.89,2.69,2.17,3.64,1.24,-3.6,-8.44
광동제약(주),009290,2019/12,11.35,-21.54,2876.48,-2.4,25.17,32.72,5.57,7.43,-0.29,22.25
광동제약(주),009290,2020/12,4.08,-7.28,-0.87,0.55,6.85,14.13,9.53,2.06,32.17,8.68
광동제약(주),009290,2021/12,4.99,10.75,-8.24,14.18,-1.79,-12.24,5.35,7.97,0.39,-7.28
광동제약(주),009290,2022/12,7.07,11.84,-0.9,8.3,6.02,6.01,4.16,3.07,-21.95,-19.28
광전자(주),017900,2011/12,-17.92,1.35,-1.16,-15.72,-21.6,-17.21,-17.41,11.2,0,0
