회사명,거래소코드,회계년도,매출액총이익률(IFRS),매출액순이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),매출원가 대 매출액비율(IFRS),영업비용 대 영업수익비율(IFRS),광고선전비 대 매출액비율(IFRS),기업순이익률(IFRS),R & D 투자효율(IFRS),금융비용 대 총비용비율(IFRS),이자부담률(IFRS),1주당매출액(IFRS),1주당순이익(IFRS),1주당 CASH FLOW(IFRS),1주당정상영업이익(IFRS)
(주)한창제지,009460,2013/12,15.81,-6.38,-7.43,-26.97,84.19,96.82,0,-5.54,0,1.52,2.62,3038.44,-194,195.44,96.55
(주)한창제지,009460,2014/12,16.24,1.35,1.54,6.14,83.76,96.14,0,3.32,0,1.56,2.37,2920.21,39,286.93,112.68
(주)한창제지,009460,2015/12,16.58,1.92,2.34,8.28,83.42,95.68,0.03,4.18,0,1.54,2.57,2964.72,56.9,-45.69,128.1
(주)한창제지,009460,2016/12,18.3,8.3,10.85,31.84,81.7,92.7,0,12.3,0,1.16,2.2,3260.28,270.5,537.28,237.96
(주)한창제지,009460,2017/12,18.45,5.88,7.79,18.34,81.55,91.28,0,9.02,0,0.99,2.13,3367.39,198.1,306.96,293.47
(주)한창제지,009460,2018/12,15.61,4.81,6.3,13.07,84.39,94.17,0,7.26,0,0.77,1.86,3352.23,164.3,105.67,195.32
(주)한창제지,009460,2019/12,14.89,4.07,4.52,9.05,85.11,94.02,0.01,5.27,0,0.71,1.51,3040.31,125,174.47,181.84
(주)한창제지,009460,2020/12,20.87,6.18,6,11.72,79.13,89.94,0.01,6.69,0,0.76,1.41,2873.9,177,347.84,289.06
(주)한창제지,009460,2021/12,21.42,8.24,6.99,14.78,78.58,90.25,0.02,7.49,0,0.64,0.95,3053.75,252,233.15,297.69
(주)한창제지,009460,2022/12,12.28,0.59,0.47,1.15,87.72,99.4,0.02,1.18,0,0.84,1.2,3602.02,21,115.61,21.55
(주)한컴라이프케어,372910,2011/12,,,,,,,,,,,,,,,
(주)한컴라이프케어,372910,2012/12,,,,,,,,,,,,,,,
(주)한컴라이프케어,372910,2013/12,,,,,,,,,,,,,,,
(주)한컴라이프케어,372910,2014/12,,,,,,,,,,,,,,,
(주)한컴라이프케어,372910,2015/12,,,,,,,,,,,,,,,
(주)한컴라이프케어,372910,2016/12,,,,,,,,,,,,,,,
(주)한컴라이프케어,372910,2017/12,31.69,15.95,14.42,18.78,68.31,75.82,0.78,14.01,0,-0.57,-1.79,501432.9,79984,69292.14,121248.73
(주)한컴라이프케어,372910,2018/12,35.26,19.4,16.33,0,64.74,75.22,1.15,17.22,0,1.37,1.01,495041.37,96025,96702.99,122647.63
(주)한컴라이프케어,372910,2019/12,32.26,-3.4,-1.78,0,67.74,87.7,3.12,5.98,0,14.16,5.28,199265.45,-11334,29516.63,24504.85
(주)한컴라이프케어,372910,2020/12,27.99,11.3,11.27,0,72.01,83.3,0.56,15.93,0,5.23,4.09,407070.33,1095,-9795.4,67989.24
(주)한컴라이프케어,372910,2021/12,27.36,10.04,6.69,17.31,72.64,89.72,0.73,6.6,0,-0.14,-0.14,292367.55,469,81917.67,30065.81
(주)한컴라이프케어,372910,2022/12,18.78,17.77,8.17,13.91,81.22,99.4,1.1,7.49,0,-1.39,-1.64,3353.63,596,234.16,20.14
(주)한화,000880,2011/12,6.71,1.28,1.14,2.71,93.29,101.06,0.1,1.45,0.29,0.34,0.54,71939.03,0,3994.46,1678.78
(주)한화,000880,2012/12,7.52,1.32,1.14,2.68,92.48,97.85,0.14,1.25,0.37,0.12,0.18,69487.72,996,3529.36,1494.51
(주)한화,000880,2013/12,8.1,1.01,0.88,2.05,91.9,97.9,0.14,0.96,0.1,0.09,0.14,70798.23,773,4213.21,1485.32
(주)한화,000880,2014/12,8.49,1.89,1.48,3.59,91.51,96.83,0.17,1.97,0.32,0.59,0.83,67035.78,1371,2941.69,2125.58
(주)한화,000880,2015/12,9.64,0.71,0.51,1.35,90.36,96.75,0.12,0.84,0.83,0.43,0.52,67590.83,520,31.53,2198.83
(주)한화,000880,2016/12,10.91,2.08,1.38,3.68,89.09,95.61,0.12,1.75,0.89,0.53,0.59,63194.57,1308,4050.45,2776.96
(주)한화,000880,2017/12,12.67,3.46,2.1,5.07,87.33,94.42,0.09,2.66,1.33,0.92,0.95,47390.08,2096,5914.66,2646.31
(주)한화,000880,2018/12,11.93,5.45,3.73,8.61,88.07,94.26,0.07,4.03,1,0.44,0.53,53357.64,3898,2464.42,3062.84
(주)한화,000880,2019/12,11.21,2.26,1.28,2.94,88.79,95.74,0.06,1.73,1.3,0.79,0.81,45277.93,1199,2036.68,1929.82
(주)한화,000880,2020/12,12.24,3.22,1.68,3.72,87.76,95.83,0.04,2.15,1.95,0.84,0.85,40861.75,1607,3632.06,1705.24
(주)한화,000880,2021/12,13.52,3.34,1.7,3.71,86.48,94.18,0.05,2.13,1.47,0.84,0.79,40195.77,1417,3027.55,2338.19
(주)한화,000880,2022/12,15.21,7.39,3.04,8.27,84.79,94.99,0.09,3.74,1.77,1.63,1.1,39627.46,0,1065.16,1986.81
(주)한화갤러리아타임월드,027390,2011/12,79.23,19.8,8.21,12.93,20.77,71.48,5.43,8.11,0,-0.33,-0.28,21385.14,4358,6935.79,6099.69
(주)한화갤러리아타임월드,027390,2012/12,80.38,30.33,11.52,17.38,19.62,70.88,5.19,11.22,0,-0.95,-0.88,21230.67,6628,6020.02,6182.38
(주)한화갤러리아타임월드,027390,2013/12,80.51,9.78,3.32,4.87,19.49,71.33,5.02,2.91,0,-1.68,-1.29,20816.7,2095,6303.42,5968.6
(주)한화갤러리아타임월드,027390,2014/12,77.34,15.26,6.23,9.03,22.66,79.16,3.36,5.79,0,-1.31,-1.42,26710.91,4185,4185.26,5566.13
(주)한화갤러리아타임월드,027390,2015/12,77.07,5.04,1.85,3.02,22.93,90.76,4.33,1.25,0,-1.76,-1.55,28147.34,1444,6262.11,2600.12
(주)한화갤러리아타임월드,027390,2016/12,71.74,-6.55,-3.75,-7.09,28.26,104.32,4.5,-3.94,0,-0.32,-0.4,47462.46,-3163,-6425.34,-2049.62
(주)한화갤러리아타임월드,027390,2017/12,59.03,-3.23,-2.19,-4.39,40.97,102.2,2.57,-1.8,0,0.55,0.79,55115.97,-1810,1069.93,-1210.87
(주)한화갤러리아타임월드,027390,2018/12,55.68,2.87,2.03,4.14,44.32,99.77,2.1,2.33,0,0.42,0.59,55445.69,1619,-408.27,126.59
(주)한화갤러리아타임월드,027390,2019/12,83.84,-49.09,-17.47,-40.74,16.16,79.87,3.37,-17.02,0,1.19,0.79,23738.38,-11855,8961.16,4778.43
(주)허메스홀딩스,012400,2011/12,-0.66,-106.18,-27.66,-50.46,100.66,178.56,0,-20.78,0,12.54,15.23,312.06,-356,-115.32,-232.62
(주)현대그린푸드,005440,2011/12,14.32,5.4,3.19,3.99,85.68,94.34,0,2.19,0,-1.79,-5.02,8142.38,502,580.97,470.71
(주)현대그린푸드,005440,2012/12,14.55,4.41,3.46,4.43,85.45,95.35,0,2.53,0,-1.23,-4.19,11955.21,592,481.94,555.52
(주)현대그린푸드,005440,2013/12,14.11,3.98,3.28,4.17,85.89,95.92,0.01,2.45,0,-1.05,-3.89,13060.18,582,416.07,533.35
(주)현대그린푸드,005440,2014/12,14.03,3.88,3.48,4.37,85.97,96.02,0.01,2.65,0,-0.96,-4.04,13966.6,607,500.62,556.23
(주)현대그린푸드,005440,2015/12,14.61,3.87,3.85,4.79,85.39,95.8,0.02,2.97,0,-0.92,-4.49,15106.94,654,562.43,633.86
(주)현대그린푸드,005440,2016/12,14.57,3.65,3.76,4.65,85.43,96,0,3,0,-0.77,-4,15907.43,650,965.28,635.73
(주)현대그린푸드,005440,2017/12,14.9,6.84,6.46,7.94,85.1,96.69,0.01,5.51,0,-1.02,-5.07,15121.64,1157,701.66,500.61
(주)현대그린푸드,005440,2018/12,16.89,5.35,4.96,6.09,83.11,95.41,0,4.06,0,-1.01,-4.91,15502,927,696.31,711.01
(주)현대그린푸드,005440,2019/12,17.14,4,3.69,4.55,82.86,95.65,0.01,2.44,0,-1.41,-6.64,15789.76,706,802.39,686.25
(주)현대그린푸드,005440,2020/12,16.47,2.49,2.18,2.73,83.53,97.02,0.06,1.15,0,-1.21,-5.18,15480.39,432,437.95,461.81
(주)현대그린푸드,005440,2021/12,16.19,3.63,3.44,4.25,83.81,97.41,0.11,0.08,0,-3.57,-17.68,17104.65,695,895.11,442.64
(주)현대그린푸드,005440,2022/12,17.17,4.07,4.37,5.35,82.83,96.12,0.18,3.27,0,-1.05,-6.05,19692.32,897,709.98,763.52
(주)현대리바트,079430,2011/12,18.05,1.32,1.99,3.47,81.95,98.76,0.94,1.87,0,-0.08,-0.3,28571.72,388,477.79,482.79
(주)현대리바트,079430,2012/12,18.13,0.84,1.25,2.14,81.87,99.41,0.98,1.14,0,-0.07,-0.25,28106.71,243,929.15,165.8
(주)현대리바트,079430,2013/12,18.92,1.16,1.89,3.15,81.08,97.7,0.63,1.69,0,-0.13,-0.51,30462.21,362,1033.54,700.62
(주)현대리바트,079430,2014/12,21.12,3.63,6.9,11.14,78.88,94.57,1.4,6.56,0,-0.19,-0.9,36563.87,1361,1459.95,1984.82
(주)현대리바트,079430,2015/12,22.62,4.53,8.81,13.61,77.38,93.95,1.18,8.57,0,-0.13,-0.67,40305.04,1872,896.85,2438.23
(주)현대리바트,079430,2016/12,22.8,4.81,8.84,13.36,77.2,94.12,0.99,8.65,0,-0.11,-0.56,42373.75,2089,226.29,2493.02
(주)현대리바트,079430,2017/12,21.76,4.03,6.48,10.23,78.24,94.58,1,6.33,0,-0.09,-0.39,51164,2082,1262.64,2773.5
(주)현대리바트,079430,2018/12,16.8,2.79,5.47,8.55,83.2,96.54,0.83,5.27,0,-0.1,-0.55,64332.36,1832,153.15,2224.78
(주)현대리바트,079430,2019/12,17.09,1.6,2.76,4.32,82.91,98.11,0.59,2.67,0,-0.06,-0.27,59265.59,971,4421.1,1117.53
(주)현대리바트,079430,2020/12,17.94,1.83,3.24,5.32,82.06,97.45,0.55,3.28,0,0.02,0.1,66354.52,1238,5122.88,1693.88
(주)현대리바트,079430,2021/12,18.17,0.9,1.51,2.57,81.83,98.6,0.53,1.58,0,0.04,0.17,67495.46,617,-1082.37,948.3
(주)현대리바트,079430,2022/12,14.02,-3.39,-5.82,-10.75,85.98,101.87,0.56,-5.7,0,0.07,0.27,71254.6,-2463,-1976.6,-1329.77
(주)현대미포조선,010620,2011/12,10.57,5.46,3.53,6.25,89.43,91.57,0.05,1.85,0,-2.6,-3.85,208688.87,11631,-29142.49,17583.85
(주)현대미포조선,010620,2012/12,5.12,2.78,2.11,3.47,94.88,97.25,0.06,1.26,0,-1.08,-2.15,200164.24,5681,-18988.03,5497.8
(주)현대미포조선,010620,2013/12,-3.13,-5.39,-3.57,-5.92,103.13,105.9,0.02,-4.12,0,-0.73,-1.38,174351.99,-9592,2165.72,-10291.29
(주)현대미포조선,010620,2014/12,-20.66,-20.66,-13.26,-28.03,120.66,124.73,0,-13.71,0,-0.53,-0.86,168263.85,-35482,-12471.08,-41618.66
(주)현대미포조선,010620,2015/12,3.65,0.7,0.54,1.48,96.35,98.9,0,0.65,0,0.13,0.17,185089.21,1314,-14452.37,2032.46
(주)현대미포조선,010620,2016/12,8.52,1.17,0.86,2.09,91.48,95.24,0,1.16,0,0.38,0.51,172108.95,2017,-10436.31,8200.03
(주)현대미포조선,010620,2017/12,6.57,17.47,10.07,19.45,93.43,96.66,0,10.5,0,0.61,0.88,122067.32,21385,-1552.06,4079.28
(주)현대미포조선,010620,2018/12,5.28,3.65,2.41,3.88,94.72,97.85,0,2.48,0,0.1,0.19,120253.33,2202,-4928.47,2583.35
(주)현대미포조선,010620,2019/12,4.95,1.44,1.25,1.86,95.05,98.08,0,1.09,0,-0.17,-0.47,75095.82,1081,-2108.75,1439.65
(주)현대미포조선,010620,2020/12,3.38,-1.12,-0.89,-1.34,96.62,99.76,0,-0.93,0,-0.04,-0.12,69620.22,-779,5879.25,164.72
(주)현대미포조선,010620,2021/12,-4.82,-5.59,-4.31,-7.14,104.82,107.93,0,-4.68,0,-0.41,-0.93,71549.36,-4008,1150.7,-5672.01
(주)현대미포조선,010620,2022/12,-0.16,-1.12,-0.96,-1.94,100.16,103.2,0,-1.43,0,-0.47,-0.93,92528.77,-1041,3889.35,-2964.1
(주)현대백화점,069960,2011/12,80.01,27.37,8.15,13,19.99,74.61,3.11,8.25,0,0.43,0.26,41011.89,11513,7166.48,11455.4
(주)현대백화점,069960,2012/12,82.49,21.71,6.01,9.78,17.51,72.79,2.74,5.86,0,-0.72,-0.39,43845.89,9670,11066.13,11931.29
(주)현대백화점,069960,2013/12,83.42,20.29,5.71,9.06,16.58,74.19,2.57,5.39,0,-1.44,-0.84,48148.26,9926,10884,12426.1
(주)현대백화점,069960,2014/12,83.27,19.73,5.4,8.01,16.73,76.02,2.41,4.99,0,-1.93,-1.25,47903.11,9602,12705,11485.36
(주)현대백화점,069960,2015/12,82.54,15.67,4.4,6.49,17.46,78.94,2.83,4.24,0,-0.72,-0.51,51962.91,8348,6477.71,10941.13
(주)현대백화점,069960,2016/12,82.38,15.96,4.6,7.04,17.62,80.69,3.06,4.47,0,-0.53,-0.37,58566.06,9595,13479.22,11309.03
(주)현대백화점,069960,2017/12,82.83,14.68,4.1,6.12,17.17,80.67,2.87,3.99,0,-0.45,-0.32,58819.1,8953,12494.07,11371.21
(주)현대백화점,069960,2018/12,81.74,26.8,7.19,10.37,18.26,80.49,2.34,4.2,0,-13.56,-9.76,58800,16347,21549.34,11469.6
(주)현대백화점,069960,2019/12,81.89,14.12,3.52,5.19,18.11,82.58,1.96,3.46,0,-0.3,-0.2,59192.28,8706,15320.99,10314.22
(주)현대백화점,069960,2020/12,80.18,8.18,1.67,2.64,19.82,91.27,2.06,1.74,0,0.38,0.2,53202.26,4596,11184.22,4646.69
(주)현대백화점,069960,2021/12,81.12,10.06,2.32,3.85,18.88,87.68,2.25,2.38,0,0.28,0.15,64611.24,6947,17478.82,7958.73
(주)현대백화점,069960,2022/12,82.34,9.72,2.23,3.93,17.66,84.77,1.86,2.48,0,1.18,0.58,70749.59,7361,13135.18,10777.11
(주)현대퓨처넷,126560,2011/12,49.99,33.1,2.95,3.67,50.01,81.04,0.42,1.61,0,-16.58,-6.77,353.58,149,177.76,87.5
(주)현대퓨처넷,126560,2012/12,53.43,59.44,6.06,6.81,46.57,75.38,0.35,2.33,0,-46.48,-34.15,385.33,292,292.24,94.87
(주)현대퓨처넷,126560,2013/12,48.68,60.78,6.27,6.52,51.32,83.35,0.61,1.74,0,-52.05,-118.55,383.46,233,288.22,63.84
(주)현대퓨처넷,126560,2014/12,48.34,32.48,3.29,3.39,51.66,78.95,0.65,1.74,0,-19.34,-51.99,334.15,126,151.23,70.32
(주)현대퓨처넷,126560,2015/12,45.12,24.95,2.51,2.57,54.88,85.91,0.79,1.12,0,-16.05,-60.27,389.23,97,128.16,54.83
(주)현대퓨처넷,126560,2016/12,39,9.99,1.71,1.83,61,85.97,0.26,1.59,0,-0.8,-1.9,874.91,87,208.52,122.78
(주)현대퓨처넷,126560,2017/12,41.56,15.59,6.02,6.6,58.44,82.29,0.2,5.26,0,-2.37,-8.56,2408.48,385,696.78,426.65
(주)현대퓨처넷,126560,2018/12,40.22,13,4.75,5.18,59.78,83.08,0.29,3.93,0,-2.62,-9.77,2403.77,320,478.82,406.72
(주)현대퓨처넷,126560,2019/12,38.58,13.74,4.75,5.18,61.42,85.27,0.23,4.05,0,-2.36,-8.47,2389.81,336,621.69,352.06
(주)현대퓨처넷,126560,2020/12,37.13,-10.41,-2.94,-3.32,62.87,87.1,0.25,-3.53,0,-2.41,-5.19,2011.74,-215,215.59,259.5
(주)현대퓨처넷,126560,2021/12,17.56,277.43,10.93,12.71,82.44,106.84,0.21,10.79,0,-1.78,-0.98,300.33,854,-96.32,-20.56
(주)현대퓨처넷,126560,2022/12,21.54,-18.22,-1.19,-1.3,78.46,97.38,0.19,-1.25,0,-0.73,-0.78,495.8,-91,-918.23,12.99
(주)현대홈쇼핑,057050,2011/12,96.99,20.03,14.05,18.53,3.01,78.82,23.9,10.86,0,-5.76,-13.2,59286.92,11874,11482.99,12689.55
(주)현대홈쇼핑,057050,2012/12,97.95,13.67,8.64,11.51,2.05,79.9,27.05,6.64,0,-3.57,-7.99,63374.05,8664,9423.77,12735.96
(주)현대홈쇼핑,057050,2013/12,98.14,24.44,14.29,18.36,1.86,81.9,28.7,12.78,0,-3.14,-6.85,66655.2,16290,7485.97,12064.49
(주)현대홈쇼핑,057050,2014/12,94.36,17.04,9.92,12.22,5.64,83.28,27.45,8.57,0,-2.78,-7.24,72324.31,12331,8320.47,12094.87
(주)현대홈쇼핑,057050,2015/12,92.11,10.93,6.33,7.77,7.89,87.57,28.63,4.76,0,-3.07,-8.46,74230.05,8220,7902.3,9227.12
(주)현대홈쇼핑,057050,2016/12,90.94,10.75,6.35,8.09,9.06,86.24,28.02,5.01,0,-2.57,-6.19,80111.64,8730,10751.64,11023.77
(주)현대홈쇼핑,057050,2017/12,88.2,8.6,5.17,6.54,11.8,85.33,26.52,3.83,0,-2.47,-6.34,85153.42,7512,6140.48,12495.32
(주)현대홈쇼핑,057050,2018/12,73.58,8.2,4.68,5.72,26.42,86.09,29.41,3.38,0,-2.48,-7.09,81121.15,6829,3757.1,11287.26
(주)현대홈쇼핑,057050,2019/12,72.92,5.71,3.42,4.1,27.08,85.4,28.24,2.51,0,-1.64,-5.47,85868.07,5034,6901.09,12535.85
(주)현대홈쇼핑,057050,2020/12,71.03,5.92,3.62,4.4,28.97,85.65,27.1,2.78,0,-1.5,-4.77,90415.87,5597,13256.92,12977.36
(주)현대홈쇼핑,057050,2021/12,71.51,4.14,2.49,3.01,28.49,87.6,29.35,1.58,0,-1.6,-5.2,90033.64,3910,7466.01,11161.18
(주)현대홈쇼핑,057050,2022/12,70.07,6.13,3.74,4.43,29.93,89.77,29.73,2.94,0,-1.37,-5.09,91802.94,5898,8.97,9392.7
(주)혜인,003010,2011/12,18.57,1.78,1.78,2.96,81.43,99.65,0.14,2.38,0,0.59,1.5,15357.42,311,650.31,423.66
(주)혜인,003010,2012/12,12.47,-5.03,-4.52,-8.96,87.53,101.34,0.25,-3.27,0,1.29,2.53,15793.41,-900,-2863.92,-211.32
(주)혜인,003010,2013/12,15.03,-1.73,-1.59,-3.58,84.97,98.56,0.34,-0.05,0,1.61,2.78,16614.72,-329,2263.33,238.82
(주)혜인,003010,2014/12,18.09,0.21,0.2,0.45,81.91,95.11,0.18,1.91,0,1.82,3.02,16854.91,40,-1550.09,824.2
(주)혜인,003010,2015/12,16.35,-3.93,-3.41,-8.37,83.65,97.6,0.09,-1.93,0,1.62,2.51,15898.84,-706,2372.53,381.38
(주)혜인,003010,2016/12,15.38,0.34,0.32,0.79,84.62,97.42,0.1,1.42,0,1.15,1.84,16492.45,64,-81.57,426.14
(주)혜인,003010,2017/12,14.02,1.57,1.63,3.98,85.98,98.4,0.1,3.36,0,1.62,2.92,18458.38,327,-1718.45,296.2
(주)혜인,003010,2018/12,16.03,-0.22,-0.21,-0.5,83.97,97.11,0.1,1.41,0,1.67,2.78,16942.22,-41,222.8,489.91
(주)혜인,003010,2019/12,15.37,1.95,2.3,5.27,84.63,95.22,0.05,4.1,0,1.55,3.2,20450.41,451,2095.9,978.15
(주)혜인,003010,2020/12,15.71,2.49,2.55,5.38,84.29,95.78,0.05,3.65,0,1.08,2.08,17112.03,499,1531.79,721.42
(주)혜인,003010,2021/12,17.06,2.78,2.85,5.47,82.94,95.45,0.05,3.18,0,0.33,0.69,16232.19,533,1880.36,738.76
(주)혜인,003010,2022/12,15.96,-1.17,-0.95,-1.93,84.04,98.49,0.05,-0.38,0,0.69,1.14,14004.02,-193,515.05,210.99
(주)호텔신라,008770,2011/12,0,3.18,4.39,9.62,0,94.56,0.32,5.41,0,0.76,1.88,44108.83,1425,422.62,2400.82
(주)호텔신라,008770,2012/12,0,4.63,6.95,15.78,0,94.1,0.46,7.6,0,0.45,1.16,54743.45,2576,3579.94,3231.37
(주)호텔신라,008770,2013/12,0,0.62,0.87,2.07,0,96.11,0.48,1.28,0,0.29,0.71,56877.23,358,3890.49,2211.78
(주)호텔신라,008770,2014/12,0,4.03,6.28,15.55,0,93.75,0.6,6.78,0,0.34,0.84,69884.72,2864,3866.12,4366
(주)호텔신라,008770,2015/12,0,2.93,3.98,10.08,0,95.2,0.63,4.75,0,0.58,1.27,69555.76,2069,4879.5,3338.1
(주)호텔신라,008770,2016/12,0,1.28,1.91,4.98,0,96.42,0.5,2.63,0,0.49,1.18,78878.19,1060,3731.42,2826.5
(주)호텔신라,008770,2017/12,0,0.66,1.04,2.85,0,97.04,0.31,1.64,0,0.38,0.94,84074.52,589,6409.02,2485.65
(주)호텔신라,008770,2018/12,0,2.54,4.11,11.22,0,94.43,0.32,4.27,0,0.1,0.26,91098.51,2445,2340.26,5071.77
(주)호텔신라,008770,2019/12,0,2.95,5.07,14.61,0,93.77,0.36,5.61,0,0.32,0.82,114193.44,3558,9118.21,7110.7
(주)호텔신라,008770,2020/12,0,-10.73,-10.96,-36.45,0,106.25,0.19,-10.2,0,0.64,1.08,70360.57,-7980,-1656.41,-4400.37
(주)호텔신라,008770,2021/12,0,-0.29,-0.42,-1.54,0,97.32,0.06,0.4,0,0.56,1.12,84476.94,-257,-595.77,2264.21
(주)호텔신라,008770,2022/12,0,-2.01,-3.77,-15.7,0,99.15,0.07,-3.01,0,0.39,0.99,106649.61,-2264,2176.09,902.12
(주)화승알앤에이,378850,2021/12,,,,,,,,,,,,,,,
(주)화승알앤에이,378850,2022/12,13.75,1.93,3.21,13.69,86.25,98.06,0.01,5.08,0,1.12,2.44,34603.27,668,1637.7,669.67
(주)화승엔터프라이즈,241590,2015/12,,,,,,,,,,,,,,,
(주)화승엔터프라이즈,241590,2016/12,0,96.4,17.98,18.1,0,2.69,0.11,17.86,0,-21.91,-17.2,1609.78,1560,83.88,1566.45
(주)화승엔터프라이즈,241590,2017/12,0,94.59,17.91,18.48,0,2.81,0,17.35,0,-32.03,-18.4,1587.04,1493,-218.09,1542.42
(주)화승엔터프라이즈,241590,2018/12,0,64.1,1.23,1.33,0,27.04,0,0.94,0,-20.18,-3.63,78.41,50,-26.36,57.2
(주)화승엔터프라이즈,241590,2019/12,0,74.73,2.62,3.02,0,27.31,0,2.43,0,-7.89,-1.39,134.81,100.7,-60.98,97.99
(주)화승엔터프라이즈,241590,2020/12,0,11.01,0.14,0.16,0,72.54,0,-0.3,0,-12.87,-3.88,65.26,7,38.93,17.92
(주)화승엔터프라이즈,241590,2021/12,0,97.45,1.22,1.33,0,63.4,0,0.64,0,-28.83,-6.67,80.01,78,63.98,29.28
(주)화승엔터프라이즈,241590,2022/12,0,160.74,2.79,2.99,0,45.31,0,1.54,0,-27,-18.3,110.55,178,465.87,60.46
(주)화승인더스트리,006060,2011/12,10.62,2.6,2.39,5.19,89.38,96.9,0.06,3.05,0,0.72,1.22,47404.39,124,-863.73,2168.47
(주)화승인더스트리,006060,2012/12,10.9,1.29,1.03,2.28,89.1,96.74,0.08,1.86,0,1.03,1.51,42184.01,55,2187.34,1376.38
(주)화승인더스트리,006060,2013/12,5.17,-5.66,-4.26,-9.63,94.83,100.95,0.04,-2.97,0,1.58,2.32,3929.24,-224,-25.79,-37.19
(주)화승인더스트리,006060,2014/12,5.65,-0.32,-0.23,-0.6,94.35,100.38,0.04,1.14,0,1.75,2.23,4098.13,-13,-81.33,-15.76
(주)화승인더스트리,006060,2015/12,5.11,3.41,6.3,17.47,94.89,97.78,0.02,7.56,0,0.68,1.98,11410.16,392,354.32,253.26
(주)화승인더스트리,006060,2016/12,4.97,12.81,24.83,58.75,95.03,96.83,0.03,25.9,0,0.54,1.85,14991.46,1933,195.43,475.8
(주)화승인더스트리,006060,2017/12,4.25,3.58,6.84,14.72,95.75,97.76,0.07,7.77,0,0.49,1.75,17576.05,636,364.85,393.98
(주)화승인더스트리,006060,2018/12,3.57,2.87,5.18,11.38,96.43,98.48,0.09,5.85,0,0.37,1.23,14624.4,423,28.96,222.11
(주)화승인더스트리,006060,2019/12,3.33,1.74,4.61,10.46,96.67,97.58,0.04,4.72,0,0.04,0.19,18895.9,338,401.25,456.97
(주)화승인더스트리,006060,2020/12,3.12,1.68,3.89,8.37,96.88,97.75,0.03,3.86,0,-0.01,-0.04,16746.18,291,388.12,377.07
(주)화승인더스트리,006060,2021/12,3.23,1.87,3.95,8.05,96.77,97.83,0.05,3.77,0,-0.08,-0.35,15030.74,294,299.31,325.98
(주)화승인더스트리,006060,2022/12,3.08,1.82,5.84,11.59,96.92,97.72,0.04,5.76,0,-0.02,-0.16,22231.59,438,456.53,506.95
(주)화승코퍼레이션,013520,2011/12,13.87,1.51,1.75,4.33,86.13,99.16,0.04,2.97,1.78,1.04,2.04,97708.41,1602,2282.22,2646.75
(주)화승코퍼레이션,013520,2012/12,14.76,0.94,1.09,2.76,85.24,97.35,0.04,2.74,1.82,1.41,2.73,102410.57,1047,-282.65,2715.91
(주)화승코퍼레이션,013520,2013/12,16.01,0.3,0.33,0.87,83.99,97.23,0.07,1.6,2.18,1.18,2.05,101512.89,334,3044.7,2812.2
(주)화승코퍼레이션,013520,2014/12,17.91,2.3,2.42,6.89,82.09,97.83,0.04,3.94,0,1.44,2.35,102725.21,2558,2353.03,2232.43
(주)화승코퍼레이션,013520,2015/12,18.55,11.33,11.14,31.21,81.45,97.4,0.05,12.39,0,1.27,1.94,104984.22,12892,7530.72,2725.69
(주)화승코퍼레이션,013520,2016/12,17.47,7.59,7.3,18.75,82.53,97.73,0.09,8.54,0,1.28,2.03,117293,9652,8036.65,2656.81
(주)화승코퍼레이션,013520,2017/12,16.89,-5.12,-4.78,-12.19,83.11,99.6,0.1,-3.69,0,1.21,1.8,111269.62,-615,4076.14,449.25
(주)화승코퍼레이션,013520,2018/12,16.31,-4.48,-4.78,-13.41,83.69,98.41,0.07,-3.26,0,1.51,2.36,11302.6,-534,-113.18,179.74
(주)화승코퍼레이션,013520,2019/12,16.42,2.75,3.05,8.63,83.58,97.72,0.06,4.56,0,1.37,2.34,11589.08,336,672.22,264.31
(주)화승코퍼레이션,013520,2020/12,12.31,-5.18,-4.65,-13.47,87.69,102.26,0.07,-3.39,0,1.33,1.92,9724.53,-531,406.62,-219.72
(주)화승코퍼레이션,013520,2021/12,-23.81,-47.35,-7.36,-19.57,123.81,157.37,0,-6.84,0,2,0.83,1458.99,-781,-410.05,-836.98
(주)화승코퍼레이션,013520,2022/12,26.73,6.12,2.22,4.29,73.27,94.29,0,3.53,0,3.5,2.71,2307.97,159,75.18,131.83
(주)화신,010690,2011/12,12.8,8.73,12.69,17.97,87.2,94.81,0.01,11.62,0.26,-0.77,-3.64,16358.31,1427,1626.19,1661.44
(주)화신,010690,2012/12,13,4.51,6.33,8.91,87,93.92,0.02,4.67,0.24,-1.24,-5.72,17519,793,624.79,1065.49
(주)화신,010690,2013/12,13.88,6.12,8.48,11.99,86.12,95.17,0.01,6.58,0.25,-1.4,-6.48,19023.96,1171,-107.6,918.89
(주)화신,010690,2014/12,11.64,11.79,11.89,18.04,88.36,98.69,0.01,12.07,0.29,0.18,0.53,17136.65,2032,1143.1,224.21
(주)화신,010690,2015/12,11.6,6.9,6.27,9.49,88.4,99.03,0.02,6.61,0.34,0.38,1.03,17089.44,1185,906.89,166.29
(주)화신,010690,2016/12,12.54,7.22,5.96,9.01,87.46,98.39,0.03,6.37,0.47,0.49,1.22,15777.09,1145,1343.65,253.57
