회사명,거래소코드,회계년도,총자본증가율(IFRS),유형자산증가율(IFRS),투자부동산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),자기자본증가율(IFRS),매출액증가율(IFRS),순이익증가율(IFRS),정상영업이익증가율(IFRS)
(주)오이솔루션,138080,2011/12,69,226.33,0,115,57.33,102.3,25.38,35.6,11.52,15.21
(주)오이솔루션,138080,2012/12,9.73,5.65,0,2.91,12.1,-27.04,-37.01,40.24,45.7,55.25
(주)오이솔루션,138080,2013/12,38.14,91.99,0,104.15,17.13,25.9,65.44,-9.23,36.89,17.66
(주)오이솔루션,138080,2014/12,23.52,80.93,0,60.04,3.26,38.09,184.96,18.18,59.23,33.41
(주)오이솔루션,138080,2015/12,6.51,-0.43,0,2.57,9.9,-4.17,0.81,-16.94,-84.08,-98.08
(주)오이솔루션,138080,2016/12,21.21,12.7,0,13,27.8,38.69,11.45,34.12,235.48,2112.11
(주)오이솔루션,138080,2017/12,5.95,-1.07,0,5.07,6.57,6.67,21.33,-3.84,0,0
(주)오이솔루션,138080,2018/12,3.4,2.78,0,7.89,0.26,4.78,1.52,6.36,0,0
(주)오이솔루션,138080,2019/12,86.86,-3.08,0,10.53,144.31,22.71,108.98,158.26,1680.82,16064.47
(주)오이솔루션,138080,2020/12,5.39,32.2,0,40.16,-6.45,-7.17,5.53,-50.93,-74,-87.59
(주)오이솔루션,138080,2021/12,3.43,0.22,0,43.92,-17.23,48.26,8.04,-4.35,13.85,-67.79
(주)오이솔루션,138080,2022/12,-6.79,-5.67,0,-7.15,-6.46,13.85,-6.97,-22.02,0,0
(주)오킨스전자,080580,2011/12,,,,,,,,,,
(주)오킨스전자,080580,2012/12,0,0,0,0,0,0,0,0,0,0
(주)오킨스전자,080580,2013/12,6.02,20.22,0,10.94,-3.23,21.57,-3.7,-3.61,-11.69,-39.18
(주)오킨스전자,080580,2014/12,36.98,22.46,-1.19,16.28,81.63,60.86,86.61,31.24,299.83,184.45
(주)오킨스전자,080580,2015/12,-10.84,7.64,-1.61,10.01,-39.63,-15.75,-14.51,-15.65,0,0
(주)오킨스전자,080580,2016/12,-0.09,-12.42,455.73,-12.42,30.93,-2.16,-22.32,-35.24,0,0
(주)오킨스전자,080580,2017/12,-0.29,-10.25,-1.82,-5.93,9.19,12.77,-1.32,59.03,0,0
(주)오킨스전자,080580,2018/12,-13.8,-7.22,-1.8,-4.65,-27.07,-1.77,-1.05,-14.16,0,210.82
(주)오킨스전자,080580,2019/12,12.39,9.68,0,8.35,20.03,13.23,10.81,14.95,218.19,34.44
(주)오킨스전자,080580,2020/12,7.18,0.54,0,15.44,-6.96,0.21,20.13,17.81,40.71,-33
(주)오킨스전자,080580,2021/12,32.35,7.38,0,7.77,84.56,8.59,15.94,33.69,124.29,166.73
(주)오킨스전자,080580,2022/12,6.56,21.16,0,17.27,-6.73,18.82,-7.2,9.54,39.99,3.43
(주)오텍,067170,2011/12,19.81,-0.83,0,50.91,-27.09,28.69,8.1,-2.24,-58.16,-56.55
(주)오텍,067170,2012/12,2.69,-1.49,0,2.72,2.61,-3.87,7.19,30.85,-49.08,59.86
(주)오텍,067170,2013/12,47.9,-0.8,0,52.21,34.42,42.71,73.87,-3.91,-34.54,-32.52
(주)오텍,067170,2014/12,9.29,2.55,0,0.46,40.53,-40.37,0.58,36.17,194.49,62.33
(주)오텍,067170,2015/12,-1.86,-18.55,0,-2.36,-0.6,65.26,1.34,2.91,91.15,-30.52
(주)오텍,067170,2016/12,17.78,1.02,0,28.65,-9.21,-44.47,27.45,13.97,369.62,7.19
(주)오텍,067170,2017/12,15.39,-3.59,0,11.44,29.28,-6.27,23.21,-1.25,85.4,77.7
(주)오텍,067170,2018/12,11.58,-1.9,0,8.26,21.65,-16.01,12.29,-10.23,-23.03,-53
(주)오텍,067170,2019/12,-1.33,-1.41,0,6.41,-22.25,57.24,3.06,-6.67,-28.37,-26.07
(주)오텍,067170,2020/12,7.6,1.52,0,1.62,29.7,-33.57,2.6,34.21,-54.73,203.6
(주)오텍,067170,2021/12,5.4,2.42,0,3.24,11.64,184.82,-1.97,-25.31,0,0
(주)오텍,067170,2022/12,-17.05,5.09,0,-13.73,-25.95,12.07,-21.18,14.55,0,0
(주)오파스넷,173130,2011/12,,,,,,,,,,
(주)오파스넷,173130,2012/12,,,,,,,,,,
(주)오파스넷,173130,2013/12,,,,,,,,,,
(주)오파스넷,173130,2014/12,,,,,,,,,,
(주)오파스넷,173130,2015/12,,,,,,,,,,
(주)오파스넷,173130,2016/12,0,0,0,0,0,0,0,0,0,0
(주)오파스넷,173130,2017/12,15.75,-42.2,0,16,15.72,62.56,26.38,-0.32,47.73,-16.77
(주)오파스넷,173130,2018/12,51.61,387.97,0,40.28,52.8,21.3,81.68,10.74,-25.68,-11.57
(주)오파스넷,173130,2019/12,27.53,397.72,0,124.01,18.22,142.78,-41.52,31.7,0,-0.43
(주)오파스넷,173130,2020/12,-22.55,-28.46,0,9.29,-28.37,-33.35,27.8,7.51,0,100.11
(주)오파스넷,173130,2021/12,51.04,-7.22,0,8.49,62.9,119.68,28.57,8.68,4.24,-5.14
(주)오파스넷,173130,2022/12,55.13,1.47,0,59.16,54.38,186.15,21.74,39.83,-3.25,46.49
(주)오픈베이스,049480,2011/12,0.94,9.07,0,-13.13,11.99,-76.67,0.47,-27.55,0,22.82
(주)오픈베이스,049480,2012/12,1.35,1208.13,0,39.89,-22.13,-21.95,10.6,-14.46,1161.78,-68.61
(주)오픈베이스,049480,2013/12,56.99,0.09,0,100.86,8.96,47.18,5.96,7,53.41,315.12
(주)오픈베이스,049480,2014/12,-4.35,-4.15,0,-4.89,-3.24,18.48,5.38,-1.74,-17.62,-6.94
(주)오픈베이스,049480,2015/12,4.53,-3.44,0,-1.6,16.69,38.6,3.4,13.78,-15.31,-11.84
(주)오픈베이스,049480,2016/12,-4.45,1.62,0,-1.45,-9.47,-15.7,5.24,-2.24,6,7.26
(주)오픈베이스,049480,2017/12,-4.35,-4.33,0,-2.78,-7.2,-49.43,7.41,-9.36,70.61,-63.78
(주)오픈베이스,049480,2018/12,-0.24,-3.03,0,-1.03,1.25,32.55,3.89,4.24,-61.87,48.9
(주)오픈베이스,049480,2019/12,4.95,-1.92,0,0.33,13.55,30.82,1.43,19.43,8.07,-9.27
(주)오픈베이스,049480,2020/12,4.32,-1.68,0,2.23,7.76,52.33,3.45,12.38,40.47,82.8
(주)오픈베이스,049480,2021/12,14.69,-2.14,0,0.06,37.56,38.21,6.13,23.63,49.75,40.51
(주)오픈베이스,049480,2022/12,-7,3.61,-2.11,4.56,-20.13,-44.06,5.91,25.32,9.9,19.96
(주)오하임아이엔티,309930,2018/12,,,,,,,,,,
(주)오하임아이엔티,309930,2019/12,,,,,,,,,,
(주)오하임아이엔티,309930,2020/12,0,0,0,0,0,0,0,0,0,0
(주)오하임아이엔티,309930,2021/12,34.73,122.42,0,185.51,12.52,31.95,25.52,16.27,1990.74,-8.59
(주)오하임아이엔티,309930,2022/12,4.64,-28.73,0,14.06,1.13,19.58,7.55,0.25,-59.19,-56.56
(주)옵투스제약,131030,2011/12,,,,,,,,,,
(주)옵투스제약,131030,2012/12,,,,,,,,,,
(주)옵투스제약,131030,2013/12,0,0,0,0,0,0,0,0,0,0
(주)옵투스제약,131030,2014/12,25.1,13.24,0,27.3,23.62,25.24,25.78,21.29,567.85,34.55
(주)옵투스제약,131030,2015/12,8.53,19.04,0,14.78,4.19,13.09,15.92,18.4,8.19,12.91
(주)옵투스제약,131030,2016/12,14.64,-4.05,0,-12.82,35.59,4.08,14.92,15.98,11.63,10.29
(주)옵투스제약,131030,2017/12,12.79,-6.54,0,0.79,18.68,14.22,15.01,11.38,12.03,10.85
(주)옵투스제약,131030,2018/12,9.87,-9.73,0,19.47,5.87,7.44,9.64,-0.37,-22.33,-15.06
(주)옵투스제약,131030,2019/12,14.5,5.35,0,-8.79,25.44,16.73,13.54,21.8,45.92,41.75
(주)옵투스제약,131030,2020/12,9.19,17.1,0,20.31,5.38,15.95,10.34,0.64,-1.31,2.1
(주)옵투스제약,131030,2021/12,7.81,36.97,0,34.43,-2.58,45.09,6.85,-5.77,-31.33,-32.47
(주)옵투스제약,131030,2022/12,-2.71,12.96,0,11.9,-10.58,18.7,-2.01,2.34,-49.33,-49.79
(주)옵트론텍,082210,2011/12,1.99,2.49,-1.57,4.98,-3.08,-4.37,20.07,-1.74,149.94,28.28
(주)옵트론텍,082210,2012/12,12.96,49.9,0,11.01,16.53,4.81,29.63,65.88,74.9,94.4
(주)옵트론텍,082210,2013/12,14.55,36.94,0,28.4,-9.66,51.39,21.76,27.45,32.54,26.79
(주)옵트론텍,082210,2014/12,9.23,-15.42,0,10.59,5.84,-12.6,-19.4,-61.98,0,0
(주)옵트론텍,082210,2015/12,-4.21,-7.55,0.66,-8.18,6.11,8.3,-12.19,86.89,0,0
(주)옵트론텍,082210,2016/12,-1.03,-2.35,-10.7,-0.09,-3.12,3.76,18.44,-0.88,0,303.62
(주)옵트론텍,082210,2017/12,5.16,-6.89,-10.36,-0.71,18.77,-22.13,16.43,23.19,-49.36,33.65
(주)옵트론텍,082210,2018/12,7.57,-10.39,42.45,5.35,11.87,-26.28,5.66,-14.12,59.64,-40.01
(주)옵트론텍,082210,2019/12,4.15,7.9,-1.63,2.9,6.43,10.01,5.66,27.25,-29.08,67.26
(주)옵트론텍,082210,2020/12,1.18,-7.01,6.9,6.31,-7.87,-19.02,-8.5,-14.43,0,0
(주)옵트론텍,082210,2021/12,6.31,-7.18,-9.02,7.69,3.5,-22.67,-15.39,-21.02,0,0
(주)옵트론텍,082210,2022/12,-30.16,-38.87,-1.7,-13,-66.52,-42.07,-72.76,-28.6,0,0
(주)옵티코어,380540,2018/12,,,,,,,,,,
(주)옵티코어,380540,2019/12,,,,,,,,,,
(주)옵티코어,380540,2020/12,0,0,0,0,0,0,0,0,0,0
(주)옵티코어,380540,2021/12,83.74,190.89,0,198.66,55.38,59.19,146.41,106.67,0,0
(주)옵티코어,380540,2022/12,33.5,29.32,0,28.78,35.74,22.55,332.32,-27.45,0,0
(주)옵티팜,153710,2013/12,,,,,,,,,,
(주)옵티팜,153710,2014/12,0,0,0,0,0,0,0,0,0,0
(주)옵티팜,153710,2015/12,-8.65,-4.85,0,-10.44,3.38,-24.22,24.48,-1.21,0,0
(주)옵티팜,153710,2016/12,18.17,-5.43,0,-5.61,156.78,4.18,214.3,25.83,0,0
(주)옵티팜,153710,2017/12,-3.55,-0.16,0,-0.31,-10.5,28.33,-5.27,-3.61,0,0
(주)옵티팜,153710,2018/12,114.87,-3.57,0,-2.73,395.53,-12.61,177.16,0.73,0,0
(주)옵티팜,153710,2019/12,-2.16,1.06,0,0.62,-3.46,-7.39,0.46,-2.19,0,0
(주)옵티팜,153710,2020/12,-0.96,1.08,0,14.3,-8.41,6.4,-5.14,-4.45,0,0
(주)옵티팜,153710,2021/12,-0.37,2.07,0,-2.2,0.74,47.33,-8.36,9.29,0,0
(주)옵티팜,153710,2022/12,0.03,30.27,0,28.32,-16.7,4.06,-6.28,12.27,0,0
(주)와이더플래닛,321820,2014/12,,,,,,,,,,
(주)와이더플래닛,321820,2015/12,,,,,,,,,,
(주)와이더플래닛,321820,2016/12,,,,,,,,,,
(주)와이더플래닛,321820,2017/12,,,,,,,,,,
(주)와이더플래닛,321820,2018/12,,,,,,,,,,
(주)와이더플래닛,321820,2019/12,0,0,0,0,0,0,0,0,0,0
(주)와이더플래닛,321820,2020/12,-43.05,-33.78,0,-16.17,-56.86,0,0,-18.61,0,0
(주)와이더플래닛,321820,2021/12,761.79,109.55,0,322.46,1200.28,0,0,4.15,0,0
(주)와이더플래닛,321820,2022/12,-19.77,-16.32,0,-30.67,-16.24,0,-80,-14.54,0,0
(주)와이비엠넷,057030,2011/12,-0.25,-6.94,0,-5.45,4.52,32.57,-1.44,-1.41,-31.63,-32.29
(주)와이비엠넷,057030,2012/12,14.43,382.55,0,38.29,-5.38,168.44,21.65,-6.86,-44.9,-64.77
(주)와이비엠넷,057030,2013/12,0.75,-5.47,0,-9.61,13.33,4.6,-0.31,-11.98,5.04,-21.11
(주)와이비엠넷,057030,2014/12,-6.98,-5.67,0,-6.57,-7.38,-6.23,-3.13,-12.58,-68.76,-20.23
(주)와이비엠넷,057030,2015/12,1.94,-4.79,0,4.28,-0.35,-4.17,-2.11,-10.08,85.16,16.64
(주)와이비엠넷,057030,2016/12,-12.05,6.27,0,4.85,-29.31,-10.49,-17.12,-0.27,0,16.84
(주)와이비엠넷,057030,2017/12,1.32,-1.66,0,-8.43,16.1,-20.75,-13.62,-8,0,-51.42
(주)와이비엠넷,057030,2018/12,-2.34,-3.07,0,-3.4,-1.07,-27.69,-2.36,2.66,0,-13.46
(주)와이비엠넷,057030,2019/12,-2.04,-16.58,0,2.79,-7.67,-9.65,0.17,-4.04,342.84,160.78
(주)와이비엠넷,057030,2020/12,0.91,-6.43,-1.66,-4.66,8.14,-36.82,-4.04,-12.44,0,0
(주)와이비엠넷,057030,2021/12,8.89,-47.04,259.75,23.98,-8.41,-22.92,6.25,10.89,0,0
(주)와이비엠넷,057030,2022/12,6.08,4.74,-1.8,-13.05,35.76,-33.91,14.97,7.25,198.05,29.98
(주)와이솔,122990,2011/12,57.43,99.38,0,70.6,48.38,35.93,29.03,39.8,-14.53,-2.14
(주)와이솔,122990,2012/12,19.66,63.49,0,42.3,1.76,-22.05,28.45,2.32,39.88,36.25
(주)와이솔,122990,2013/12,32.53,21.09,0,15.01,51.89,138.79,41.9,57.57,1.3,-5.75
(주)와이솔,122990,2014/12,35.3,16.8,0,21.23,47.08,62.14,15.04,36.56,16.71,-34.21
(주)와이솔,122990,2015/12,24.64,15.38,0,16.18,30.48,-25.41,46.24,48.11,97.02,175.87
(주)와이솔,122990,2016/12,4.22,16.32,0,17.12,-3.7,-13.31,12.4,1.91,-21.41,-13.39
(주)와이솔,122990,2017/12,7.77,25.16,0,25.14,-5.2,-31.65,34.46,5.09,52.82,73.92
(주)와이솔,122990,2018/12,1.49,26.57,0,28.08,-24.74,2.36,13.17,-14.3,-5.25,-15.46
(주)와이솔,122990,2019/12,11.32,1.84,-25.31,-1.19,32.32,-15.84,24.57,-28.83,-77.37,-44.54
(주)와이솔,122990,2020/12,-4.65,-6.71,-4.29,-6.81,-1.94,16.14,-0.6,0.24,-38.07,-29.82
(주)와이솔,122990,2021/12,7.92,-5.84,0,-8.55,27.55,93,7.66,1.94,524.78,-86.96
(주)와이솔,122990,2022/12,-3.95,-9.39,0,12.04,-17.61,-22.11,-3.8,-19.26,0,0
(주)와이어블,065530,2011/12,25.88,5.99,0,13.85,55.27,0,6.51,18.31,101.68,15.85
(주)와이어블,065530,2012/12,23.4,5.25,0,2.18,61.41,0,14.58,23.17,66.77,14.72
(주)와이어블,065530,2013/12,0.05,21.41,0,19.48,-22,0,12.05,-19.87,-2.85,10.77
(주)와이어블,065530,2014/12,14.05,16.4,0,11.69,18.15,0,16.92,54.05,54.52,86.41
(주)와이어블,065530,2015/12,-12.64,-10.06,0,-9.98,-17.01,0,7.59,-27.11,-43.94,-42.41
(주)와이어블,065530,2016/12,-23.3,-13.77,0,-13.75,-40.3,0,1.62,-22.36,-16.03,-15.47
(주)와이어블,065530,2017/12,-11.84,-13.8,0,-13.94,-6.42,0,-4.25,-11.46,-39.9,-44.36
(주)와이어블,065530,2018/12,-3.53,0.76,0,-1.26,-8.88,0,-8.4,-20.66,-75.62,-62.84
(주)와이어블,065530,2019/12,14.42,3.41,0,-0.46,52.58,0,0.08,30.84,106.14,67.8
(주)와이어블,065530,2020/12,-2.92,-7.34,0,-6.43,2.96,0,1.49,3.11,45.42,27.76
(주)와이어블,065530,2021/12,-3.36,-7.11,0,-4.66,-1.39,0,6.45,-11.76,-16.53,-16.76
(주)와이어블,065530,2022/12,-10.63,-3.99,0,-2.44,-22.67,0,0.12,-18.11,-3.12,-7.59
(주)와이엔텍,067900,2011/12,-0.16,-1.59,13.78,-1.85,11.46,-0.79,6.84,26.15,23.94,32.95
(주)와이엔텍,067900,2012/12,0.75,-1.89,-4.69,-1.31,13.17,-4.31,6.58,7.12,8.13,1.23
(주)와이엔텍,067900,2013/12,13.16,19.06,-4.92,17.83,-11.48,-95.08,6.64,-16.67,14.4,-0.12
(주)와이엔텍,067900,2014/12,6.13,14.08,-5.17,12.03,-35.29,13.13,5.43,20.3,-24.5,0.28
(주)와이엔텍,067900,2015/12,1.27,-1.08,0,-3.1,54.35,-23.67,5.24,0.24,2.58,8.2
(주)와이엔텍,067900,2016/12,8.97,5.68,0,11.69,-11.77,4.81,18.61,3.17,38.08,7.36
(주)와이엔텍,067900,2017/12,16.45,18.58,0,16.49,16.06,-28.4,9.14,20.33,65.8,36.36
(주)와이엔텍,067900,2018/12,14.45,13.97,0,12.55,32.78,19.1,8.98,2.06,6.7,23.19
(주)와이엔텍,067900,2019/12,18.33,15.26,0,13.91,54.55,15.6,14.51,39.61,78.56,66.49
(주)와이엔텍,067900,2020/12,8.61,-1.16,0,6.77,19.72,4097.59,16.03,15.93,21.44,31.02
(주)와이엔텍,067900,2021/12,15.02,-2.84,0,21.19,-18.23,-6.21,23.55,6.35,19.82,10.27
(주)와이엔텍,067900,2022/12,-7.45,-1.99,0,-9.81,11.42,-13.6,1.96,-27.86,-17.26,-18.68
(주)와이엠텍,273640,2016/12,,,,,,,,,,
(주)와이엠텍,273640,2017/12,,,,,,,,,,
(주)와이엠텍,273640,2018/12,0,0,0,0,0,0,0,0,0,0
(주)와이엠텍,273640,2019/12,8.21,57.87,0,54.56,-16.17,-18.33,9.99,-30.59,-69.15,-80.53
(주)와이엠텍,273640,2020/12,20.19,3.99,0,5.99,33.95,71.32,19.29,38.41,183.78,331.81
(주)와이엠텍,273640,2021/12,84.14,5.56,0,3.35,146.12,98.88,91.12,76.27,66.76,55.51
(주)와이엠텍,273640,2022/12,22.23,31.13,0,30.6,19.53,23.27,21.48,64.15,97.43,113.82
(주)와이오엠,066430,2011/06,21.49,1282.45,0,39.4,-2.57,390.4,-30.93,-55.73,0,0
(주)와이오엠,066430,2012/06,-72.78,-94.7,0,-78.89,-61.03,-91.5,-47,-20.9,0,0
(주)와이오엠,066430,2013/06,6.73,-64.43,0,-74.01,90.82,-37.36,23.3,34.23,0,0
(주)와이오엠,066430,2014/06,-23.96,8320.65,0,429.07,-88.23,0,-45.36,-8.02,0,0
(주)와이오엠,066430,2015/12,0,0,0,0,0,0,0,0,0,0
(주)와이오엠,066430,2016/12,-39.49,182.63,0,-79.47,2.32,-51.17,-32.2,0.48,0,0
(주)와이오엠,066430,2017/12,-3.86,81.02,0,37.04,-12.44,130.77,0.12,346.64,0,226.1
(주)와이오엠,066430,2018/12,173.73,411.87,0,502.09,65.89,-15.95,-33.05,1.72,0,-77.88
(주)와이오엠,066430,2019/12,-2.09,-9.63,0,-9.87,7.17,56.88,122.48,89.08,0,0
(주)와이오엠,066430,2020/12,-25.53,-4.76,0,-26.37,-24.69,-16.04,27.29,-45.22,0,0
(주)와이오엠,066430,2021/12,38.18,-3.32,1127.15,52.66,24,-3.86,8.01,17.29,-83.42,-66.96
(주)와이오엠,066430,2022/12,44.15,-1.17,13.03,10.36,84.91,86.46,96.41,0.29,45.79,-47.72
(주)와이제이엠게임즈,193250,2013/12,,,,,,,,,,
(주)와이제이엠게임즈,193250,2014/12,0,0,0,0,0,0,0,0,0,0
(주)와이제이엠게임즈,193250,2015/12,7.26,643.83,0,31.11,1.72,0,15.94,-12.36,38.93,71.14
(주)와이제이엠게임즈,193250,2016/12,519.03,-27.79,0,867.16,414.64,0,626.28,54.56,0,0
(주)와이제이엠게임즈,193250,2017/12,16.27,-15.48,0,-10.15,31.16,2890.14,-15.58,-32.85,0,0
(주)와이제이엠게임즈,193250,2018/12,-17.57,-23.04,0,9.34,-27.96,76.16,-23.94,127.46,0,0
(주)와이제이엠게임즈,193250,2019/12,-14.98,15.78,0,48.29,-52.05,7.4,7.29,-38.14,0,0
(주)와이제이엠게임즈,193250,2020/12,-10.09,-7.96,0,9.78,-46.11,-67.66,-10.92,-55.23,0,0
(주)와이제이엠게임즈,193250,2021/12,19.42,301.91,0,16.94,28.57,0,2.09,35.75,0,0
(주)와이제이엠게임즈,193250,2022/12,4.26,-90.69,0,9.84,-14.45,0,32.67,-7.88,0,0
(주)와이즈버즈,273060,2017/12,,,,,,,,,,
(주)와이즈버즈,273060,2018/12,,,,,,,,,,
(주)와이즈버즈,273060,2019/12,,,,,,,,,,
(주)와이즈버즈,273060,2020/12,0,0,0,0,0,0,0,0,0,0
(주)와이즈버즈,273060,2021/12,-11.8,20.08,0,12.76,-14.8,0,11.19,-0.07,0,40.53
(주)와이즈버즈,273060,2022/12,28.18,68.33,0,59.62,23.11,0,12.9,28.64,-17.53,42.54
(주)와이즈파워,040670,2011/12,-2.2,15.86,0,46.39,-53.88,-26.18,43.24,-46.77,0,0
(주)와이즈파워,040670,2012/12,-38.6,-10.88,0,-42.14,-26.64,-45.05,-47.07,-45.75,0,0
(주)와이즈파워,040670,2013/12,-29.28,-7.82,0,-19.26,-55.94,-33.67,-30.72,-60.68,0,0
(주)와이즈파워,040670,2014/12,-57.87,-95.01,0,-90.23,100.02,-88.45,0,-9.13,0,0
(주)와이지-원,019210,2011/12,35.83,29.87,0,26.25,43.75,34.94,14.29,56.86,0,790.59
(주)와이지-원,019210,2012/12,17.1,27.84,0,34.52,4.46,5.22,35.74,-0.49,-10,-0.82
(주)와이지-원,019210,2013/12,-0.92,10.06,0,7.3,-8.6,13.23,0.59,-7.76,0,-55.13
(주)와이지-원,019210,2014/12,-1.8,3.96,0,1.5,-5.42,3.39,2.23,11.24,0,100.36
(주)와이지-원,019210,2015/12,4.58,15.13,0,12.09,-4.26,-9.99,25.83,7.34,54.25,10.47
(주)와이지-원,019210,2016/12,11.22,24.31,0,19.18,0.25,1.08,5.91,2.1,0.41,6.48
(주)와이지-원,019210,2017/12,13.51,15.59,0,10.94,17.72,15.01,15.71,12.35,64.98,40.08
(주)와이지-원,019210,2018/12,13.32,2.88,0,8.34,21.01,34.98,5.54,5.75,-1.45,-22.3
(주)와이지-원,019210,2019/12,-1.37,-3.33,0,-0.23,-2.95,-9.81,-1.35,-2.76,-86.98,-41.56
(주)와이지-원,019210,2020/12,1.93,1.35,0,5.14,-2.62,-19.88,-11.75,-17.41,0,-75
(주)와이지-원,019210,2021/12,-4.12,-2.65,10.02,-3.97,-4.36,-0.15,4.99,15.4,0,626.5
(주)와이지-원,019210,2022/12,12.99,-4.39,10.92,1.55,30.61,39.87,9.66,28.26,104.46,49.68
(주)와이지엔터테인먼트,122870,2011/12,168.09,26.54,0,46.47,231.12,8.51,275.22,39.7,42.05,36.93
(주)와이지엔터테인먼트,122870,2012/12,29.06,70.82,0,76.62,18.16,68.75,27.35,59.44,45.38,21.89
(주)와이지엔터테인먼트,122870,2013/12,8.19,10.44,0,52.15,-6.87,110.56,13.56,6,-18.57,-0.04
(주)와이지엔터테인먼트,122870,2014/12,108.99,128.77,0,187.14,65.22,-11.93,61.77,26.56,27.1,-3.19
(주)와이지엔터테인먼트,122870,2015/12,12.82,64.28,0,13.38,12.27,74.35,13.21,11.43,39.87,29.62
(주)와이지엔터테인먼트,122870,2016/12,31.83,24.31,0,49.46,14.52,-11.56,37.83,55.95,-31.9,25.88
(주)와이지엔터테인먼트,122870,2017/12,20.35,47.44,0,18.59,22.6,13.62,24.24,13.6,13.96,-11.75
(주)와이지엔터테인먼트,122870,2018/12,0.18,22.34,0,25.09,-30.72,-13.29,3.85,-35.2,-20.78,-65.6
(주)와이지엔터테인먼트,122870,2019/12,-18.54,38.58,0,-2.42,-54.67,-68.87,-4.59,-13.7,0,-14.63
(주)와이지엔터테인먼트,122870,2020/12,8.14,18.88,0,-11.65,103.59,88.23,6.92,4.03,0,1.99
(주)와이지엔터테인먼트,122870,2021/12,8.08,1.95,0,13,-2.2,-2.85,7.33,37.05,53.35,274.37
(주)와이지엔터테인먼트,122870,2022/12,16.08,-5.21,0,2.48,48.96,76.4,7.96,33.9,21.09,37.46
(주)와이티엔,040300,2011/12,7.01,18.48,-1.67,5.45,17.46,-66.25,6.07,5.18,99.55,22.91
(주)와이티엔,040300,2012/12,1.84,11.36,-1.69,3.27,-6.71,148.63,1.54,-0.49,-53.39,-35.6
(주)와이티엔,040300,2013/12,18.32,58,-1.72,20.96,0.78,638.41,1.86,-3.04,-33.66,-35.69
(주)와이티엔,040300,2014/12,-16.86,-57.27,-34.68,-36.71,141.06,-52.52,4.01,-11.45,232.03,0
(주)와이티엔,040300,2015/12,-10.72,7.34,-1.91,11.79,-57.77,64.92,-4.96,10.39,0,0
(주)와이티엔,040300,2016/12,2.6,-17.47,13.45,-0.3,18.66,4.39,3.4,11.3,0,0
(주)와이티엔,040300,2017/12,-4.31,-2.29,-2.43,-3.57,-7.75,-4.22,3.84,0.28,34.29,74.65
(주)와이티엔,040300,2018/12,-4.32,-6.06,-2.74,-1.53,-17.84,-13.52,-1.19,1,-81.68,-59.88
(주)와이티엔,040300,2019/12,-1.85,-18.02,-2.82,-3.24,6.29,99.41,-2.35,-3.46,0,-3.38
(주)와이티엔,040300,2020/12,5.73,-1.59,-2.9,-0.67,39.62,-55.56,3.5,-0.82,0,76.34
(주)와이티엔,040300,2021/12,24.28,-3.22,-2.98,-13.12,165.29,18.31,27.14,8.45,553.83,-23.59
(주)와이티엔,040300,2022/12,-2.12,-2.22,-3.22,-8.38,5.59,-17.53,5.54,10.73,-89.2,369.85
(주)와이팜,332570,2013/12,,,,,,,,,,
(주)와이팜,332570,2014/12,,,,,,,,,,
(주)와이팜,332570,2015/12,,,,,,,,,,
(주)와이팜,332570,2016/12,,,,,,,,,,
(주)와이팜,332570,2017/12,,,,,,,,,,
(주)와이팜,332570,2018/12,0,0,0,0,0,0,0,0,0,0
(주)와이팜,332570,2019/12,35.72,-49.97,0,-3.5,52.39,1.82,38.31,94.08,249.34,143.83
(주)와이팜,332570,2020/12,91.23,18.21,-3.27,109.96,86.19,12.67,108.66,-70.22,-17.98,0
(주)와이팜,332570,2021/12,3,-1.73,-3.38,-10.57,7.12,146.28,-11.32,54.68,0,0
(주)와이팜,332570,2022/12,9.46,13.74,41.01,10.69,9.14,-13.03,-27.9,-17.2,0,622.81
(주)우리기술,032820,2011/12,12.02,-1.36,0,-7.48,89.61,222.47,20.86,11.91,1.15,11.1
(주)우리기술,032820,2012/12,-6.4,-1.55,0,-2.38,-14.21,44.48,-11.16,-15.06,0,0
(주)우리기술,032820,2013/12,-0.29,-1.21,0,-0.98,1.23,-25.73,-6.48,-49.93,0,0
(주)우리기술,032820,2014/12,-2.43,-0.91,0,-1.18,-5.12,-0.99,-19.19,15.06,0,0
(주)우리기술,032820,2015/12,-1.74,0.69,0,-4.3,4.02,8.19,-7.34,73.23,0,0
(주)우리기술,032820,2016/12,1.93,-77.73,0,-0.24,6.43,-62.67,-0.3,41.77,0,21.96
(주)우리기술,032820,2017/12,3.22,-2.32,-1.75,4.31,1.11,270.29,21.89,-4.05,0,30.76
(주)우리기술,032820,2018/12,6.23,-3.78,-1.78,0.28,18.13,-15.65,-11.46,-18.46,0,0
(주)우리기술,032820,2019/12,1.62,-0.18,-1.82,15.24,-21.55,42.84,-0.53,-32,0,0
(주)우리기술,032820,2020/12,16.29,0.75,-3.36,-3.13,64.8,-35.03,52.67,97.97,0,0
(주)우리기술,032820,2021/12,27.07,-1.67,-1.88,24.69,30.57,-34.03,53.12,-11.73,0,184.69
(주)우리기술,032820,2022/12,9.2,33.76,-1.92,7.67,11.34,43.08,21.75,0.47,-40.02,-33.77
