회사명,거래소코드,회계년도,유동자산구성비율(IFRS),재고자산 대 유동자산비율(IFRS),유동자산 대 비유동자산비율(IFRS),당좌자산구성비율(IFRS),비유동자산구성비율(IFRS),자기자본구성비율(IFRS),타인자본구성비율(IFRS),비유동비율(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),매입채무 대 재고자산비율(IFRS),부채비율(IFRS),유동부채비율(IFRS),단기차입금 대 총차입금비율(IFRS),순운전자본비율(IFRS),차입금비율(IFRS),CASH FLOW 대 부채비율(IFRS),CASH FLOW 대 차입금비율(IFRS),CASH FLOW 대 총자본비율(IFRS),CASH FLOW 대 매출액비율(IFRS)
에스지에이솔루션즈(주),184230,2014/06,,,,,,,,,,,,,,,,,,,,,
에스지에이솔루션즈(주),184230,2015/06,75.6,4.74,309.82,72.02,24.4,85.03,14.97,28.7,705.16,671.74,19.8,137.48,17.61,12.61,47.73,64.88,9.57,88.55,162.93,13.26,22.31
에스지에이솔루션즈(주),184230,2016/12,45.59,20.94,83.78,36.04,54.41,58.33,41.67,93.28,228.14,180.36,15.81,80.72,71.43,34.25,25.72,25.6,48.9,-0.59,-0.87,-0.25,-0.58
에스지에이솔루션즈(주),184230,2017/12,38.64,26.83,62.98,28.28,61.36,78.02,21.98,78.64,226.95,166.07,12.31,67.49,28.17,21.82,51.91,21.62,13.2,8.11,17.3,1.78,5.7
에스지에이솔루션즈(주),184230,2018/12,30.79,17.2,44.49,25.49,69.21,70.43,29.57,98.27,218.4,180.84,55.86,89.18,41.98,20.02,31.67,16.69,32.15,7.75,10.12,2.29,8.66
에스지에이솔루션즈(주),184230,2019/12,36.64,7.54,57.83,33.88,63.36,59.58,40.42,106.34,92.74,85.75,20.65,426.51,67.83,66.31,96.23,-2.87,40.54,6.63,11.1,2.68,5.55
에스지에이솔루션즈(주),184230,2020/12,34.64,5.84,53.01,32.62,65.36,59.12,40.88,110.54,87.23,82.13,24.84,247.88,69.14,67.18,96.72,-5.07,41.7,13.16,21.81,5.38,13.4
에스지에이솔루션즈(주),184230,2021/12,47.14,0.91,89.19,46.71,52.86,61.12,38.88,86.48,124.58,123.44,61.06,718.71,63.61,61.91,98.12,9.3,36.72,17.31,29.98,6.73,24.08
에스지에이솔루션즈(주),184230,2022/12,35.8,0,55.75,35.8,64.2,65.1,34.9,98.63,103.99,103.99,61.63,0,53.62,52.88,99.56,1.37,40.96,17.6,23.04,6.14,25.43
에스지에이시스템즈(주),232290,2015/12,,,,,,,,,,,,,,,,,,,,,
에스지에이시스템즈(주),232290,2016/12,66.78,3.24,201,64.61,33.22,41.24,58.76,80.57,133.06,128.75,9.76,2025.91,142.5,121.7,10.09,16.59,23.13,1.41,8.72,0.83,0.44
에스지에이클라우드서비스(주),224880,2016/12,,,,,,,,,,,,,,,,,,,,,
에스지에이클라우드서비스(주),224880,2017/12,72.11,9.65,258.52,65.15,27.89,22.42,77.58,124.4,209.73,189.48,28.69,294.08,345.98,153.34,7.56,37.73,208.4,-12.91,-21.43,-10.02,-6.88
에스지에이클라우드서비스(주),224880,2018/12,61.88,13.39,162.3,53.59,38.12,4.02,95.98,947.2,72.84,63.08,13.36,231.92,2384.48,2110.48,83.62,-23.07,1672.79,-3.47,-4.94,-3.33,-2.49
에스지에이클라우드서비스(주),224880,2019/12,91.81,1.78,1120.85,90.17,8.19,0,204.66,0,45.52,44.71,11.73,2584.3,0,0,97.72,-109.88,0,2.14,3.36,4.38,1.43
에스지에이클라우드서비스(주),224880,2020/12,91.66,0.67,1098.75,91.05,8.34,0,302.31,0,30.46,30.26,4.14,11670.88,0,0,99.25,-209.22,0,-1.27,-2.01,-3.83,-1.06
에스지이(주),255220,2012/12,,,,,,,,,,,,,,,,,,,,,
에스지이(주),255220,2013/12,,,,,,,,,,,,,,,,,,,,,
에스지이(주),255220,2014/12,37.19,1.34,59.21,36.69,62.81,21.16,78.84,296.78,66.98,66.08,5.04,4184.56,372.5,262.35,57.62,-18.33,229.9,18.85,30.54,14.86,19.74
에스지이(주),255220,2015/12,40.05,1.04,66.81,39.63,59.95,30.52,69.48,196.44,83.28,82.41,67.89,2042.82,227.67,157.58,62.75,-8.04,167.81,16.09,21.83,11.18,18.99
에스지이(주),255220,2016/12,31.89,1.75,46.82,31.33,68.11,25.75,74.25,264.53,51.4,50.5,13.62,2629.89,288.4,241,79.34,-30.16,187.11,2.43,3.75,1.81,3.18
에스지이(주),255220,2017/12,44.05,3.5,78.72,42.51,55.95,25.34,74.66,220.81,67.68,65.31,13.69,1869.56,294.63,256.82,76.97,-21.03,144.83,7.58,15.41,5.66,6.53
에스지이(주),255220,2018/12,52.61,1.44,111.03,51.86,47.39,25.91,74.09,182.87,94.1,92.75,19.24,2425.31,285.92,215.77,61.2,-3.3,158.81,-2.13,-3.84,-1.58,-2.57
에스지이(주),255220,2019/12,49.2,1.9,96.85,48.27,50.8,28.17,71.83,180.31,78.41,76.92,12.54,1645.67,254.95,222.72,84.81,-13.55,167.82,-9.59,-14.57,-6.89,-13.12
에스지이(주),255220,2020/12,47.13,2.37,89.13,46.01,52.87,29.56,70.44,178.87,102.36,99.94,15.13,1044.75,238.29,155.74,56.94,1.09,154.4,2.14,3.3,1.51,2.92
에스지이(주),255220,2021/12,63.7,1.18,175.51,62.95,36.3,29.01,70.99,125.11,110.84,109.53,9.82,1233.26,244.69,198.1,78.65,6.23,158.36,1.75,2.71,1.24,5.76
에스지이(주),255220,2022/12,41.13,3.26,69.86,39.78,58.87,38.5,61.5,152.91,78.06,75.52,11.39,441.86,159.73,136.84,80.31,-11.56,106,-6.5,-9.79,-4,-12.27
에스케이 머티리얼즈(주),036490,2011/12,12.73,63.22,14.59,4.68,87.27,53.61,46.39,162.79,56,20.6,1.39,19.35,86.54,42.41,21.34,-10,54.17,43.87,70.09,20.35,41.67
에스케이 머티리얼즈(주),036490,2012/12,16.86,52.72,20.28,7.97,83.14,57.63,42.37,144.27,91.73,43.37,17.32,14.57,73.53,31.9,0,-1.52,40.58,41.21,74.68,17.46,41.5
에스케이 머티리얼즈(주),036490,2013/12,13.43,51.96,15.51,6.45,86.57,63.8,36.2,135.69,195.05,93.71,38.84,18.32,56.74,10.79,0,6.54,44.9,44.53,56.27,16.12,43.47
에스케이 머티리얼즈(주),036490,2014/12,16.05,42.51,19.12,9.23,83.95,66.66,33.34,125.93,152.98,87.94,26.38,12.84,50.01,15.74,0,5.56,32.81,49.98,76.17,16.66,42.96
에스케이 머티리얼즈(주),036490,2015/12,21.21,36.89,26.93,13.39,78.79,66.02,33.98,119.33,108.91,68.74,27.78,15.5,51.47,29.5,38.34,1.74,28.79,49.71,88.87,16.89,33.62
에스케이 머티리얼즈(주),036490,2016/12,19.81,41.88,24.71,11.52,80.19,61.47,38.53,130.46,100.87,58.62,26.47,8.72,62.69,31.96,40.74,0.17,39.97,50.65,79.43,19.52,40.64
에스케이 머티리얼즈(주),036490,2017/12,14.98,51.27,17.62,7.3,85.02,47.51,52.49,178.93,62.84,30.62,4.28,8.81,110.46,50.18,32.3,-8.86,81.4,30.66,41.61,16.09,36.48
에스케이 머티리얼즈(주),036490,2018/12,14.21,58.73,16.56,5.86,85.79,39.08,60.92,219.52,49.38,20.38,0.43,8.49,155.87,73.63,35.68,-14.57,121.4,23.11,29.68,14.08,30
에스케이 머티리얼즈(주),036490,2019/12,16.46,62.14,19.7,6.23,83.54,37.53,62.47,222.62,55.64,21.07,0.53,5.15,166.47,78.82,38.91,-13.12,140.23,17.88,21.22,11.17,26.44
에스케이 머티리얼즈(주),036490,2020/12,16.05,60.79,19.12,6.29,83.95,26.42,73.58,317.72,38.66,15.16,0.52,4.93,278.47,157.15,51.6,-25.47,245.37,14.54,16.5,10.7,23.13
에스케이브로드밴드(주),033630,2011/12,26.88,3.06,36.76,26.06,73.12,41.37,58.63,176.76,68.47,66.38,16.83,0,141.73,94.89,57.93,-12.38,101.56,16.28,22.72,9.55,13.86
에스케이브로드밴드(주),033630,2012/12,22.54,5.96,29.09,21.19,77.46,45.42,54.58,170.55,112.69,105.97,14.28,0,120.18,44.04,14.7,2.54,84.23,20.89,29.8,11.4,13.92
에스케이브로드밴드(주),033630,2013/12,17.81,4.57,21.67,16.99,82.19,37.04,62.96,221.9,57.43,54.81,7.23,0,169.98,83.71,31.65,-13.2,117.25,19.92,28.88,12.54,15.03
에스케이브로드밴드(주),033630,2014/12,14.94,2.41,17.57,14.58,85.06,36.05,63.95,235.93,52.64,51.38,2.32,0,177.37,78.72,29.73,-13.44,129.88,21.91,29.92,14.01,16.42
에스케이씨솔믹스(주),057500,2011/12,23.04,58.55,29.93,9.55,76.96,31.23,68.77,246.44,51.66,21.41,5.16,5.56,220.21,142.8,64.44,-21.56,202.5,-8.89,-9.66,-6.11,-21.22
에스케이씨솔믹스(주),057500,2012/12,22.79,69.66,29.52,6.91,77.21,23.62,76.38,326.88,45.69,13.86,2.71,7.46,323.38,211.19,65.46,-27.09,290.07,-8.75,-9.75,-6.68,-22.37
에스케이씨솔믹스(주),057500,2013/12,22.83,48.65,29.58,11.72,77.17,22.87,77.13,337.45,68.77,35.31,5.26,7.83,337.26,145.14,41.04,-10.37,296.51,-4.1,-4.67,-3.16,-8.98
에스케이씨솔믹스(주),057500,2014/12,26.17,50.55,35.45,12.94,73.83,19.64,80.36,375.94,62.02,30.67,0.64,11.07,409.2,214.88,52.17,-16.03,345.5,-0.7,-0.83,-0.56,-1.39
에스케이씨솔믹스(주),057500,2015/12,28.43,50.44,39.73,14.09,71.57,9.26,90.74,772.71,50.41,24.98,0.04,6.43,979.7,608.93,62.36,-27.97,848.61,6.17,7.13,5.6,10.42
에스케이씨솔믹스(주),057500,2016/12,29.73,44.3,42.3,16.56,70.27,21.2,78.8,331.42,87.56,48.77,0,6.54,371.61,160.12,37.22,-4.23,301.35,22.28,27.47,17.55,28.76
에스케이씨솔믹스(주),057500,2017/12,30.67,51.31,44.24,14.93,69.33,42.5,57.5,163.15,89.4,43.53,15.11,8.91,135.32,80.73,55.27,-3.64,93.86,37.6,54.21,21.62,27.54
에스케이씨솔믹스(주),057500,2018/12,26.67,66.22,36.36,9.01,73.33,46.79,53.21,156.74,94.43,31.9,2.57,11.26,113.74,60.36,47.54,-1.57,82.71,32.63,44.86,17.36,25.19
에스케이씨솔믹스(주),057500,2019/12,32.94,61.07,49.13,12.83,67.06,41.68,58.32,160.9,203.81,79.35,3.86,3.93,139.94,38.78,18.39,16.78,110.58,7.14,9.04,4.16,6.91
에스케이오션플랜트(주),025440,2011/12,49.56,36.42,98.27,31.51,50.44,25.03,74.97,201.5,71.1,45.21,1.06,36.29,299.53,278.5,93.69,-20.14,230.36,13.97,18.17,10.47,4.81
에스케이오션플랜트(주),100090,2011/12,17.36,14.65,21.01,14.82,82.64,16.58,83.42,498.37,29.69,25.34,1.93,302.89,503.05,352.56,51.64,-41.1,307.44,13.13,21.49,10.95,12.23
에스케이오션플랜트(주),025440,2012/12,42.22,37.67,73.07,26.32,57.78,28.47,71.53,202.98,71.69,44.69,0.21,63.45,251.3,206.89,79.67,-16.67,188.86,13.12,17.46,9.38,4.75
에스케이오션플랜트(주),100090,2012/12,15.72,8.05,18.65,14.45,84.28,21.84,78.16,385.91,28.11,25.85,0.28,694.87,357.88,256.01,62.43,-40.2,249.3,8.1,11.63,6.33,7.88
에스케이오션플랜트(주),100090,2013/12,16.53,16.74,19.8,13.76,83.47,16.36,83.64,510.14,28.4,23.64,2.58,306.74,511.17,355.75,58.8,-41.68,339.28,-0.38,-0.57,-0.32,-0.55
에스케이오션플랜트(주),025440,2013/12,42.87,41.87,75.04,24.92,57.13,23.55,76.45,242.64,96.69,56.21,0.23,70.18,324.71,188.31,43.47,-1.47,216.48,13.98,20.97,10.69,3.36
에스케이오션플랜트(주),025440,2014/12,44.61,42.35,80.55,25.72,55.39,24.69,75.31,224.3,87.24,50.3,2.41,65.5,304.96,207.09,56.92,-6.53,194.47,14.35,22.51,10.81,2.86
에스케이오션플랜트(주),100090,2014/12,13.02,15.85,14.96,10.95,86.98,18.33,81.67,474.54,17.41,14.66,1.11,403.01,445.55,407.72,91.44,-61.72,308.89,5.36,7.73,4.37,6.28
에스케이오션플랜트(주),100090,2015/12,20.85,4.69,26.34,19.87,79.15,21.38,78.62,370.18,28.53,27.2,0.65,1217.4,367.69,341.73,92.88,-52.22,235.52,5.19,8.1,4.08,5.6
에스케이오션플랜트(주),025440,2015/12,46.05,45.07,85.36,25.3,53.95,24.86,75.14,217.04,108.86,59.8,0.16,62.28,302.31,170.19,39.56,3.75,188.66,14.54,23.3,10.92,3.42
에스케이오션플랜트(주),100090,2016/12,15.13,4.74,17.83,14.42,84.87,30.64,69.36,276.99,23.75,22.63,3.76,932.41,226.39,207.93,93.46,-48.57,157.4,5.47,7.86,3.79,5.22
에스케이오션플랜트(주),025440,2016/12,46.11,37.85,85.57,28.66,53.89,45.39,54.61,118.73,106.92,66.45,2.83,57.24,120.32,95.02,78.81,2.98,67.25,17.61,31.5,9.62,2.94
에스케이오션플랜트(주),025440,2017/12,45.72,39.02,84.24,27.88,54.28,43.85,56.15,123.77,91.2,55.61,3.73,56.8,128.04,114.33,95.74,-4.41,63.79,18.98,38.1,10.66,3.11
에스케이오션플랜트(주),100090,2017/12,12.23,1.48,13.94,12.05,87.77,42.73,57.27,205.41,31.57,31.1,8.63,2476.05,134.05,90.69,60.86,-26.52,101.72,-0.51,-0.67,-0.29,-0.95
에스케이오션플랜트(주),025440,2018/12,45.78,42.73,84.42,26.22,54.22,39.9,60.1,135.89,96.98,55.54,2.19,67.26,150.62,118.29,79.03,-1.42,75.94,14.08,27.92,8.46,2.53
에스케이오션플랜트(주),100090,2018/12,10.42,19.78,11.63,8.36,89.58,39.85,60.15,224.79,30.1,24.15,1.09,256.63,150.94,86.87,46.01,-24.2,111.86,-3.79,-5.11,-2.28,-7.87
에스케이오션플랜트(주),100090,2019/12,26.26,14.37,35.61,22.49,73.74,31.33,68.67,235.38,48.06,41.15,4.13,310.86,219.21,174.42,69.67,-28.38,134.57,3.55,5.77,2.43,4.35
에스케이오션플랜트(주),025440,2019/12,43.7,50.81,77.62,21.5,56.3,34.29,65.71,164.16,83.23,40.95,1,50.4,191.59,153.09,83.02,-8.8,106.89,5.01,8.98,3.29,0.9
에스케이오션플랜트(주),025440,2020/12,47.44,49.45,90.27,23.98,52.56,32.25,67.75,162.98,105.18,53.17,6.25,60.76,210.1,139.88,59.28,2.34,122.47,3.6,6.18,2.44,0.88
에스케이오션플랜트(주),100090,2020/12,34.72,14.24,53.19,29.78,65.28,34.71,65.29,188.06,77.76,66.69,3.82,193.94,188.09,128.63,54.36,-9.93,122.88,-2.89,-4.42,-1.89,-2.69
에스케이오션플랜트(주),025440,2021/12,52.7,55.12,111.4,23.65,47.3,25.44,74.56,185.96,129.41,58.09,3.84,49.76,293.13,160.08,42.52,11.98,182.4,-1.47,-2.37,-1.1,-0.39
에스케이오션플랜트(주),100090,2021/12,48.01,9.66,92.36,43.38,51.99,25.02,74.98,207.79,74.01,66.86,22.89,192.77,299.71,259.31,72.36,-16.86,140.62,8.45,18.02,6.34,8.75
에스케이오션플랜트(주),100090,2022/12,52.88,1.21,112.21,52.23,47.12,43.84,56.16,107.5,101.99,100.75,12.74,866.94,128.12,118.26,77.79,1.03,42.17,13.26,40.29,7.45,13.55
에스케이오션플랜트(주),025440,2022/12,59.31,37.67,145.75,36.96,40.69,42.72,57.28,95.24,158.48,98.77,7.67,57.91,134.06,87.59,52.88,21.89,74.1,4.64,8.39,2.66,0.98
에스케이커뮤니케이션즈(주),066270,2011/12,43.87,0.01,78.16,43.87,56.13,73.66,26.34,76.2,194.28,194.27,46.65,135.54,35.76,30.66,0,21.29,0,37.08,0,9.77,11.99
에스케이커뮤니케이션즈(주),066270,2012/12,37.47,0.02,59.92,37.46,62.53,73.48,26.52,85.09,153.68,153.64,39.35,0,36.08,33.18,0,13.09,0,-1.99,0,-0.53,-0.71
에스케이커뮤니케이션즈(주),066270,2013/12,52.69,0.02,111.38,52.68,47.31,73.88,26.12,64.03,209.06,209.01,85.69,0,35.36,34.12,0,27.49,0,-34.04,0,-8.89,-14.26
에스케이커뮤니케이션즈(주),066270,2014/12,50.6,0.03,102.41,50.58,49.4,76.17,23.83,64.86,216.07,216.01,49.83,0,31.29,30.74,0,27.18,0,-32.9,0,-7.84,-14.71
에스케이커뮤니케이션즈(주),066270,2015/12,62.73,0.07,168.32,62.69,37.27,77.04,22.96,48.38,287.23,287.04,79.78,0,29.8,28.35,0,40.89,0,-12.38,0,-2.84,-5.41
에스텍(주),069510,2011/12,67.27,8.6,205.57,61.49,32.73,65.53,34.47,49.94,232.66,212.66,57.08,376.26,52.6,44.12,0,38.36,0,28.79,0,9.92,5.16
에스텍(주),069510,2012/12,66.86,7.9,201.75,61.58,33.14,68.25,31.75,48.55,248.94,229.28,28.47,398.38,46.51,39.35,0,40,0,29.58,0,9.39,5.35
에스텍(주),069510,2013/12,64.17,8.2,179.09,58.91,35.83,70.75,29.25,50.64,259.03,237.78,33.47,374.66,41.34,35.01,0,39.4,0,17.7,0,5.18,3.33
에스텍(주),069510,2014/12,67.2,8.57,204.92,61.45,32.8,68.41,31.59,47.94,230.69,210.92,23.15,366.57,46.17,42.58,0,38.07,0,23.43,0,7.4,4.64
에스텍(주),069510,2015/12,58.81,9.4,142.78,53.28,41.19,72.88,27.12,56.51,229.38,207.81,40.8,352.04,37.2,35.18,0,33.17,0,31.59,0,8.56,6.11
에스텍(주),069510,2016/12,60.92,8.64,155.91,55.66,39.08,71.45,28.55,54.69,217.28,198.51,38.28,407.33,39.95,39.24,0,32.88,0,25.25,0,7.21,5.43
에스텍(주),069510,2017/12,59.22,7.16,145.23,54.98,40.78,74.34,25.66,54.85,240.34,223.14,52.99,434.02,34.52,33.15,0,34.58,0,28.91,0,7.42,5.65
에스텍(주),069510,2018/12,63.71,6.92,175.53,59.3,36.29,71.42,28.58,50.82,229.41,213.54,37.09,457.07,40.01,38.88,0,35.94,0,29.41,0,8.4,6.26
에스텍(주),069510,2019/12,65.4,6.98,189.02,60.83,34.6,70.2,29.8,49.29,224.64,208.95,44.87,471.95,42.45,41.47,0,36.29,0,26.81,0,7.99,5.59
에스텍(주),069510,2020/12,67.07,8.79,203.72,61.18,32.93,71.35,28.65,46.15,239.44,218.4,115.74,369.05,40.16,39.26,54.13,39.06,0.03,23.82,27442.1,6.83,5.4
에스텍(주),069510,2021/12,67.49,16.33,207.56,56.47,32.51,67.5,32.5,48.17,214.79,179.71,7.68,157.08,48.14,46.55,66.41,36.07,0.05,-11.95,-10944.89,-3.88,-2.68
에스텍(주),069510,2022/12,68.73,20.98,219.75,54.31,31.27,74.8,25.2,41.81,283.31,223.87,77.54,95.89,33.69,32.43,69.24,44.47,0.04,-22.08,-16851.58,-5.56,-2.52
에스트래픽(주),234300,2013/12,,,,,,,,,,,,,,,,,,,,,
에스트래픽(주),234300,2014/12,,,,,,,,,,,,,,,,,,,,,
에스트래픽(주),234300,2015/12,80.1,0.18,402.59,79.96,19.9,46.35,53.65,42.93,153.7,153.42,20.02,18071.64,115.76,112.45,0,27.99,0,-5.66,0,-3.04,-1.13
에스트래픽(주),234300,2016/12,85.69,1.53,598.75,84.38,14.31,39.72,60.28,36.03,170.4,167.8,22.05,1710.38,151.76,126.6,0,35.4,22.57,17.97,120.8,10.83,5.42
에스트래픽(주),234300,2017/12,50.24,0.81,100.95,49.83,49.76,53.9,46.1,92.33,128.82,127.77,78.59,2342.74,85.53,72.35,72.73,11.24,43.28,31.86,62.97,14.69,12.05
에스트래픽(주),234300,2018/12,37.3,0.66,59.49,37.06,62.7,45.98,54.02,136.35,106.01,105.31,14.74,2495.19,117.47,76.52,58.5,2.11,78.68,2.98,4.45,1.61,4.12
에스트래픽(주),234300,2019/12,44.87,4.52,81.39,42.84,55.13,36.16,63.84,152.46,98.84,94.37,19.42,736.56,176.54,125.54,53.77,-0.53,79.23,-6.74,-15.02,-4.3,-7.36
에스트래픽(주),234300,2020/12,54.29,7.29,118.76,50.33,45.71,36.88,63.12,123.95,98.75,91.56,15.97,383.34,171.17,149.07,73.89,-0.69,56.85,3.83,11.54,2.42,3.34
에스트래픽(주),234300,2021/12,71.07,6.34,245.63,66.56,28.93,28.97,71.03,99.86,143.71,134.6,35.03,178.54,245.15,170.68,45.42,21.62,80.29,-0.14,-0.44,-0.1,-0.11
에스트래픽(주),234300,2022/12,72.2,8.32,259.74,66.19,27.8,39.28,60.72,70.78,140.85,129.13,9.78,120.53,154.61,130.52,80.76,20.94,29.48,-0.2,-1.06,-0.12,-0.19
에스티팜(주),237690,2011/12,,,,,,,,,,,,,,,,,,,,,
에스티팜(주),237690,2012/12,44.39,57.47,79.82,18.88,55.61,42.53,57.47,130.75,84.27,35.84,1.42,20.82,135.11,123.84,91.98,-8.29,112.14,15.31,18.44,8.8,11.62
에스티팜(주),237690,2013/12,47.03,54.84,88.79,21.24,52.97,46.38,53.62,114.22,90.3,40.77,5.21,16.94,115.63,112.31,99.6,-5.05,89.98,18.58,23.87,9.96,13.69
에스티팜(주),237690,2014/12,39.87,61.58,66.32,15.32,60.13,40.16,59.84,149.71,68.86,26.45,2.96,12.01,148.99,144.19,99.75,-18.03,124.77,11.58,13.83,6.93,10.22
에스티팜(주),237690,2015/12,41.22,61.3,70.12,15.95,58.78,47.72,52.28,123.19,88.5,34.25,10.91,18.5,109.58,97.61,82.82,-5.36,53.33,17.34,35.62,9.06,15.26
에스티팜(주),237690,2016/12,60.82,40.82,155.24,35.99,39.18,85.17,14.83,46,434.6,257.19,105.21,14.98,17.41,16.43,91.02,46.83,0.48,79.62,2859.4,11.8,21.68
에스티팜(주),237690,2017/12,58.52,25.91,141.09,43.36,41.48,92.05,7.95,45.06,782,579.36,247.7,5.37,8.64,8.13,14.29,51.04,0.04,174.1,38764.75,13.84,26.11
에스티팜(주),237690,2018/12,47.79,24.62,91.52,36.02,52.21,95.97,4.03,54.41,1660.28,1251.47,458.68,7.59,4.2,3,16.67,44.91,0.04,236.78,28184.22,9.54,33.89
에스티팜(주),237690,2019/12,39.89,30.38,66.36,27.77,60.11,90.38,9.62,66.51,979.99,682.27,21.32,16.75,10.64,4.5,2.08,35.82,5.21,-28.79,-58.84,-2.77,-10
에스티팜(주),237690,2020/12,51.6,19.78,106.61,41.39,48.4,67.64,32.36,71.56,1540.21,1235.57,242.69,8.24,47.84,4.95,0.28,48.25,41.95,-16.27,-18.56,-5.27,-21.48
에스티팜(주),237690,2021/12,47.18,34.62,89.31,30.84,52.82,66.47,33.53,79.47,325.4,212.73,45.74,14.81,50.45,21.81,14.22,32.68,32.5,-3.7,-5.74,-1.24,-4.41
에스티팜(주),237690,2022/12,43.73,44.33,77.71,24.34,56.27,61.37,38.63,91.69,145.44,80.96,26.56,13.26,62.95,48.99,85.73,13.66,39.39,2.56,4.09,0.99,2.62
에스퓨얼셀(주),288620,2017/12,,,,,,,,,,,,,,,,,,,,,
에스퓨얼셀(주),288620,2018/12,96.63,11.38,2867.18,85.63,3.37,53.41,46.59,6.31,212.02,187.88,44.95,302.53,87.23,85.33,92.31,51.05,14.38,7.05,42.76,3.28,5.88
에스퓨얼셀(주),288620,2019/12,86.13,22.59,620.93,66.68,13.87,45.87,54.13,30.24,185.74,143.79,31.79,107.92,117.99,101.08,73.85,39.76,60.66,-23.71,-46.11,-12.83,-23.56
에스퓨얼셀(주),288620,2020/12,89.72,19.62,873.15,72.12,10.28,58.38,41.62,17.6,244.37,196.43,78.2,91.63,71.3,62.9,77.35,53.01,32.44,-16.91,-37.16,-7.04,-16.58
에스퓨얼셀(주),288620,2021/12,79.67,26.56,391.89,58.51,20.33,59.11,40.89,34.39,234.79,172.42,9.11,69.9,69.18,57.41,75.1,45.74,35.63,-6.47,-12.57,-2.65,-6.67
에스퓨얼셀(주),288620,2022/12,83.29,24.97,498.56,62.5,16.71,46.03,53.97,36.3,237.48,178.18,9.52,48.87,117.26,76.2,73.27,48.22,65.85,-10.19,-18.15,-5.5,-18.02
에이디엠코리아(주),187660,2019/12,,,,,,,,,,,,,,,,,,,,,
에이디엠코리아(주),187660,2020/12,88.38,0,760.47,88.38,11.62,72.52,27.48,16.03,344.72,344.72,151.5,0,37.89,35.35,94.13,62.74,2.23,100.27,1703.95,27.55,43.36
에이디엠코리아(주),187660,2021/12,91.22,0,1039.22,91.22,8.78,89.08,10.92,9.85,919.78,919.78,137.13,0,12.25,11.13,96.97,81.3,0.94,82.32,1067.93,8.99,24.82
에이디엠코리아(주),187660,2022/12,84.92,0.11,562.93,84.82,15.08,69.92,30.08,21.58,285.95,285.64,22.13,0,43.03,42.47,0,55.22,19.85,11.16,24.2,3.36,10.59
에이비엘바이오(주),298380,2017/12,,,,,,,,,,,,,,,,,,,,,
에이비엘바이오(주),298380,2018/12,95.39,0,2071.1,95.39,4.61,92.95,7.05,4.96,1390.37,1390.37,1053.27,0,7.59,7.38,0,88.53,0,-106.39,0,-7.5,-1007.11
에이비엘바이오(주),298380,2019/12,94.23,0,1633.04,94.23,5.77,92.38,7.62,6.25,1443.66,1443.66,977.18,0,8.25,7.07,0,87.7,0.61,-167.62,-2278.76,-12.78,-457.81
에이비엘바이오(주),298380,2020/12,72,0,257.09,72,28,90.76,9.24,30.86,902.55,902.55,510.24,0,10.18,8.79,62.87,64.02,1.65,-385.44,-2378.58,-35.61,-438.97
에이비엘바이오(주),298380,2021/12,69.47,0,227.59,69.47,30.53,85.49,14.51,35.71,519.66,519.66,246.71,0,16.98,15.64,87.41,56.1,1.03,-462.64,-7652.12,-67.15,-824.26
에이비엘바이오(주),298380,2022/12,57.72,0,136.55,57.72,42.28,49.01,50.99,86.25,115.86,115.86,32.76,0,104.03,101.65,64.18,7.9,2.55,21.9,892.34,11.16,24.45
에이비온(주),203400,2012/12,,,,,,,,,,,,,,,,,,,,,
에이비온(주),203400,2013/12,,,,,,,,,,,,,,,,,,,,,
에이비온(주),203400,2014/12,,,,,,,,,,,,,,,,,,,,,
에이비온(주),203400,2015/12,,,,,,,,,,,,,,,,,,,,,
에이비온(주),203400,2016/12,53.98,1.95,117.3,52.93,46.02,41.41,58.59,111.12,120.57,118.22,95.14,127.38,141.47,108.11,72.16,9.21,87.05,-80.87,-131.43,-47.38,-161.09
에이비온(주),203400,2017/12,34.89,0,53.59,34.89,65.11,34.8,65.2,187.08,75.61,75.61,54.88,0,187.34,132.6,65.81,-11.26,130.8,-137,-196.23,-89.32,-408.27
에이비온(주),203400,2018/12,23.39,0,30.53,23.39,76.61,31.13,68.87,246.11,34.41,34.41,22.25,0,221.25,218.36,0,-44.58,165.12,-141.1,-189.07,-97.18,-959.39
에이비온(주),203400,2019/12,33.84,0,51.14,33.84,66.16,0,219.61,0,56.03,56.03,23.95,0,0,0,22.26,-26.56,0,-31.52,-35.02,-69.22,-518.37
에이비온(주),203400,2020/12,55.57,0,125.05,55.57,44.43,0,268.11,0,118.54,118.54,62.63,0,0,0,16.81,8.69,0,-22.53,-30.88,-60.4,-373.87
에이비온(주),203400,2021/12,85.6,0,594.61,85.6,14.4,72.11,27.89,19.96,344.16,344.16,136.22,0,38.68,34.49,97.3,60.73,14.35,-67.97,-183.17,-18.96,-515.03
에이비온(주),203400,2022/12,70.1,0,234.43,70.1,29.9,62.91,37.09,47.53,222.81,222.81,36.42,0,58.97,50.01,98.77,38.64,32.39,-155.71,-283.46,-57.76,-553.14
에이스하이텍(주),071930,2011/12,18.3,1.71,22.4,17.98,81.7,56.09,43.91,145.67,45.08,44.31,0.53,2113.19,78.3,72.37,90.84,-22.29,57.75,-123.13,-166.96,-54.07,-148.15
