회사명,거래소코드,회계년도,유동자산구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS연결),유동자산 대 비유동자산비율(IFRS연결),당좌자산구성비율(IFRS연결),비유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),타인자본구성비율(IFRS연결),비유동비율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),매입채무 대 재고자산비율(IFRS연결),부채비율(IFRS연결),유동부채비율(IFRS연결),단기차입금 대 총차입금비율(IFRS연결),순운전자본비율(IFRS연결),차입금비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),CASH FLOW 대 차입금비율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결)
하나머티리얼즈(주),166090,2012/12,,,,,,,,,,,,,,,,,,,,,
하나머티리얼즈(주),166090,2013/12,,,,,,,,,,,,,,,,,,,,,
하나머티리얼즈(주),166090,2014/12,,,,,,,,,,,,,,,,,,,,,
하나머티리얼즈(주),166090,2015/12,,,,,,,,,,,,,,,,,,,,,
하나머티리얼즈(주),166090,2016/12,,,,,,,,,,,,,,,,,,,,,
하나머티리얼즈(주),166090,2017/12,,,,,,,,,,,,,,,,,,,,,
하나머티리얼즈(주),166090,2018/12,,,,,,,,,,,,,,,,,,,,,
하나머티리얼즈(주),166090,2019/12,,,,,,,,,,,,,,,,,,,,,
하나머티리얼즈(주),166090,2020/12,,,,,,,,,,,,,,,,,,,,,
하나머티리얼즈(주),166090,2021/12,,,,,,,,,,,,,,,,,,,,,
하나머티리얼즈(주),166090,2022/12,,,,,,,,,,,,,,,,,,,,,
하이록코리아(주),013030,2011/12,65.21,43.63,187.41,36.75,34.79,71.12,28.88,48.92,250.8,141.37,42.85,16.43,40.61,36.56,0,39.21,18.82,11.6,25.04,3.35,5.13
하이록코리아(주),013030,2012/12,67.36,34.61,206.41,44.05,32.64,75.25,24.75,43.37,300.11,196.23,38.21,14.56,32.9,29.83,0,44.92,17.66,23.81,44.36,5.89,7.79
하이록코리아(주),013030,2013/12,71.21,27.12,247.32,51.9,28.79,78.47,21.53,36.69,363.45,264.89,50.29,20.37,27.43,24.97,0,51.62,12.94,66.25,140.49,14.26,20.97
하이록코리아(주),013030,2014/12,71.39,28.86,249.47,50.79,28.61,81.45,18.55,35.13,429.45,305.53,43.8,19.88,22.77,20.41,0,54.76,8.04,79.39,224.92,14.72,23.3
하이록코리아(주),013030,2015/12,70.89,27.76,243.48,51.21,29.11,85.13,14.87,34.2,533.28,385.23,64.83,14.13,17.46,15.61,0,57.59,5.26,80.75,268.3,12.01,19.23
하이록코리아(주),013030,2016/12,70.34,27.03,237.17,51.33,29.66,87.41,12.59,33.93,685.55,500.22,47.99,10.73,14.4,11.74,0,60.08,4.86,74.89,222.02,9.43,18.8
하이록코리아(주),013030,2017/12,68.93,19.5,221.81,55.48,31.07,88.28,11.72,35.2,762.95,614.17,158.35,11.16,13.27,10.23,0,59.89,5.07,72.7,190.13,8.52,17.69
하이록코리아(주),013030,2018/12,67.95,25.8,212.04,50.42,32.05,92.28,7.72,34.73,1354.89,1005.35,167.58,8.93,8.37,5.44,0,62.94,0.58,89.36,1281.3,6.9,20.62
하이록코리아(주),013030,2019/12,70.61,25.52,240.21,52.58,29.39,91.54,8.46,32.11,1434.26,1068.17,130.88,9.08,9.24,5.38,0,65.68,0.57,50.66,817.12,4.29,11.5
하이록코리아(주),013030,2020/12,72.83,27.41,268.01,52.87,27.17,91.24,8.76,29.78,1303.9,946.54,187.82,8.51,9.6,6.12,0,67.24,0,73.27,0,6.42,16.95
하이록코리아(주),013030,2021/12,74.15,24.19,286.85,56.21,25.85,91.65,8.35,28.2,1320.48,1001.03,309.73,7.31,9.11,6.13,0,68.53,0,89.37,0,7.46,19.3
하이록코리아(주),013030,2022/12,76.41,26.99,323.84,55.78,23.59,92.28,7.72,25.57,1124.16,820.74,197.6,8.4,8.36,7.37,0,69.61,0,75.54,0,5.83,13.14
하이즈항공(주),221840,2011/12,,,,,,,,,,,,,,,,,,,,,
하이즈항공(주),221840,2012/12,,,,,,,,,,,,,,,,,,,,,
하이즈항공(주),221840,2013/12,,,,,,,,,,,,,,,,,,,,,
하이즈항공(주),221840,2014/12,,,,,,,,,,,,,,,,,,,,,
하이즈항공(주),221840,2015/12,,,,,,,,,,,,,,,,,,,,,
하이즈항공(주),221840,2016/12,,,,,,,,,,,,,,,,,,,,,
하이즈항공(주),221840,2017/12,41.17,12.67,69.97,35.95,58.83,56.63,43.37,103.9,309.4,270.19,7.55,32.26,76.6,23.5,25.09,27.86,63.9,3.32,3.98,1.44,4.22
하이즈항공(주),221840,2018/12,39.25,16.03,64.62,32.96,60.75,57.45,42.55,105.74,316.21,265.52,127.06,23.51,74.07,21.61,23.85,26.84,60.12,2.45,3.02,1.04,2.63
하이즈항공(주),221840,2019/12,43.24,13.44,76.17,37.43,56.76,56.58,43.42,100.33,317.82,275.11,149.61,23.26,76.75,24.05,25.73,29.63,61.33,6.38,7.98,2.77,5.16
하이즈항공(주),221840,2020/12,45.86,29.81,84.7,32.19,54.14,52.13,47.87,103.86,194.01,136.18,66.78,20.34,91.83,45.34,47.61,22.22,73.52,-0.56,-0.69,-0.27,-0.74
하이즈항공(주),221840,2021/12,49.87,25.35,99.48,37.23,50.13,41.2,58.8,121.67,143.23,106.92,20.43,17.46,142.72,84.51,58.03,15.05,109.51,-8.02,-10.45,-4.71,-11.47
하이즈항공(주),221840,2022/12,42.32,38.9,73.37,25.86,57.68,44.2,55.8,130.48,111.33,68.02,17.22,11.91,126.22,85.99,69.22,4.31,97.53,-9.47,-12.26,-5.29,-12.3
하인크코리아(주),373200,2020/12,,,,,,,,,,,,,,,,,,,,,
하인크코리아(주),373200,2021/12,,,,,,,,,,,,,,,,,,,,,
하인크코리아(주),373200,2022/12,20.03,34.28,25.04,13.16,79.97,49.63,50.37,161.12,39.76,26.13,8.77,62.3,101.47,101.47,0,-30.34,79.37,-7.45,-9.52,-3.75,-6.65
한국기업평가(주),034950,2011/09,71.74,0,253.86,71.74,28.26,80.69,19.31,35.02,449.97,449.97,52.19,0,23.92,19.76,0,55.8,0,72.2,0,13.94,22.62
한국기업평가(주),034950,2012/09,72.73,0,266.76,72.73,27.27,76.31,23.69,35.73,350.73,350.73,43.29,0,31.05,27.18,0,52,0,66.97,0,15.87,24.52
한국기업평가(주),034950,2013/12,71.65,0,252.71,71.65,28.35,79.82,20.18,35.52,426.89,426.89,45.51,0,25.28,21.03,0,54.86,0,89.32,0,18.02,29.6
한국기업평가(주),034950,2014/12,70.91,0,243.8,70.91,29.09,80.11,19.89,36.31,420.13,420.13,103.7,0,24.83,21.07,0,54.03,0,79.32,0,15.78,26.74
한국기업평가(주),034950,2015/12,76.16,0,319.55,76.16,23.84,79.5,20.5,29.98,431.35,431.35,49.45,0,25.79,22.21,0,58.51,0,66.1,0,13.55,23.76
한국기업평가(주),034950,2016/12,78.21,0,358.93,78.21,21.79,81.64,18.36,26.69,504.02,504.02,60.62,0,22.5,19.01,0,62.69,0,72.3,0,13.28,21.94
한국기업평가(주),034950,2017/12,79.56,0,389.33,79.56,20.44,80.5,19.5,25.39,485.57,485.57,52.95,0,24.22,20.35,0,63.18,0,78.81,0,15.37,24.99
한국기업평가(주),034950,2018/12,78.97,0,375.53,78.97,21.03,78.49,21.51,26.79,448.45,448.45,56.12,0,27.4,22.43,0,61.36,0,80.88,0,17.39,27.02
한국기업평가(주),034950,2019/12,80.79,0,420.53,80.79,19.21,77.6,22.4,24.76,456.1,456.1,52.88,0,28.86,22.83,36.61,63.08,1.49,76.7,1490,17.18,29.7
한국기업평가(주),034950,2020/12,73.56,0,278.27,73.56,26.44,74.54,25.46,35.47,380.19,380.19,353.36,0,34.17,25.96,47.03,54.21,1.33,81.99,2108.46,20.88,32.8
한국기업평가(주),034950,2021/12,75.96,0,316,75.96,24.04,74.75,25.25,32.16,378.98,378.98,353.93,0,33.78,26.81,77.46,55.92,0.7,82.45,3962.21,20.82,32.13
한국기업평가(주),034950,2022/12,73.13,0,272.16,73.13,26.87,78.87,21.13,34.07,427.65,427.65,401.98,0,26.78,21.68,73.64,56.03,0.37,85.13,6206.33,17.98,28.56
한국맥널티(주),222980,2011/12,,,,,,,,,,,,,,,,,,,,,
한국맥널티(주),222980,2012/12,,,,,,,,,,,,,,,,,,,,,
한국맥널티(주),222980,2013/12,,,,,,,,,,,,,,,,,,,,,
한국맥널티(주),222980,2014/12,,,,,,,,,,,,,,,,,,,,,
한국맥널티(주),222980,2015/12,,,,,,,,,,,,,,,,,,,,,
한국맥널티(주),222980,2016/12,53.56,12.96,115.31,46.62,46.44,73.11,26.89,63.52,284.43,247.58,106.29,69.81,36.77,25.75,52.89,34.73,18.75,34.62,67.9,9.31,10.82
한국맥널티(주),222980,2017/12,42.98,20.78,75.36,34.04,57.02,69.57,30.43,81.97,245.6,194.56,39.46,56.83,43.74,25.15,23.89,25.48,21.26,24.31,50.02,7.4,9.12
한국맥널티(주),222980,2018/12,34.63,34.37,52.98,22.73,65.37,67.93,32.07,96.23,133.27,87.46,11.49,37.66,47.21,38.25,76.1,8.64,30.13,13.18,20.65,4.23,5.64
한국맥널티(주),222980,2019/12,42.99,25.12,75.4,32.19,57.01,57.36,42.64,99.39,209.87,157.15,41.09,33.66,74.33,35.71,40.48,22.5,39.36,12.48,23.56,5.32,6.57
한국맥널티(주),222980,2020/12,57.99,21.13,138.04,45.74,42.01,57.31,42.69,73.3,266.68,210.34,84.81,26.56,74.49,37.94,41.79,36.24,48.83,15,22.88,6.4,8.74
한국맥널티(주),222980,2021/12,59.33,26.5,145.91,43.61,40.67,47.63,52.37,85.37,167.41,123.04,31.77,20.33,109.94,74.41,61.94,23.89,85.94,4.98,6.37,2.61,4.17
한국맥널티(주),222980,2022/12,56.75,35.47,131.21,36.62,43.25,46.56,53.44,92.9,156.38,100.91,16.52,18.43,114.79,77.95,63.29,20.46,94.49,-3.37,-4.1,-1.8,-2.29
한국선재(주),025550,2011/12,,,,,,,,,,,,,,,,,,,,,
한국선재(주),025550,2012/12,58.01,44.68,138.12,32.09,41.99,42.63,57.37,98.5,122.2,67.6,8.41,31.52,134.55,111.34,86.16,10.54,102.27,37.49,49.32,21.5,17.35
한국선재(주),025550,2013/12,55.26,44.45,123.53,30.7,44.74,47.14,52.86,94.9,125.74,69.85,16.24,18.97,112.12,93.23,87.03,11.31,90.28,14.88,18.48,7.87,7.38
한국선재(주),025550,2014/12,55.47,46.14,124.57,29.87,44.53,49.65,50.35,89.69,135.19,72.81,23.15,13.58,101.4,82.64,85.87,14.44,84.36,11.66,14.01,5.87,5.9
한국선재(주),025550,2015/12,48.9,50.62,95.68,24.15,51.1,54.57,45.43,93.65,139.08,68.68,20.65,19.97,83.26,64.43,74.98,13.74,67.98,14.64,17.93,6.65,7.05
한국선재(주),025550,2016/12,43.43,46.7,76.79,23.15,56.57,49.26,50.74,114.83,125.9,67.1,11.75,11.38,103,70.03,67.64,8.93,88.05,10.41,12.17,5.28,5.73
한국선재(주),025550,2017/12,46.58,60.36,87.21,18.47,53.42,46.22,53.78,115.57,114.85,45.53,3.11,21.42,116.36,87.76,75.99,6.02,93.7,-0.2,-0.25,-0.11,-0.12
한국선재(주),025550,2018/12,40.35,59.63,67.65,16.29,59.65,38.16,61.84,156.3,91.34,36.87,1.56,29.09,162.04,115.76,73.15,-3.82,127.1,0.43,0.55,0.26,0.32
한국선재(주),025550,2019/12,40.3,60.26,67.5,16.01,59.7,39.82,60.18,149.92,96.92,38.51,3.45,11.58,151.11,104.41,72.68,-1.28,127.22,2.64,3.14,1.59,1.96
한국선재(주),025550,2020/12,41.23,56.29,70.16,18.02,58.77,41.32,58.68,142.24,82.95,36.26,8.07,20,142.04,120.31,91.72,-8.47,111.33,8.07,10.29,4.73,5.59
한국선재(주),025550,2021/12,51.56,52.58,106.45,24.45,48.44,41.61,58.39,116.42,103.68,49.16,11.07,22.09,140.35,119.53,91.44,1.83,103.26,9.99,13.58,5.84,6.81
한국선재(주),025550,2022/12,52.46,62.65,110.35,19.59,47.54,46.02,53.98,103.31,112.62,42.06,8.95,22.39,117.31,101.23,92.1,5.88,83.84,0.3,0.41,0.16,0.17
한국알콜산업(주),017890,2011/12,44.64,42.88,80.64,25.5,55.36,65.51,34.49,84.51,190.45,108.79,30.2,63.58,52.65,35.78,51.2,21.2,26.62,13.02,25.76,4.49,5.68
한국알콜산업(주),017890,2012/12,34.28,46.58,52.17,18.31,65.72,71.27,28.73,92.2,174.57,93.25,8.95,30.81,40.31,27.56,62.86,14.65,25.13,26.86,43.07,7.71,8.96
한국알콜산업(주),017890,2013/12,42.17,28.52,72.92,30.15,57.83,72.66,27.34,79.59,220.16,157.38,63.43,36.69,37.63,26.36,69.04,23.02,25.85,19.92,29,5.45,6.84
한국알콜산업(주),017890,2014/12,44.11,28.87,78.91,31.37,55.89,73.68,26.32,75.86,236.83,168.47,61.48,41.5,35.72,25.28,69.07,25.48,21.94,16.22,26.41,4.27,5.91
한국알콜산업(주),017890,2015/12,39.36,30.19,64.9,27.48,60.64,78.82,21.18,76.94,310.04,216.44,85.68,44.14,26.88,16.11,51.21,26.66,11.63,35.96,83.13,7.62,10.58
한국알콜산업(주),017890,2016/12,41.57,14.83,71.16,35.41,58.43,78.08,21.92,74.83,235.58,200.63,104.31,123.08,28.07,22.6,0,23.93,4.63,54.89,332.82,12.03,19.51
한국알콜산업(주),017890,2017/12,31.27,16.53,45.5,26.1,68.73,77.02,22.98,89.23,283.25,236.42,77.55,139.89,29.83,14.33,17.9,20.23,13.22,32.5,73.36,7.47,11.55
한국알콜산업(주),017890,2018/12,31.27,15.86,45.49,26.31,68.73,78.12,21.88,87.98,345.78,290.93,105.6,110.86,28,11.57,2.38,22.22,10.76,19.32,50.28,4.23,6.22
한국알콜산업(주),017890,2019/12,30.75,17.43,44.4,25.39,69.25,76.52,23.48,90.51,267.16,220.59,95.83,78.22,30.69,15.04,36.19,19.24,14.65,19.93,41.76,4.68,7.02
한국알콜산업(주),017890,2020/12,35.88,11.84,55.97,31.64,64.12,77.06,22.94,83.21,287.52,253.49,118.11,140.64,29.78,16.2,32.9,23.4,11.12,33.51,89.73,7.69,10.23
한국알콜산업(주),017890,2021/12,39.13,14.16,64.29,33.59,60.87,75.69,24.31,80.42,263.25,225.97,54,150.47,32.11,19.64,42.6,24.27,12.15,27.33,72.24,6.64,7.53
한국알콜산업(주),017890,2022/12,31.1,19.02,45.13,25.18,68.9,80.44,19.56,85.65,318.79,258.14,67.05,89.14,24.31,12.13,30.59,21.34,9.54,22.93,58.46,4.48,5.08
한국유니온제약(주),080720,2011/12,,,,,,,,,,,,,,,,,,,,,
한국유니온제약(주),080720,2012/12,,,,,,,,,,,,,,,,,,,,,
한국유니온제약(주),080720,2013/12,,,,,,,,,,,,,,,,,,,,,
한국유니온제약(주),080720,2014/12,,,,,,,,,,,,,,,,,,,,,
한국유니온제약(주),080720,2015/12,,,,,,,,,,,,,,,,,,,,,
한국유니온제약(주),080720,2016/12,,,,,,,,,,,,,,,,,,,,,
한국유니온제약(주),080720,2017/12,,,,,,,,,,,,,,,,,,,,,
한국유니온제약(주),080720,2018/12,71.6,15.92,252.1,60.2,28.4,67.46,32.54,42.1,284.98,239.61,58.43,33.05,48.24,37.24,63.12,46.47,26.06,-14.65,-27.11,-4.77,-7.47
한국유니온제약(주),080720,2019/12,54.28,21.02,118.72,42.87,45.72,60.2,39.8,75.95,184.66,145.85,18.32,29.57,66.12,48.83,66.93,24.89,47.42,-9.56,-13.33,-3.81,-7.16
한국유니온제약(주),080720,2020/12,45.32,30.99,82.89,31.28,54.68,70.35,29.65,77.72,191.28,132.01,6.77,19.4,42.14,33.68,67.23,21.63,22.36,-9.46,-17.83,-2.8,-5.41
한국유니온제약(주),080720,2021/12,49.38,18.28,97.54,40.35,50.62,43.97,56.03,115.13,132.16,108,46.45,25.09,127.44,84.98,43.2,12.02,70.93,-0.21,-0.38,-0.12,-0.29
한국유니온제약(주),080720,2022/12,48.5,23.33,94.16,37.18,51.5,43.2,56.8,119.21,92.5,70.92,10.19,24.19,131.47,121.35,91.83,-3.93,76.37,-2.46,-4.24,-1.4,-2.57
한국전자금융(주),063570,2011/12,46.65,1.66,87.46,45.88,53.35,60.48,39.52,88.21,133.73,131.5,92.95,140.78,65.35,57.69,88.74,11.77,47.68,36.46,49.97,14.41,13.66
한국전자금융(주),063570,2012/12,48.73,4.16,95.05,46.7,51.27,59.49,40.51,86.18,127.32,122.02,87.35,139.62,68.09,64.34,98.01,10.46,44.84,33.77,51.28,13.68,12.57
한국전자금융(주),063570,2013/12,50.98,1.68,104.01,50.13,49.02,65.17,34.83,75.21,159.81,157.13,112.65,160.05,53.43,48.95,90.8,19.08,29.27,45.41,82.91,15.81,15.03
한국전자금융(주),063570,2014/12,63.13,1.35,171.24,62.28,36.87,69.07,30.93,53.38,210.34,207.5,161.29,85.76,44.78,43.45,0,33.12,25.66,47.26,82.49,14.62,13.53
한국전자금융(주),063570,2015/12,54.84,5.78,121.45,51.67,45.16,55.8,44.2,80.93,137.23,129.3,95.55,106.98,79.21,71.62,95.04,14.88,52.08,25.58,38.91,11.31,13.85
한국전자금융(주),063570,2016/12,62.59,1.13,167.29,61.88,37.41,52.51,47.49,71.24,146.35,144.7,111.48,365.56,90.42,81.43,89.67,19.82,69.28,24.55,32.04,11.66,12
한국전자금융(주),063570,2017/12,65.55,0.92,190.28,64.95,34.45,41.2,58.8,83.61,150.35,148.97,124.96,288.11,142.69,105.81,70.23,21.95,115.99,14.38,17.69,8.45,13.37
한국전자금융(주),063570,2018/12,57.85,1.57,137.22,56.94,42.15,40.16,59.84,104.97,125.95,123.98,102.35,133.17,149.03,114.37,73.82,11.92,120.38,11.96,14.81,7.16,9.99
한국전자금융(주),063570,2019/12,48.33,1.17,93.54,47.77,51.67,35.59,64.41,145.18,102.93,101.72,80.83,193.6,180.98,131.94,71.07,1.38,156.25,12.16,14.09,7.83,12.62
한국전자금융(주),063570,2020/12,44.1,1.83,78.9,43.3,55.9,32.97,67.03,169.55,93.35,91.64,74.81,108.02,203.32,143.3,69.22,-3.14,179.18,16.28,18.47,10.91,19.16
한국전자금융(주),063570,2021/12,38.78,0.63,63.35,38.54,61.22,34.07,65.93,179.7,83.73,83.2,66.89,365.49,193.54,135.96,67.74,-7.54,173.81,18.46,20.56,12.17,24.96
한국전자금융(주),063570,2022/12,38.32,0.77,62.13,38.02,61.68,35.3,64.7,174.71,78.17,77.56,52.74,386.52,183.25,138.85,71.87,-10.7,154.05,21.16,25.17,13.69,23.59
한국전자인증(주),041460,2011/12,,,,,,,,,,,,,,,,,,,,,
한국전자인증(주),041460,2012/12,89.16,0.45,822.46,88.76,10.84,65.12,34.88,16.65,257.54,256.38,39.39,628.53,53.56,53.16,0,54.54,0,44.24,0,15.43,23.94
한국전자인증(주),041460,2013/12,90.21,0.22,921.11,90.01,9.79,65.76,34.24,14.89,263.44,262.85,39.6,835.63,52.07,52.07,0,55.97,0,39.56,0,13.54,20.63
한국전자인증(주),041460,2014/12,87.63,0.52,708.41,87.18,12.37,66.74,33.26,18.53,265.59,264.22,103.69,395.54,49.84,49.44,0,54.64,0,36.11,0,12.01,19.08
한국전자인증(주),041460,2015/12,90.04,0.74,904.26,89.38,9.96,65.21,34.79,15.27,275.48,273.45,116.11,270.57,53.34,50.12,37.5,57.36,2.92,31.86,583.04,11.08,18.49
한국전자인증(주),041460,2016/12,91.28,0.18,1046.92,91.11,8.72,68.5,31.5,12.73,300.34,299.79,145.32,871.34,45.99,44.37,0,60.89,0,34.6,0,10.9,18.94
한국전자인증(주),041460,2017/12,87.52,0.42,701.06,87.15,12.48,68.73,31.27,18.16,297.98,296.73,167.78,469.35,45.5,42.73,0,58.15,0,33.6,0,10.51,19.07
한국전자인증(주),041460,2018/12,88.11,0.55,740.9,87.62,11.89,66.59,33.41,17.86,271.57,270.06,177.4,333.51,50.17,48.72,0,55.66,0,20.18,0,6.74,13.38
한국전자인증(주),041460,2019/12,91.14,0.49,1028.13,90.69,8.86,70.62,29.38,12.55,316.34,314.8,212.32,470.94,41.6,40.79,0,62.33,0.52,13.39,1067.83,3.93,7.9
한국전자인증(주),041460,2020/12,85.55,0.51,592.07,85.12,14.45,69.21,30.79,20.88,285.06,283.61,209.4,660.77,44.48,43.36,58.97,55.54,2.09,16.11,342.75,4.96,8.83
한국전자인증(주),041460,2021/12,53.3,0.38,114.11,53.09,46.7,70.75,29.25,66.01,185.53,184.81,127.28,1149.03,41.34,40.6,85.54,24.57,0.95,28.78,1250.61,8.42,15.24
한국전자인증(주),041460,2022/12,42.34,0.49,73.42,42.13,57.66,68.18,31.82,84.57,138.8,138.12,63.25,850.07,46.66,44.73,80.26,11.83,6.4,27.69,201.98,8.81,15.71
한국정밀기계(주),101680,2011/12,,,,,,,,,,,,,,,,,,,,,
한국정밀기계(주),101680,2012/12,,,,,,,,,,,,,,,,,,,,,
한국정밀기계(주),101680,2013/12,,,,,,,,,,,,,,,,,,,,,
한국정밀기계(주),101680,2014/12,,,,,,,,,,,,,,,,,,,,,
한국정밀기계(주),101680,2015/12,,,,,,,,,,,,,,,,,,,,,
한국정밀기계(주),101680,2016/12,,,,,,,,,,,,,,,,,,,,,
한국정밀기계(주),101680,2017/12,,,,,,,,,,,,,,,,,,,,,
한국정밀기계(주),101680,2018/12,,,,,,,,,,,,,,,,,,,,,
한국정밀기계(주),101680,2019/12,,,,,,,,,,,,,,,,,,,,,
한국정밀기계(주),101680,2020/12,,,,,,,,,,,,,,,,,,,,,
한국정밀기계(주),101680,2021/12,,,,,,,,,,,,,,,,,,,,,
한국정밀기계(주),101680,2022/12,,,,,,,,,,,,,,,,,,,,,
한국정보공학(주),039740,2011/12,62.05,19.64,163.48,49.86,37.95,59.95,40.05,63.31,189,151.88,14.57,132.56,66.8,54.76,0,29.22,22.49,-13.12,-38.96,-5.25,-3.09
한국정보공학(주),039740,2012/12,62.09,21.73,163.78,48.6,37.91,53.35,46.65,71.06,147.28,115.27,19.29,156.82,87.43,79.02,88.34,19.93,40.85,3.98,8.51,1.86,1.14
한국정보공학(주),039740,2013/12,57.74,18.28,136.64,47.19,42.26,58.42,41.58,72.33,150.66,123.12,28.9,167.39,71.16,65.6,94.99,19.42,32.62,16.81,36.67,6.99,4.38
한국정보공학(주),039740,2014/12,59.26,16.28,145.43,49.61,40.74,58.78,41.22,69.32,155.4,130.1,32.63,228.96,70.12,64.87,95.33,21.12,26.01,21.76,58.66,8.97,6.08
한국정보공학(주),039740,2015/12,58.24,16.88,139.44,48.41,41.76,60.54,39.46,68.99,157.38,130.82,25.08,260.82,65.19,61.13,96.41,21.23,16.64,24.3,95.24,9.59,6.26
한국정보공학(주),039740,2016/12,57.81,19.37,137.02,46.61,42.19,59.01,40.99,71.5,154.49,124.56,13.87,211.77,69.46,63.41,98,20.39,19.45,4.27,15.23,1.75,1.16
한국정보공학(주),039740,2017/12,66.29,22.4,196.65,51.44,33.71,49.59,50.41,67.97,139.84,108.52,15.24,236.89,101.64,95.58,98.99,18.89,19.74,-5.23,-26.9,-2.63,-1.62
한국정보공학(주),039740,2018/12,57.61,13.26,135.89,49.97,42.39,62.28,37.72,68.06,174.83,151.65,19.81,192.99,60.55,52.91,0,24.66,22.9,0.59,1.55,0.22,0.08
한국정보공학(주),039740,2019/12,65.43,29.68,189.25,46.01,34.57,47.88,52.12,72.2,138.49,97.39,8.81,176.38,108.85,98.67,92.09,18.18,25.99,-1.3,-5.44,-0.68,-0.36
한국정보공학(주),039740,2020/12,62.51,15.02,166.75,53.12,37.49,47.89,52.11,78.29,133.01,113.02,12.09,288.06,108.83,98.15,95.84,15.51,33.71,-0.07,-0.21,-0.03,-0.01
한국정보공학(주),039740,2021/12,58.63,22.75,141.74,45.29,41.37,55.79,44.21,74.14,154.53,119.37,22.39,125.05,79.23,68.01,92.73,20.69,29.98,4.56,12.05,2.02,0.86
한국정보공학(주),039740,2022/12,58.77,31.77,142.57,40.1,41.23,55.48,44.52,74.3,154.48,105.39,19.07,80.83,80.23,68.57,91.36,20.73,36.85,4.44,9.67,1.98,1.53
한국정보인증(주),053300,2011/12,64.51,1.71,181.8,63.41,35.49,60.16,39.84,58.98,166.86,164,25.75,973.36,66.21,64.26,0,25.85,0,29.96,0,11.93,15.07
한국정보인증(주),053300,2012/12,62.36,1.17,165.64,61.62,37.64,66.38,33.62,56.71,193.55,191.28,24.93,593.75,50.64,48.53,0,30.14,0,38.41,0,12.91,16.51
한국정보인증(주),053300,2013/12,64.96,0.24,185.36,64.8,35.04,68.17,31.83,51.41,214.63,214.11,60.59,1827.92,46.69,44.39,0,34.69,0,57.79,0,18.39,28.9
한국정보인증(주),053300,2014/12,69.81,0.09,231.24,69.74,30.19,73.23,26.77,41.23,273.74,273.48,81.47,2805.44,36.56,34.83,0,44.31,0,58.64,0,15.7,31.33
한국정보인증(주),053300,2015/12,65,0.11,185.75,64.93,35,73.35,26.65,47.71,250.45,250.18,32.56,3166.89,36.34,35.39,0,39.05,0,45.68,0,12.18,24.72
한국정보인증(주),053300,2016/12,73.55,0.03,278.1,73.53,26.45,79.1,20.9,33.44,358.2,358.09,124.12,6697.44,26.42,25.96,0,53.02,0,48.77,0,10.19,25.69
한국정보인증(주),053300,2017/12,53.38,0.11,114.51,53.32,46.62,79.33,20.67,58.76,261.02,260.74,34.76,2289.66,26.05,25.78,0,32.93,0,49.33,0,10.2,26.36
한국정보인증(주),053300,2018/12,69.27,0.04,225.39,69.24,30.73,79.46,20.54,38.68,338.12,337.97,20.4,4054.61,25.85,25.78,0,48.78,0,47.68,0,9.79,25.32
한국정보인증(주),053300,2019/12,67.08,0.05,203.73,67.04,32.92,78.05,21.95,42.18,330.11,329.95,24.09,4333.06,28.12,26.03,32.9,46.76,1.45,43.66,845.58,9.58,24.55
한국정보인증(주),053300,2020/12,67.04,0.01,203.38,67.03,32.96,76.37,23.63,43.16,303.94,303.91,36.8,24340.15,30.94,28.88,34.56,44.98,1.25,44.02,1089.88,10.4,27.02
한국정보인증(주),053300,2021/12,58.36,0.39,140.18,58.13,41.64,78.21,21.79,53.23,324.44,323.16,42,2309.83,27.86,23,50.84,40.38,1.43,25.27,491.49,5.51,24.82
한국정보인증(주),053300,2022/12,52.08,0.85,108.67,51.64,47.92,76.12,23.88,62.96,244.93,242.86,28.32,2034.06,31.38,27.93,68.27,30.82,1.03,25.61,783.3,6.12,19.55
한국정보통신(주),025770,2011/12,49.28,1.18,97.17,48.7,50.72,49.84,50.16,101.77,114.44,113.09,12.06,18.14,100.66,86.41,85.58,6.22,37.75,50.73,135.27,25.45,18.92
한국정보통신(주),025770,2012/12,54.61,1.68,120.31,53.69,45.39,51.05,48.95,88.92,124.35,122.26,16.77,21.48,95.9,86.03,94.69,10.69,30.37,42.54,134.32,20.83,14.7
한국정보통신(주),025770,2013/12,57.97,1.39,137.91,57.16,42.03,53.92,46.08,77.96,136.26,134.37,16.33,10.01,85.47,78.9,98.81,15.43,21.96,46.83,182.26,21.58,15.93
한국정보통신(주),025770,2014/12,60.34,1.04,152.13,59.71,39.66,55.29,44.71,71.73,146.03,144.52,11.77,5.62,80.86,74.73,0,19.02,17.51,50.13,231.48,22.41,17.55
한국정보통신(주),025770,2015/12,64.74,0.96,183.58,64.12,35.26,57.47,42.53,61.36,162.96,161.39,11.73,10.66,74,69.12,0,25.01,14.22,42.73,222.32,18.17,13.92
한국정보통신(주),025770,2016/12,67.02,1.23,203.24,66.2,32.98,61.88,38.12,53.29,185.66,183.38,14,12.19,61.59,58.33,0,30.92,9.52,38.36,248.15,14.62,10.33
