회사명,거래소코드,회계년도,총자본회전률(IFRS연결),자기자본회전률(IFRS연결),타인자본회전률(IFRS연결),매입채무회전률(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),유형자산회전율(IFRS연결),순운전자본회전률(IFRS연결)
(주)금양,001570,2015/12,0.98,3.1,1.42,14.65,1.39,1.75,6.78,4.47,4.24,0.8
(주)금양,001570,2016/12,0.98,3.65,1.34,17.57,1.61,2,8.29,4.47,3.8,0.77
(주)금양,001570,2017/12,0.96,3.92,1.28,21.06,1.62,1.99,8.65,4.2,3.59,0.74
(주)금양,001570,2018/12,1.03,3,1.56,18.66,1.58,1.93,8.74,4.61,4.19,0.82
(주)금양,001570,2019/12,0.81,2.34,1.23,18.4,1.33,1.66,6.72,3.99,3.3,0.67
(주)금양,001570,2020/12,0.79,2.38,1.19,26.62,1.37,1.76,6.2,4.14,3.17,0.74
(주)금양,001570,2021/12,0.81,2.21,1.29,14.57,1.35,1.88,4.85,4.38,3.29,0.82
(주)금양,001570,2022/12,0.71,1.78,1.19,9.52,1.25,1.81,3.98,3.99,2.12,0.74
(주)금호에이치티,214330,2011/12,,,,,,,,,,
(주)금호에이치티,214330,2012/12,,,,,,,,,,
(주)금호에이치티,214330,2013/12,1.37,2.6,2.89,9.34,1.93,2.94,5.66,3.84,5.06,1.2
(주)금호에이치티,214330,2014/12,1.78,3.24,3.95,16,2.5,3.75,7.48,4.5,6.61,1.61
(주)금호에이치티,214330,2015/12,1.73,2.81,4.5,25.66,2.45,3.65,7.43,4.06,6.26,1.66
(주)금호에이치티,214330,2016/12,1.49,2.49,3.7,18.8,2.35,3.52,7.07,4.02,4.3,1.57
(주)금호에이치티,214330,2017/12,1.17,2.03,2.77,11.95,2.01,3.06,5.82,7.05,3.05,1.3
(주)금호에이치티,214330,2018/12,1.08,1.94,2.42,9.81,1.72,2.57,5.17,7.95,3.85,1.11
(주)금호에이치티,214330,2019/12,0.9,1.69,1.91,8.84,1.39,1.91,5.11,4.55,4.62,0.87
(주)금호에이치티,214330,2020/12,0.66,1.11,1.62,7.96,1.07,1.36,5.13,4.02,3.89,0.66
(주)금호에이치티,214330,2021/12,0.58,0.82,2.04,8.77,1.18,1.52,5.22,4.7,3.57,0.75
(주)금호에이치티,214330,2022/12,0.63,0.82,2.66,8.57,1.37,1.88,5.04,4.74,3.85,0.92
(주)까뮤이앤씨,013700,2011/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2012/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2013/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2014/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2015/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2016/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2017/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2018/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2019/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2020/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2021/12,,,,,,,,,,
(주)까뮤이앤씨,013700,2022/12,,,,,,,,,,
(주)나이스홀딩스,034310,2011/12,0.46,0.62,1.78,0,1.86,1.89,123.95,9.89,3.4,1.08
(주)나이스홀딩스,034310,2012/12,0.46,0.59,2.05,8145.7,2.15,2.2,106.89,9.41,3.15,1.27
(주)나이스홀딩스,034310,2013/12,1.11,1.56,3.81,90.18,2.96,3.01,165.84,14.47,5.81,1.79
(주)나이스홀딩스,034310,2014/12,0.91,1.51,2.29,37.62,1.92,2,46.86,9.4,3.62,1.13
(주)나이스홀딩스,034310,2015/12,0.9,1.6,2.04,35.78,1.9,2.04,27.68,9.51,3.67,1.06
(주)나이스홀딩스,034310,2016/12,1.02,1.83,2.28,46.84,1.95,2.09,27.85,11.27,5.23,1.1
(주)나이스홀딩스,034310,2017/12,0.92,1.76,1.93,38.93,1.55,1.65,24.85,11.29,5.63,0.91
(주)나이스홀딩스,034310,2018/12,0.82,1.68,1.61,31.41,1.41,1.52,19.57,10.58,4.62,0.82
(주)나이스홀딩스,034310,2019/12,0.79,1.66,1.52,29.99,1.39,1.48,20.76,9.92,3.85,0.79
(주)나이스홀딩스,034310,2020/12,0.78,1.66,1.46,27.3,1.35,1.43,24.16,9.39,3.54,0.76
(주)나이스홀딩스,034310,2021/12,0.84,1.91,1.51,23.02,1.51,1.62,21.57,8.97,3.5,0.82
(주)나이스홀딩스,034310,2022/12,0.85,2.08,1.44,23.85,1.55,1.72,16.5,9.73,3.34,0.8
(주)남선알미늄,008350,2011/12,1.29,5.15,1.71,7.47,2.49,2.98,14.94,4,4.15,1.15
(주)남선알미늄,008350,2012/12,,,,,,,,,,
(주)남선알미늄,008350,2013/12,,,,,,,,,,
(주)남선알미늄,008350,2014/12,,,,,,,,,,
(주)남선알미늄,008350,2015/12,,,,,,,,,,
(주)남선알미늄,008350,2016/12,,,,,,,,,,
(주)남선알미늄,008350,2017/12,,,,,,,,,,
(주)남선알미늄,008350,2018/12,1.15,2.06,2.59,12.42,2.7,3.1,20.6,4.88,4.58,1.58
(주)남선알미늄,008350,2019/12,1.09,1.87,2.59,12.55,2.61,3.01,19.32,5.08,4.34,1.57
(주)남선알미늄,008350,2020/12,0.91,1.46,2.42,12.07,2.31,2.8,13.21,5.04,3.85,1.45
(주)남선알미늄,008350,2021/12,0.71,1.08,2.05,11.07,2.01,2.73,7.62,5.23,3.63,1.27
(주)남선알미늄,008350,2022/12,0.68,0.94,2.39,12.78,2.04,2.82,7.34,6.83,4.26,1.38
(주)남성,004270,2011/12,0.3,0.74,0.49,11.19,0.93,1.67,2.1,4.01,7.68,0.37
(주)남성,004270,2012/12,0.31,0.82,0.49,9.07,0.99,1.46,3.07,3.07,8.18,0.37
(주)남성,004270,2013/12,0.35,0.92,0.55,5.32,1.12,1.58,3.82,4.44,9.03,0.41
(주)남성,004270,2014/12,0.35,0.92,0.56,4.68,1.12,1.64,3.51,7.45,8.68,0.42
(주)남성,004270,2015/12,0.38,1.06,0.6,7.36,1.22,1.96,3.24,9.15,9.67,0.45
(주)남성,004270,2016/12,0.41,1.16,0.64,6.13,1.33,2.34,3.08,8.28,10.78,0.49
(주)남성,004270,2017/12,0.45,1.14,0.74,5.18,1.43,2.61,3.15,9.81,11.9,0.54
(주)남성,004270,2018/12,0.41,0.98,0.7,4.7,1.16,1.89,2.96,8.72,10.95,0.48
(주)남성,004270,2019/12,0.36,0.86,0.6,4.67,0.91,1.45,2.47,7.84,9.38,0.42
(주)남성,004270,2020/12,0.46,1.15,0.78,5.88,1.11,1.72,3.14,9.11,11.36,0.53
(주)남성,004270,2021/12,0.42,1.05,0.71,4.16,0.97,1.48,2.78,7.48,15.34,0.48
(주)남성,004270,2022/12,0.35,0.82,0.61,4.74,0.86,1.33,2.4,9.18,21.26,0.41
(주)넥센,005720,2011/12,0.57,0.94,1.44,22.42,2.06,2.94,6.86,6.24,2.81,1.06
(주)넥센,005720,2012/12,0.46,0.67,1.44,17.61,2.1,2.89,7.74,5.86,2.73,1.11
(주)넥센,005720,2013/12,0.5,0.68,1.96,17.99,2.84,3.81,11.09,7.56,3.47,1.47
(주)넥센,005720,2014/12,0.44,0.57,1.9,20.69,2.83,3.71,11.92,7.52,3.02,1.44
(주)넥센,005720,2015/12,0.36,0.44,1.81,28.98,2.71,3.45,12.54,7.15,2.47,1.43
(주)넥센,005720,2016/12,0.35,0.42,2.09,35.92,2.78,3.49,13.71,7.33,2.65,1.59
(주)넥센,005720,2017/12,0.31,0.36,1.97,20.18,2.27,2.76,12.96,5.91,2.29,1.37
(주)넥센,005720,2018/12,0.55,0.97,1.29,16.44,2.14,2.98,7.6,5.75,1.05,1.31
(주)넥센,005720,2019/12,0.58,1.18,1.14,16.76,1.98,2.91,6.18,5.74,0.92,1.23
(주)넥센,005720,2020/12,0.47,0.97,0.92,17.39,1.54,2.22,5.05,5.05,0.8,0.96
(주)넥센,005720,2021/12,0.55,1.16,1.03,19.75,1.61,2.31,5.31,5.63,0.99,0.96
(주)넥센,005720,2022/12,0.65,1.41,1.19,18.55,1.83,2.91,4.93,6.63,1.22,1
(주)넥솔론,110570,2011/12,,,,,,,,,,
(주)넥솔론,110570,2012/12,0.37,4.3,0.41,3.95,1.57,2.23,5.29,8.18,0.54,0.46
(주)넥솔론,110570,2013/12,0.35,5.14,0.37,3.37,1.61,2.26,5.65,8.3,0.5,0.39
(주)넥솔론,110570,2014/12,0.36,0,0.29,2.57,2.23,3.28,6.95,11.87,0.49,0.3
(주)넥솔론,110570,2015/12,,,,,,,,,,
(주)넥솔론,110570,2016/12,,,,,,,,,,
(주)노루페인트,090350,2011/12,0.84,1.75,1.61,6.27,2.29,3.15,8.45,3.85,1.59,1.23
(주)노루페인트,090350,2012/12,0.82,1.87,1.47,5.87,2.12,2.84,8.39,3.67,1.66,1.18
(주)노루페인트,090350,2013/12,0.82,1.91,1.44,6.05,2.18,2.97,8.14,3.54,1.66,1.16
(주)노루페인트,090350,2014/12,0.85,1.94,1.52,6.11,2.28,3.09,8.68,3.43,1.72,1.15
(주)노루페인트,090350,2015/12,0.83,1.8,1.53,6.02,2.17,2.94,8.34,3.35,1.72,1.18
(주)노루페인트,090350,2016/12,0.84,1.75,1.61,5.87,2.16,2.85,8.91,3.41,1.77,1.21
(주)노루페인트,090350,2017/12,0.95,1.92,1.88,6.13,2.45,3.2,10.38,3.8,1.98,1.35
(주)노루페인트,090350,2018/12,1.03,2.03,2.08,6.35,2.64,3.54,10.46,4.04,2.15,1.45
(주)노루페인트,090350,2019/12,1.05,2.05,2.14,6.51,2.57,3.47,9.93,4.28,2.25,1.45
(주)노루페인트,090350,2020/12,0.99,1.96,2.02,5.8,2.27,3.07,8.68,4.34,2.22,1.27
(주)노루페인트,090350,2021/12,1.09,2.15,2.22,5.99,2.41,3.24,9.37,4.77,2.52,1.36
(주)노루페인트,090350,2022/12,1.13,2.16,2.35,6.04,2.46,3.32,9.49,4.96,2.59,1.45
(주)노루홀딩스,000320,2011/12,0.71,1.53,1.34,8.42,2.29,3.27,7.65,4.6,1.41,1.12
(주)노루홀딩스,000320,2012/12,0.72,1.59,1.32,7.77,2.12,2.92,7.7,4.39,1.52,1.1
(주)노루홀딩스,000320,2013/12,0.73,1.58,1.34,7.04,2.02,2.74,7.69,4,1.61,1.05
(주)노루홀딩스,000320,2014/12,0.76,1.59,1.47,7.12,2.02,2.65,8.4,3.84,1.75,1.05
(주)노루홀딩스,000320,2015/12,0.72,1.42,1.48,6.86,1.69,2.13,8.2,3.56,1.77,0.98
(주)노루홀딩스,000320,2016/12,0.71,1.31,1.53,6.35,1.58,1.95,8.41,3.48,1.75,0.96
(주)노루홀딩스,000320,2017/12,0.79,1.39,1.82,6.69,1.8,2.2,9.76,4.04,1.9,1.11
(주)노루홀딩스,000320,2018/12,0.85,1.47,2,6.98,1.88,2.32,10.06,4.37,2.03,1.18
(주)노루홀딩스,000320,2019/12,0.89,1.57,2.04,7.27,1.96,2.46,9.73,4.61,2.12,1.22
(주)노루홀딩스,000320,2020/12,0.82,1.48,1.86,6.53,1.81,2.29,8.54,4.55,2.02,1.1
(주)노루홀딩스,000320,2021/12,0.91,1.64,2.02,6.64,1.95,2.49,8.96,4.96,2.27,1.18
(주)노루홀딩스,000320,2022/12,0.93,1.67,2.11,6.43,1.92,2.56,7.78,4.79,2.38,1.18
(주)녹십자,006280,2011/12,0.89,1.22,3.34,8.58,1.51,2.48,3.88,3.52,3.05,1.1
(주)녹십자,006280,2012/12,0.89,1.23,3.25,9.82,1.67,2.89,3.97,3.72,2.94,1.17
(주)녹십자,006280,2013/12,0.86,1.17,3.33,10.09,1.74,3.16,3.86,3.78,2.66,1.22
(주)녹십자,006280,2014/12,0.8,1.11,2.89,8.84,1.59,2.89,3.56,3.93,2.51,1.1
(주)녹십자,006280,2015/12,0.76,1.09,2.53,8.32,1.49,2.68,3.36,3.95,2.3,1.02
(주)녹십자,006280,2016/12,0.81,1.16,2.64,9.6,1.55,2.66,3.71,3.81,2.27,1.11
(주)녹십자,006280,2017/12,0.79,1.19,2.37,9.3,1.49,2.51,3.67,3.68,2.33,1.12
(주)녹십자,006280,2018/12,0.78,1.19,2.24,8.79,1.47,2.54,3.48,3.61,2.4,1.12
(주)녹십자,006280,2019/12,0.74,1.19,2,9.64,1.48,2.58,3.45,3.57,2.28,1.07
(주)녹십자,006280,2020/12,0.73,1.23,1.82,10.98,1.44,2.41,3.57,3.81,2.29,0.98
(주)녹십자,006280,2021/12,0.67,1.11,1.67,12.09,1.38,2.3,3.45,3.77,2.09,0.91
(주)녹십자,006280,2022/12,0.69,1.12,1.78,14.21,1.65,2.9,3.81,4.24,2.11,1.08
(주)녹십자홀딩스,005250,2011/12,0.19,0.94,0.23,11.2,0.34,0.37,3.92,4.27,2.06,0.19
(주)녹십자홀딩스,005250,2012/12,0.28,0.92,0.41,9.98,0.4,0.44,3.96,3.86,2,0.21
(주)녹십자홀딩스,005250,2013/12,0.61,0.91,1.88,10.08,1.65,2.94,3.74,4.04,1.89,1.06
(주)녹십자홀딩스,005250,2014/12,0.61,0.92,1.84,9,1.43,2.78,2.95,4.27,1.84,0.94
(주)녹십자홀딩스,005250,2015/12,0.59,0.91,1.66,8.15,1.18,2.33,2.38,4.26,1.72,0.79
(주)녹십자홀딩스,005250,2016/12,0.63,1.01,1.67,9.17,1.23,2.26,2.68,4.24,1.72,0.84
(주)녹십자홀딩스,005250,2017/12,0.61,1.04,1.47,8.52,1.27,2.21,2.98,4.09,1.59,0.87
(주)녹십자홀딩스,005250,2018/12,0.6,1.07,1.35,8.4,1.33,2.2,3.34,4.11,1.51,0.87
(주)녹십자홀딩스,005250,2019/12,0.56,1.03,1.25,9.73,1.34,2.21,3.44,3.89,1.38,0.85
(주)녹십자홀딩스,005250,2020/12,0.57,1.08,1.21,11.32,1.29,2,3.65,4.18,1.62,0.77
(주)녹십자홀딩스,005250,2021/12,0.55,1.03,1.17,12.3,1.24,1.87,3.7,4.22,1.8,0.74
(주)녹십자홀딩스,005250,2022/12,0.59,1.07,1.3,14.57,1.55,2.48,4.11,4.69,1.91,0.89
(주)농심,004370,2011/12,0.98,1.46,2.94,6.68,2.4,2.83,15.6,10.99,2.03,1.41
(주)농심,004370,2012/12,0.98,1.46,3.02,7.23,2.46,2.98,14.32,10.89,2.02,1.45
(주)농심,004370,2013/12,0.96,1.4,3,7.28,2.37,2.87,13.6,10.46,1.96,1.43
(주)농심,004370,2014/12,0.92,1.33,2.98,7.14,2.25,2.74,12.37,10.23,1.9,1.38
(주)농심,004370,2015/12,0.94,1.36,3.02,7.84,2.3,2.81,12.61,10.74,1.96,1.41
(주)농심,004370,2016/12,0.9,1.29,3.06,7.87,2.16,2.59,12.96,10.24,1.99,1.37
(주)농심,004370,2017/12,0.9,1.21,3.43,8.57,2.16,2.6,12.94,9.91,1.99,1.43
(주)농심,004370,2018/12,0.9,1.2,3.6,9.49,2.19,2.69,11.94,10.65,1.96,1.47
(주)농심,004370,2019/12,0.9,1.22,3.48,9.66,2.2,2.72,11.41,11.5,1.98,1.45
(주)농심,004370,2020/12,0.98,1.32,3.8,10.05,2.45,3.08,12.09,12.51,2.13,1.62
(주)농심,004370,2021/12,0.95,1.25,3.87,9.54,2.46,3.17,10.99,12.23,1.97,1.65
(주)농심,004370,2022/12,1.05,1.39,4.41,10.37,2.72,3.59,11.32,12.44,2.12,1.81
(주)농심홀딩스,072710,2011/12,0.33,0.47,1.14,7.49,2.12,2.71,9.73,3.86,1.79,0.86
(주)농심홀딩스,072710,2012/12,0.32,0.45,1.12,6.01,2.01,2.57,9.3,3.49,1.72,0.88
(주)농심홀딩스,072710,2013/12,0.36,0.5,1.25,6.47,2.26,3,9.22,3.82,1.84,0.91
(주)농심홀딩스,072710,2014/12,0.38,0.53,1.31,8.09,2.57,3.79,7.97,4.62,1.82,0.98
(주)농심홀딩스,072710,2015/12,0.42,0.59,1.5,9.78,3.04,4.72,8.55,5.55,2.04,1.29
(주)농심홀딩스,072710,2016/12,0.44,0.61,1.57,10.01,2.85,4.12,9.27,4.86,2.32,1.3
(주)농심홀딩스,072710,2017/12,0.43,0.58,1.62,9.76,2.78,3.99,9.16,5.24,2.36,1.24
(주)농심홀딩스,072710,2018/12,0.46,0.62,1.87,10.6,2.87,4.22,8.97,6.89,2.63,1.33
(주)농심홀딩스,072710,2019/12,0.45,0.59,1.81,12.73,2.47,3.67,7.59,7.05,2.63,1.18
(주)농심홀딩스,072710,2020/12,0.47,0.62,2.05,16.18,2.72,4.06,8.24,7.35,2.87,1.29
(주)농심홀딩스,072710,2021/12,0.5,0.64,2.27,12.86,2.93,4.57,8.19,8.02,3.1,1.41
(주)농심홀딩스,072710,2022/12,0.5,0.64,2.24,12.55,2.82,4.58,7.32,8.55,3.14,1.39
(주)다우기술,023590,2011/12,0.18,0.74,0.24,29.78,0.45,0.46,35.33,12.55,6.13,0.24
(주)다우기술,023590,2012/12,0.17,0.68,0.22,25.57,0.27,0.27,24.81,15.44,5.44,0.17
(주)다우기술,023590,2013/12,0.16,0.65,0.2,32.23,0.18,0.19,22.13,20.63,4.21,0.13
(주)다우기술,023590,2014/12,0.15,0.65,0.2,47.07,0.19,0.19,41.93,23.03,3.48,0.14
(주)다우기술,023590,2015/12,0.17,0.78,0.21,56.3,0.2,0.2,99.55,26.61,4.22,0.15
(주)다우기술,023590,2016/12,0.14,0.76,0.17,77.02,0.16,0.16,189.93,34.36,4.87,0.11
(주)다우기술,023590,2017/12,0.12,0.77,0.14,203.41,0.14,0.14,1806.58,60.76,6.07,0.1
(주)다우기술,023590,2018/12,0.14,1.02,0.16,598.86,0.17,0.17,3484.22,147.89,9.55,0.11
(주)다우기술,023590,2019/12,0.13,1.14,0.15,1204.75,0.18,0.18,6524.18,297.07,10.82,0.1
(주)다우기술,023590,2020/12,0.15,1.6,0.16,1200.53,0.18,0.18,89869.96,425.85,15.54,0.11
(주)다우기술,023590,2021/12,0.14,1.55,0.16,1415.96,0.17,0.17,134475.05,589.64,18.6,0.11
(주)다우기술,023590,2022/12,0.19,1.88,0.21,584.66,0.23,0.23,13806.59,342.92,24.83,0.14
(주)다이나믹디자인,145210,2011/12,0.78,2.25,1.19,8.6,1.48,1.71,10.9,3.18,2.19,0.82
(주)다이나믹디자인,145210,2012/12,0.76,1.86,1.29,9.99,1.83,2.25,9.91,3.69,1.77,0.95
(주)다이나믹디자인,145210,2013/12,0.77,1.78,1.34,10,2.08,2.69,9.18,4.09,1.64,1.06
(주)다이나믹디자인,145210,2014/12,0.77,1.75,1.37,11.13,2.15,2.74,9.9,4.05,1.56,1.02
(주)다이나믹디자인,145210,2015/12,0.66,1.41,1.25,11.12,1.83,2.37,8.1,3.4,1.35,0.81
(주)다이나믹디자인,145210,2016/12,0.65,1.47,1.17,21.8,1.78,2.29,8.04,6.07,1.37,0.75
(주)다이나믹디자인,145210,2017/12,0.62,1.89,0.92,16.79,1.76,2.2,8.83,7.54,1.26,0.64
(주)다이나믹디자인,145210,2018/12,0.58,2.51,0.76,7.51,1.57,1.94,8.28,3.55,1.16,0.54
(주)다이나믹디자인,145210,2019/12,0.6,4.01,0.71,8.33,1.66,2.03,9.24,4.31,1.22,0.55
(주)다이나믹디자인,145210,2020/12,0.5,1.79,0.69,8.6,1.25,1.45,8.77,3.48,1.18,0.57
(주)다이나믹디자인,145210,2021/12,0.4,1,0.66,8.47,0.71,0.79,7.18,2.79,1.26,0.44
(주)다이나믹디자인,145210,2022/12,0.54,1.28,0.94,8.99,0.92,1.04,7.75,3.21,1.75,0.52
(주)다함이텍,009280,2011/12,0.03,0.03,0.33,18.77,0.04,0.04,2.73,4.88,2.19,0.04
(주)다함이텍,009280,2012/12,0.03,0.04,0.08,40.4,0.08,0.08,3.22,4.78,0.06,0.05
(주)대교,019680,2011/12,1.05,1.4,4.27,84.18,2.88,3.17,31.22,22.51,6.68,1.91
(주)대교,019680,2012/12,1.04,1.37,4.27,80.17,2.73,3,30.73,20.18,5.84,1.78
(주)대교,019680,2013/12,1.01,1.32,4.33,84.37,2.85,3.09,35.49,22.08,5.8,1.81
(주)대교,019680,2014/12,0.96,1.26,4.08,77.98,2.63,2.86,33.77,23.73,5.5,1.67
(주)대교,019680,2015/12,0.98,1.27,4.3,76.21,2.48,2.67,34.32,29.99,5.18,1.65
(주)대교,019680,2016/12,0.98,1.26,4.53,81.15,2.43,2.59,38.49,37.31,4.67,1.67
(주)대교,019680,2017/12,0.95,1.21,4.44,86.11,2.43,2.57,44.88,37.37,4.26,1.65
(주)대교,019680,2018/12,0.9,1.18,3.88,98.71,2.51,2.65,49.42,40.86,4,1.67
(주)대교,019680,2019/12,0.87,1.24,2.93,144.37,2.73,2.88,53.93,46.12,4.05,1.71
(주)대교,019680,2020/12,0.71,1.07,2.11,153.88,2.54,2.7,43.12,40.7,3.82,1.48
(주)대교,019680,2021/12,0.77,1.19,2.19,128.51,2.87,3.1,37.67,41.5,4.54,1.58
(주)대교,019680,2022/12,0.92,1.48,2.44,120.56,3.89,4.4,33.65,40.29,5.1,1.92
(주)대구백화점,006370,2011/03,,,,,,,,,,
(주)대구백화점,006370,2012/03,,,,,,,,,,
(주)대구백화점,006370,2013/03,,,,,,,,,,
(주)대구백화점,006370,2014/03,0.27,0.41,0.75,61.28,1.89,2,33.28,18.43,0.57,1.17
(주)대구백화점,006370,2015/03,0.25,0.42,0.63,67.47,1.6,1.69,28.87,22.56,0.53,0.86
(주)대구백화점,006370,2016/03,0.25,0.42,0.63,65.88,1.95,2.1,26.96,21,0.47,0.95
(주)대구백화점,006370,2017/03,0.21,0.37,0.49,68.68,2.49,2.81,22.25,19.67,0.33,0.97
(주)대구백화점,006370,2018/12,0.17,0.36,0.32,43.16,0.88,0.93,14.39,12.87,0.27,0.41
(주)대구백화점,006370,2019/12,0.15,0.34,0.26,75.12,0.64,0.67,12.25,12.73,0.24,0.25
(주)대구백화점,006370,2020/12,0.15,0.33,0.29,77.68,0.84,0.9,11.69,13.05,0.22,0.26
(주)대구백화점,006370,2021/12,0.16,0.32,0.34,80.24,0.93,1.03,10.21,13.82,0.23,0.33
(주)대구백화점,006370,2022/12,0.16,0.31,0.32,76.99,0.55,0.58,10.1,12.82,0.26,0.25
(주)대덕,008060,2011/12,1.32,1.75,5.33,12.04,3.28,4.26,14.36,6.69,2.94,2.1
(주)대덕,008060,2012/12,1.4,1.82,6.02,12.28,3.28,4.23,14.57,7.56,3.17,2.17
(주)대덕,008060,2013/12,1.36,1.71,6.71,12.1,2.87,3.7,12.84,8.51,3.33,2.08
(주)대덕,008060,2014/12,,,,,,,,,,
(주)대덕,008060,2015/12,,,,,,,,,,
(주)대덕,008060,2016/12,,,,,,,,,,
(주)대덕,008060,2017/12,,,,,,,,,,
(주)대덕,008060,2018/12,0.52,0.6,3.87,9.12,1.12,1.38,5.78,3.3,1.2,0.88
(주)대덕,008060,2019/12,0.92,1.06,6.8,16.73,2.04,2.52,10.64,6.32,2.24,1.6
(주)대덕,008060,2020/12,0,0,0.01,0.04,0.01,0.01,0.03,0.04,0.01,0
(주)대덕,008060,2021/12,0.82,1.01,4.26,14.27,2.05,2.74,8.23,0,1.62,1.5
(주)대덕,008060,2022/12,0.92,1.16,4.32,20.46,2.17,2.88,8.8,0,1.88,1.59
(주)대동,000490,2011/12,1.12,2.66,1.93,7.36,2.39,5.45,4.25,6.98,2.46,1.27
(주)대동,000490,2012/12,1,2.42,1.71,7.36,2.17,5.84,3.46,7.03,2.23,1.12
(주)대동,000490,2013/12,1.09,2.69,1.82,7.93,2.32,6.12,3.74,7.56,2.47,1.18
(주)대동,000490,2014/12,0.94,2.64,1.46,5.52,1.78,3.62,3.48,4.28,2.42,0.92
(주)대동,000490,2015/12,0.84,2.52,1.25,5.08,1.49,3.24,2.76,3.81,2.34,0.79
(주)대동,000490,2016/12,0.86,2.61,1.29,6.47,1.55,3.85,2.6,4.58,2.42,0.82
(주)대동,000490,2017/12,0.87,2.81,1.27,6.66,1.51,3.19,2.86,3.75,2.56,0.78
(주)대동,000490,2018/12,0.87,3,1.23,6.63,1.48,2.89,3.03,3.39,2.57,0.75
(주)대동,000490,2019/12,1.05,3.8,1.45,8.18,1.83,3.49,3.83,4.16,2.93,0.92
(주)대동,000490,2020/12,1.02,3.26,1.48,7.7,1.93,3.78,3.92,4.92,2.49,0.94
(주)대동,000490,2021/12,1.07,3.3,1.59,7.61,2.04,4.29,3.9,5.87,2.48,1.01
(주)대동,000490,2022/12,0.98,3.41,1.38,6.93,1.69,3.35,3.39,4.81,2.58,0.87
(주)대성합동지주,005620,2011/12,0.54,1.58,0.81,16.82,2.16,3.1,7.14,6.14,0.96,0.95
(주)대성합동지주,005620,2012/12,0.5,1.75,0.69,22.29,1.61,2.22,5.85,8.79,0.96,0.73
(주)대성합동지주,005620,2013/12,0.5,2.02,0.66,26.86,1.79,2.22,9.4,10.28,1.03,0.8
(주)대성합동지주,005620,2014/12,0.43,2.08,0.54,15.57,1.44,1.56,19,9.46,1.09,0.57
(주)대성합동지주,005620,2015/12,0.6,3.31,0.74,10,1.71,1.85,23,14.83,1.94,0.63
(주)대성합동지주,005620,2016/12,0.72,3.56,0.91,5.87,4.79,6.21,20.86,15.25,1.71,1.01
(주)대양금속,009190,2011/12,0.52,2.11,0.68,6.26,0.76,1.1,2.49,3.72,2.08,0.37
(주)대양금속,009190,2012/12,0.66,4.39,0.78,9.18,1.23,2.13,2.9,4.28,1.68,0.55
(주)대양금속,009190,2013/12,1.1,6.12,1.34,16.34,2.28,4.39,4.74,6.27,2.13,1.46
(주)대양금속,009190,2014/12,1.19,9.78,1.35,10.32,2.23,4.45,4.47,5.24,2.54,1.07
(주)대양금속,009190,2015/12,,,,,,,,,,
(주)대양금속,009190,2016/12,,,,,,,,,,
(주)대양금속,009190,2017/12,,,,,,,,,,
(주)대양금속,009190,2018/12,,,,,,,,,,
(주)대양금속,009190,2019/12,,,,,,,,,,
(주)대양금속,009190,2020/12,,,,,,,,,,
(주)대양금속,009190,2021/12,,,,,,,,,,
(주)대양금속,009190,2022/12,0.64,1.46,1.13,31.82,1.72,2.77,4.52,5.15,2.21,1
(주)대우건설,047040,2011/12,0.73,2.07,1.12,9.54,1.1,1.26,8.6,2.66,9.77,0.7
(주)대우건설,047040,2012/12,0.85,2.41,1.32,14.23,1.27,1.57,6.73,3.12,11.18,0.79
(주)대우건설,047040,2013/12,0.88,2.9,1.26,18.41,1.29,1.63,6.04,3.05,12.58,0.78
(주)대우건설,047040,2014/12,0.98,3.72,1.33,20.66,1.43,1.78,7.37,3.15,13.36,0.87
(주)대우건설,047040,2015/12,0.97,3.58,1.34,21.13,1.45,1.78,7.9,3.27,11.46,0.88
(주)대우건설,047040,2016/12,1.1,4.53,1.46,22.48,1.7,2.11,8.8,5.53,13.32,0.91
(주)대우건설,047040,2017/12,1.26,5.41,1.63,24.42,2.02,2.43,11.97,10.37,17.29,1
(주)대우건설,047040,2018/12,1.21,4.62,1.64,29.9,2.03,2.39,13.25,9.91,17.63,1.03
(주)대우건설,047040,2019/12,0.94,3.6,1.27,29.41,1.54,1.82,9.9,7.16,15.94,0.82
(주)대우건설,047040,2020/12,0.86,3.15,1.18,37.54,1.35,1.68,6.92,6.91,18.87,0.74
(주)대우건설,047040,2021/12,0.83,2.7,1.2,35.16,1.21,1.57,5.42,11.78,23.86,0.71
(주)대우건설,047040,2022/12,0.96,3,1.42,35.56,1.37,1.79,5.9,11.02,29.04,0.81
(주)대웅,003090,2011/12,0.62,0.88,2.09,7.01,2.13,2.89,8.18,5.15,2.22,1.2
